chromosome	block	num_variants	num_variants.EUR	num_variants.AFR	num_variants.EAS	nlog10minP.EUR	nlog10minP.AFR	nlog10minP.EAS
2	186	8244	4321	7050	2360	4.538	3.424	4.661
2	191	2168	1009	1885	554	5.577	2.226	3.818
2	195	15737	6741	13282	3948	5.278	4.682	2.142
2	197	7309	3407	6266	1899	5.905	2.808	2.945
2	199	9024	4138	7599	2179	18.96	6.983	3.802
2	202	1177	631	1028	224	3.756	3.516	2.69
2	205	4180	2016	3621	936	10.76	3.646	2.733
2	208	12780	5299	11186	2585	9.42	4.085	3.182
2	209	1896	1040	1710	556	8.187	3.658	1.753
2	210	4294	1939	3898	1200	5.286	2.597	1.409
2	213	14232	6677	12763	3410	7.047	4.481	3.15
2	215	4538	2090	4147	1340	4.39	3.847	2.759
2	217	3999	1565	3457	821	16.45	3.311	2.734
2	218	3078	1276	2665	735	13.82	3.94	2.041
2	221	4829	2472	4223	1446	5.99	4.079	2.602
2	227	3263	1387	2924	1009	4.249	3.677	2.614
2	228	4541	2122	3905	1194	3.552	3.569	2.346
2	230	4179	1962	3605	1067	105.7	4.268	2.346
2	232	3046	1616	2732	1014	6.834	3.047	2.668
2	233	1492	773	1312	449	4.764	2.77	2.075
2	234	5614	2689	4848	1360	4.782	4.318	2.121
2	235	2524	1452	2190	723	11.7	3.115	3.034
2	237	5670	2797	4951	1423	5.059	2.86	2.125
2	240	5139	2646	4386	1496	7.298	3.858	1.983
2	247	2334	1110	1988	590	5.3	3.245	1.874
2	250	10319	5095	9198	3462	6.378	3.868	2.849
2	251	3561	1953	3136	995	6.8	4.094	3.121
2	256	6447	2615	5440	1541	15.81	3.932	2.329
3	8	1593	969	1388	431	5.981	2.342	2.97
3	9	1674	906	1482	526	5.359	2.856	2.941
3	20	6664	3306	5701	1822	5.507	4.341	2.897
3	23	4418	2024	3926	1230	4.511	3.036	2.095
3	24	7165	3407	6144	1939	17.47	3.233	2.833
3	25	807	498	725	251	3.788	2.49	2.296
3	28	428	221	391	95	6.537	3.335	1.883
3	30	7048	3355	5958	1900	17.05	3.264	2.248
3	32	8407	4121	7176	2540	5.115	2.921	2.879
3	34	2899	1422	2390	729	4.489	4.813	3.311
3	35	6889	3479	6142	2352	6.712	3.233	2.235
3	39	9136	4431	8079	3318	3.568	3.229	3.285
3	40	4564	2119	3961	1422	5.163	4.635	3.816
3	41	8489	4368	7652	2365	5.274	3.486	5.092
3	42	7285	3164	6385	1728	6.32	3.25	2.58
3	55	3760	1712	3267	801	10.53	3.658	2.283
3	59	7372	3159	6464	2180	4.658	4.326	2.773
3	60	12286	5643	10451	2630	6.767	4.537	3.251
3	64	305	166	257	109	4.373	4.035	2.551
3	65	2986	1391	2636	840	6.579	3.833	4.092
3	71	8554	3710	7644	1849	6.623	3.97	2.324
3	77	12745	6378	11304	3478	7.442	3.896	3.333
3	81	4306	2178	3751	1257	5.764	4.196	2.556
3	83	9522	4890	8409	3188	4.645	4.393	3.287
3	84	4631	2296	4048	1261	6.321	4.143	2.571
3	85	4537	2063	4112	1478	5.572	3.26	2.852
3	88	5895	3030	5121	1986	6.11	4.525	2.741
3	89	6647	3110	5810	1685	11.55	3.697	3.232
3	90	3299	1837	2967	1084	6.079	3.287	1.982
3	105	5266	2332	4479	1484	4.941	3.449	5.322
3	106	16756	8149	14562	4681	5.326	3.824	3.06
3	108	6361	3061	5535	1328	5.679	2.912	3.163
3	109	13062	5706	11493	3318	9.502	3.445	2.581
3	112	6304	3029	5583	1860	4.507	4.068	2.123
3	114	4594	2342	3940	1095	7.813	3.436	3.076
3	119	9948	4798	8800	3363	5.677	4.301	3.035
3	120	6228	2885	5430	1560	14.65	4.698	3.589
3	121	7616	3572	6475	1844	4.243	3.671	3.234
3	123	2526	1202	2278	661	6.547	3.145	3.581
3	124	1379	563	1216	289	6.491	3.408	1.879
3	125	6639	3127	5805	1990	5.552	3.401	2.323
3	127	7948	3392	7018	2401	5.29	4.292	2.519
3	128	3236	1684	2880	688	5.635	3.796	1.834
3	129	3679	1872	3269	1098	10.93	2.928	2.347
3	132	10459	4330	9097	2583	5.053	4.494	2.814
3	134	2746	1409	2508	1071	8.451	3.191	2.542
3	135	6227	2732	5633	1828	9.564	3.591	1.994
3	136	3258	1720	2878	924	12.34	3.559	3.399
3	140	8125	3826	6862	1903	32.92	4.783	2.702
3	144	2008	872	1762	537	5.135	2.832	2.393
3	145	7913	3522	6795	2307	3.965	3.165	3.412
3	146	2653	1421	2402	684	5.337	3.825	1.835
3	155	6295	3136	5504	1789	24.93	3.78	1.75
3	158	7770	3605	6804	2340	9.78	4.03	3.041
3	159	6411	2895	5532	1604	11.65	3.631	3.062
3	161	9114	4215	8000	2486	7.313	2.983	3.221
3	162	11171	4728	9860	3088	23.08	3.507	2.84
3	165	7248	3097	6290	2211	7.891	2.735	3.764
3	170	4385	2191	3859	1474	4.632	3.759	3.767
3	171	5372	2220	4731	1511	4.21	3.594	2.187
3	174	1601	899	1405	392	6.98	3.255	3.144
3	175	1976	1113	1768	575	6.343	3.198	1.887
3	179	4362	2008	3904	1295	6.761	2.654	3.14
3	183	3350	1480	2959	994	4.133	3.526	2.47
3	184	4314	1960	3850	1141	4.809	3.931	4.168
3	186	8617	4150	7475	2270	5.263	3.534	2.786
3	191	4937	2202	4271	1290	7.406	3.426	2.5
3	193	7695	3496	6811	2154	30.42	3.761	3.832
3	195	13019	6818	11514	3888	5.676	5.065	3.785
3	212	2386	1210	2172	753	4.987	3.356	2.397
3	214	8721	3940	7503	2164	12.32	3.258	2.445
3	216	4411	2042	3820	880	5.342	2.703	2.369
4	1	21056	9736	18282	4743	10.91	4.354	2.996
4	4	4994	2520	4430	1513	6.416	3.586	3.194
4	10	1290	563	1192	205	3.454	3.066	1.154
4	21	11421	5219	9995	3477	4.938	3.852	2.918
4	32	8260	3816	7270	2317	7.368	4.024	3.732
4	33	7954	3820	6741	2313	5.785	3.879	2.34
4	37	3482	1871	3058	1241	4.991	3.281	2.245
4	39	4016	1952	3619	1303	5.412	4.177	4.217
4	42	1023	533	901	286	22.49	3.959	2.317
4	54	15133	7305	13657	5052	7.647	4.799	5.161
4	55	6195	2676	5466	1981	14.25	3.835	2.639
4	63	14990	6857	12737	3469	5.129	6.146	3.789
4	64	10842	4971	9047	2985	6.592	3.978	2.949
4	66	5581	2487	4859	1408	12.42	3.515	2.908
4	67	1272	739	1127	322	4.372	2.221	2.052
4	71	2644	1330	2389	917	7.493	4.092	2.787
4	79	5439	2472	4812	1486	5.844	3.564	1.897
4	80	8055	3472	6835	2007	11.35	3.37	2.755
4	87	10510	4616	9244	2833	7.852	4.189	2.194
4	94	3951	1899	3576	1154	4.032	3.829	2.584
4	95	2594	1195	2345	736	10.29	3.566	1.968
4	101	8731	3721	7637	2127	27.54	3.362	2.257
4	102	4641	2174	4186	1344	6.22	3.179	2.865
4	103	3516	1615	3159	1057	29.89	3.174	2.243
4	109	3359	1493	3027	859	9.284	3.359	3.632
4	113	8334	4040	7130	1885	13.22	4.59	2.592
4	114	7611	3621	6548	2105	20.52	2.938	2.278
4	115	3459	1565	3029	1013	130.8	3.564	3.279
4	116	6571	2736	5711	1297	15.35	4.677	2.843
4	117	7576	3505	6458	1846	6.842	4.818	2.469
4	121	6094	2497	5333	1718	32.63	4.56	2.155
4	122	2303	1079	2063	803	3.953	4.813	2.496
4	123	1751	743	1555	433	4.005	5.261	1.804
4	124	8883	4008	7835	2637	4.359	3.993	2.566
4	129	8507	3568	7638	2206	6.794	3.439	2.143
4	130	7726	3208	6820	2288	7.149	4.922	3.088
4	134	11751	5424	10410	3543	4.747	3.084	4.371
4	136	10943	4883	9263	2991	3.644	4.887	2.648
4	146	4907	2274	4300	1337	4.36	4.484	2.571
4	147	2842	1447	2550	815	5.78	3.183	2.92
4	149	6324	2897	5576	1810	5.753	3.753	2.197
4	150	7782	2998	6780	1929	6.626	3.094	3.4
4	151	3496	1460	2986	604	8.666	3.384	1.708
4	152	3050	1369	2695	774	10.77	4.237	6.511
4	153	7431	3273	6404	2071	5.094	4.052	2.649
4	154	3147	1277	2738	870	3.603	4.131	1.631
4	156	10655	4680	9179	2835	7.614	3.864	3.287
4	159	2811	1316	2550	839	5.398	3.071	2.115
4	164	5111	2585	4566	1787	4.954	3.814	1.826
4	165	5269	2469	4552	1430	9.094	2.824	3.102
4	168	9629	4523	8487	3105	5.948	3.938	2.932
4	180	8250	3256	7461	2124	4.783	4.229	2.986
4	182	1296	755	1159	461	4.075	4.14	1.782
4	184	3310	1628	2994	1054	4.874	3.719	2.065
4	205	1915	879	1744	428	4.393	3.081	1.49
4	209	3632	1770	3296	1238	4.434	3.286	2.059
5	1	7225	3216	6287	1251	5.106	3.194	2.448
5	2	2026	1003	1789	356	8.785	3.139	1.742
5	9	3811	1932	3454	1024	5.711	3.307	3.056
5	27	12146	5391	10688	3475	4.476	4.09	3.238
5	56	9571	4089	8453	2781	5.385	4.383	3.438
5	57	6558	3050	5627	1717	4.987	5.1	2.604
5	58	2596	1379	2341	926	3.966	3.364	2.054
5	60	3746	1683	3263	1155	4.521	3.372	3.541
5	64	8234	4036	7036	2390	15.31	3.853	2.759
5	66	6254	2628	5516	1396	6.101	4.345	2.465
5	68	1899	997	1697	540	44.62	3.602	2.796
5	69	2759	1396	2439	849	38.7	3.719	1.937
5	70	2677	1369	2248	636	4.282	2.199	2.941
5	71	9094	4343	7955	2803	5.97	3.642	2.627
5	72	10427	4643	9053	2666	7.457	4.512	2.89
5	75	7228	3111	6318	1908	4.542	3.562	2.809
5	78	2196	1166	1914	506	9.094	3.498	2.701
5	80	5740	2571	5151	1705	4.562	2.88	1.455
5	81	5166	2477	4512	1378	5.122	3.347	2.26
5	82	3513	1629	3140	960	5.926	2.734	1.948
5	85	7545	3467	6633	2418	25.44	3.177	1.841
5	88	2785	1488	2490	828	6.124	2.664	1.763
5	92	4762	2158	4140	1448	6.628	4.025	1.802
5	93	2321	1166	2067	728	3.889	3.81	2.109
5	96	7167	3423	6306	1824	9.185	3.993	2.71
5	97	4533	2070	3985	1537	12.35	3.533	2.559
5	102	9698	4591	8156	2276	8.628	4.022	2.521
5	104	6073	2791	5209	1741	7.809	3.439	3.628
5	105	2934	1366	2532	744	5.985	3.987	2.676
5	108	3155	1370	2759	786	5.086	2.776	1.615
5	109	3799	1787	3382	1093	7.829	3.272	2.676
5	114	20865	9541	18542	5334	8.844	3.204	3.125
5	116	8615	3972	7670	2545	5.864	4.006	1.821
5	117	5711	2852	4956	1511	5.097	3.633	2.713
5	119	7279	3567	6438	2116	7.953	4.479	2.965
5	120	8048	3931	6969	2476	6.281	4.167	3.727
5	127	12680	5610	11081	3422	16.41	4.205	3.332
5	130	8946	4239	7825	2683	7.158	4.369	2.759
5	132	3655	1801	3260	883	6.097	4.563	1.595
5	133	4010	2223	3577	1270	5.688	2.973	1.915
5	134	4731	2286	4176	1639	4.665	2.791	3.196
5	136	8607	4002	7436	2469	12.24	3.757	2.903
5	142	6111	2852	5343	1449	11.93	2.592	2.516
5	144	6657	3308	5751	1786	7.456	3.6	2.314
5	145	10863	5023	9120	2437	5.126	3.934	3.319
5	146	9015	4200	7698	2015	5.533	4.316	3.075
5	147	3469	1785	3140	1137	6.769	3.687	2.641
5	151	1846	891	1576	487	5.848	3.082	2.689
5	152	11079	4922	9651	3202	5.678	3.246	2.858
5	154	5524	2461	4847	1424	5.499	5.383	2.848
5	156	5306	2214	4721	1582	8.543	3.514	2.588
5	158	4556	2032	4049	1326	12.15	3.501	2.664
5	160	4559	1986	4079	1287	4.554	4.22	3.269
5	163	4514	2201	3959	1221	11.38	3.409	2.442
5	167	5669	2520	5073	1350	5.932	3.409	2.375
5	168	6673	3146	5812	1718	17.32	3.962	2.577
5	181	1893	989	1702	511	7.844	3.286	2.873
5	189	3446	1589	2956	841	10.35	3.048	2.57
5	191	8942	4409	8049	2455	7.69	3.617	3.218
5	193	1964	983	1771	520	3.708	3.073	2.178
5	194	2445	1243	2227	578	4.514	5.042	2.667
5	202	4538	1904	3870	627	5.172	3.082	2.128
5	207	5763	2649	4981	1447	6.265	3.355	2.427
5	208	3637	1921	3054	1210	7.268	3.067	2.66
5	209	1047	494	953	263	10.31	2.284	2.144
5	210	743	310	672	202	15.11	2.802	0.8964
6	18	729	519	636	212	3.253	2.301	2.331
6	19	5279	2661	4710	1597	6.636	3.95	2.652
6	21	3933	1829	3547	1292	7.758	3.101	3.01
6	23	3973	2241	3496	1129	8.038	3.691	2.124
6	29	5722	2542	5137	1551	4.616	3.361	2.84
6	34	6213	3063	5475	1700	4.451	3.885	2.229
6	36	1670	1019	1496	549	6.404	2.853	2.833
6	37	3059	1401	2717	864	8.124	2.605	1.606
6	38	2103	990	1802	570	5.344	2.701	2.73
6	39	9705	4668	8647	2714	4.981	3.922	3.048
6	43	6198	3006	5476	1681	8.078	4.828	3.293
6	49	1248	640	1136	391	3.456	2.231	2.102
6	50	9658	4720	8705	2859	6.479	4.322	3.363
6	51	12567	5797	11010	3578	40.16	3.678	2.519
6	52	4016	1845	3621	1104	5.602	3.904	2.346
6	53	3774	1679	3342	946	6.552	3.121	2.633
6	55	3464	1605	3069	1093	8.931	3.323	2.474
6	57	3676	1842	3224	1155	6.11	3.43	2.789
6	58	6166	3177	5402	1587	5.181	4.339	2.429
6	60	3403	1711	3053	911	20.94	4.648	2.937
6	63	6129	2725	5262	1528	23.51	2.98	2.721
6	64	648	298	592	144	74.32	4.353	0.978
6	68	1476	678	1301	397	3.15	4.75	1.94
6	69	5848	2777	5086	1289	4.835	3.994	4.294
6	71	23823	10085	20928	5371	6.068	4.163	3.023
6	73	925	459	821	276	6.495	2.117	1.211
6	76	11771	5101	10396	3619	6.551	4.311	2.238
6	84	6191	2529	5138	1739	5.4	4.057	1.862
6	85	14608	6251	12657	4009	5.479	4.647	2.909
6	86	13952	5993	12186	4388	4.52	3.081	3.703
6	88	19092	8583	16205	5023	5.059	4.339	3.306
6	90	1301	692	1146	378	4.424	2.917	1.61
6	94	9243	4318	7949	2728	6.852	3.216	2.387
6	97	5781	2797	5071	1697	8.051	5.337	3.644
6	98	7546	3487	6491	1976	12.41	3.43	2.163
6	101	6488	3123	5473	1983	8.427	4.46	3.384
6	105	5764	2926	5125	1864	8.851	4.221	3.828
6	106	4905	2288	4279	1679	7.27	3.825	4.209
6	108	1927	908	1681	522	5.049	2.572	1.82
6	109	5527	2459	4888	1676	24.67	3.016	2.482
6	115	14358	6423	12317	3730	16.27	3.731	2.306
6	116	8358	4015	7206	2346	5.963	3.561	2.468
6	117	12083	5487	10440	4056	9.89	3.994	2.614
6	118	5207	2402	4360	1554	5.658	4.362	2.293
6	124	9584	4335	8247	1783	30.63	3.874	2.199
6	127	4602	2207	4155	1129	7.581	3.576	2.32
6	128	6659	3027	5900	1886	15.31	3.186	3.159
6	134	4636	2088	4107	1204	4.788	3.255	2.437
6	137	2677	1261	2340	759	12.39	4.197	1.887
6	140	3957	1925	3553	1306	8.5	4.101	1.898
6	146	3180	1497	2766	907	9.023	3.776	2.708
6	160	6410	3092	5703	1947	16.85	3.698	2.318
6	161	5559	2467	5040	1433	5.386	2.751	2.994
6	164	2933	1471	2671	823	5.982	2.981	3.287
6	167	6174	2775	5441	991	7.13	2.994	1.778
6	168	7922	3828	6897	2010	5.324	3.825	2.688
6	169	13142	6165	11664	3308	75.94	3.336	2.535
6	173	6217	3068	5416	2215	4.896	3.845	2.484
6	175	3222	1886	2851	917	12.14	4.114	1.995
6	179	3377	1770	3016	1186	4.355	3.178	3.63
6	182	5302	2301	4803	1754	6.364	4.532	2.611
6	183	3577	1540	3289	619	5.894	3.327	2.079
7	1	1570	944	1312	371	3.189	2.772	1.109
7	3	5273	2245	4567	968	22.18	3.219	2.113
7	12	9967	4770	8716	2208	27.23	3.979	2.379
7	13	3920	1869	3515	907	5.572	3.018	2.191
7	21	1166	664	1046	302	5.351	2.608	1.302
7	25	7737	3982	7013	2877	5.842	2.874	3.293
7	26	7442	3822	6724	2411	7.298	3.739	2.32
7	31	5690	2785	5014	1989	7.756	3.8	2.656
7	32	6260	3241	5580	1874	7.952	3.371	2.161
7	33	8364	4057	7298	2424	47.64	4.076	3.13
7	37	6646	3537	5835	2430	4.532	4.448	3.1
7	39	3972	2054	3574	1388	4.426	3.766	2.132
7	40	9790	4761	8542	3194	5.521	2.819	3.141
7	42	6263	3185	5450	1984	11.21	3.048	2.075
7	43	8981	4179	7910	2344	5.898	3.187	2.451
7	44	1269	584	1141	352	5.97	4.018	2.091
7	45	2475	1344	2251	740	6.983	3.106	2.109
7	46	1053	582	931	324	3.683	2.84	1.941
7	48	1283	651	1167	377	7.687	2.002	2.748
7	49	4336	2078	3925	1423	5.916	4.014	2.493
7	51	4251	2152	3845	1294	6.061	3.299	2.194
7	53	2870	1314	2637	760	4.406	4.792	3.387
7	58	6232	3206	5485	1662	11.02	3.878	4.702
7	62	3125	1560	2799	1074	9.604	6.163	2.028
7	64	493	260	460	165	6.246	3.127	0.7677
7	67	16507	7818	14239	4229	9.223	6.203	3.438
7	69	3920	2140	3381	1094	5.725	3.739	2.645
7	72	10441	5005	8958	2732	4.307	3.751	3.62
7	73	2371	1099	2032	655	15.93	3.229	4.01
7	74	2842	1409	2499	926	6.032	3.636	4.372
7	82	6655	3240	5543	1789	5.632	4.127	2.326
7	85	8558	3583	7216	1661	69.66	3.717	4.518
7	86	2480	1233	2025	511	4.195	2.73	1.665
7	87	871	386	688	56	13.32	2.193	1.844
7	88	9967	4074	8797	2400	9.857	3.81	2.674
7	89	5023	2630	4382	1795	4.999	3.121	3.252
7	90	1298	818	1198	549	4.495	3.578	2.473
7	92	6620	3030	5769	2028	5.376	3.295	2.572
7	93	2741	1308	2476	921	5.036	5.653	1.709
7	94	3714	1818	3234	1134	3.937	4.392	2.735
7	95	3832	1991	3316	1292	3.783	2.784	3.413
7	99	9880	4186	8648	2505	4.468	3.33	2.732
7	101	8560	4149	7529	2461	5.085	3.232	3.199
7	107	11921	5761	10323	3369	15.98	3.535	2.464
7	111	9726	4103	8182	1956	5.889	4.699	2.362
7	113	7874	3333	6970	2110	6.628	3.466	2.83
7	114	10991	4938	9545	3560	5.653	4.138	2.32
7	119	4380	2203	3680	1139	11.71	2.847	1.398
7	121	12023	5422	10701	2691	6.515	3.709	2.636
