pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	META	1	201	7442	1.0508822814159964	0.02058004338316568	9.729666487964161e-4	5500	3005.26283335686	7.463376521054956e-5	1.8537799795404207e-5	0	0	0	0	3.243697920844114e-4	1.0000332473789387e-4	0	0	0	0	1.1193148062958639e-4	5.866680562202273e-5	0	0	0	0
TG	META	1	202	5908	1.0392909750441397	0.025135342637219633	7.258473409703089e-4	5500	2180.98589754105	8.248729850695017e-5	1.9009705955237265e-5	0	0	0	0	3.3751300179555324e-4	1.131828506082767e-4	0	0	0	0	1.1645965860371507e-4	6.270836073782726e-5	0	0	0	0
TG	META	1	203	4869	1.0677894210810186	0.02174217118671752	7.626618747856322e-4	5500	1444.58581829071	7.708903786901715e-5	1.728895013035809e-5	0	0	0	0	3.147757524493896e-4	1.126185062912302e-4	0	0	0	0	1.1599398155536855e-4	6.320546967270744e-5	0	0	0	0
TG	META	1	207	3551	1.0287613478679918	0.023644440430681472	0.0011789762920167144	5500	738.310659170151	5.386896489551576e-5	1.465074602781412e-5	0	0	1	19	2.6471740331049723e-4	1.084208989807573e-4	0	0	0	0	1.2493893309486014e-4	7.569433954287852e-5	0	0	0	0
TG	META	1	208	4365	1.0226104320178808	0.019681014374082748	8.747621574792e-4	5500	1282.56754112244	7.237993686204942e-5	1.6558119239458998e-5	0	0	1	21	2.5117631831563804e-4	9.289493440810346e-5	0	0	0	0	8.866020890466197e-5	5.402876860868136e-5	0	0	0	0
TG	META	1	209	1461	1.0435061034798716	0.02790144096892877	0.011317743422976331	5500	153.099668502808	4.309046625757039e-5	1.3420840426661993e-5	0	0	2	65	3.8944425162889157e-4	1.3626720918443974e-4	0	1	1	2	1.2471281522548255e-4	8.371255927484302e-5	0	0	0	0
TG	META	1	211	3166	1.0534969782935644	0.025818558792344053	0.0028355308789138702	5500	572.012213468552	1.2041079397045332e-4	2.2243222170985358e-5	0	0	1	5	3.798690240651714e-4	1.3802409975860927e-4	0	0	0	0	7.758096079363181e-5	5.455567947385336e-5	0	0	0	0
TG	META	1	212	4348	1.0363262819568408	0.026144430228791177	0.0036271772932714315	5500	1175.14500617981	6.218128991464365e-5	1.6566128849646363e-5	0	0	1	93	5.785120056136443e-4	1.6822325066765257e-4	0	0	0	0	1.2532807200058238e-4	6.86370329947525e-5	0	0	0	0
TG	META	1	213	3200	1.0666097396714833	0.02586718597813336	0.0016991033510346885	5500	614.175313472748	1.311601418267423e-4	2.3138272527840313e-5	0	0	1	12	4.7416967716508717e-4	1.5292786500661906e-4	0	0	0	0	1.5794629319648655e-4	9.465093763417034e-5	0	0	0	0
TG	META	1	214	2744	1.040337315532077	0.024651923288552584	0.001385559462369214	5500	482.46867442131	5.050200804775861e-5	1.3805137848760383e-5	0	0	1	28	4.477406508444504e-4	1.4407318967407654e-4	0	0	0	0	7.201856581866983e-5	5.107035117140374e-5	0	0	0	0
TG	META	1	217	2388	1.035777134552426	0.02448655400978994	8.983864352936055e-4	5500	370.288091421127	3.654119807525866e-5	1.2336330889505371e-5	0	0	0	0	3.466085829747886e-4	1.239216237082728e-4	0	0	0	0	1.2825076557418456e-4	7.987100887850779e-5	0	0	0	0
TG	META	1	219	4734	1.063877541143496	0.022221551952612714	7.689044097483323e-4	5500	1449.26969361305	6.859001501621304e-5	1.629596816849218e-5	0	0	1	36	3.75844666176305e-4	1.2600772703692378e-4	0	0	0	0	1.8392690758254658e-4	9.426682360635228e-5	0	0	0	0
TG	META	1	221	5548	1.0672106992617856	0.03066380499914524	0.005061306584660906	5500	1913.82480168343	1.0617673047035233e-4	2.1467168708766077e-5	1	1	1	1	5.544497513778943e-4	1.524766401508446e-4	0	0	0	0	2.922561518951334e-4	1.2941045345892516e-4	0	0	0	0
TG	META	1	226	2327	1.0236846992443933	0.022127630970698024	0.0012735616229064973	5500	372.263824224472	7.848998384435486e-5	1.8354767024283343e-5	0	0	1	11	2.4336781771364376e-4	1.0556777199394467e-4	0	0	0	0	5.802844965458138e-5	4.1864206618269075e-5	0	0	0	0
TG	META	1	228	3121	1.0287507262792224	0.02691821650540855	9.103664253840043e-4	5500	618.593186855316	5.7053975131512115e-5	1.5283057535574513e-5	0	0	0	0	3.510735812157083e-4	1.3247743321201253e-4	0	0	0	0	1.1604176715139387e-4	6.959272536407357e-5	0	0	0	0
TG	META	1	233	7437	1.0475791104118413	0.02523797306774958	0.0017527471480879523	5500	3459.17632985115	2.5654980309563184e-4	3.187940416776056e-5	0	0	1	16	7.297503077910092e-4	1.917898469743462e-4	0	0	0	0	2.567366013757365e-4	1.0593349500250745e-4	0	0	0	0
TG	META	1	234	8644	1.0725657006310716	0.027914027274476533	0.007577533461640783	5500	4647.42270469666	3.068618632428921e-4	3.924166728668851e-5	0	2	2	5	7.792406326235411e-4	1.9064784855528792e-4	0	0	0	0	3.0789304480621435e-4	1.2086988708928684e-4	0	0	0	0
TG	META	1	235	5981	1.0648814241277076	0.025752478995623475	0.001115575356646546	5500	2213.92072057724	9.008928538577444e-5	1.9681761412253895e-5	0	0	0	0	4.6454096880730483e-4	1.409335241821184e-4	0	0	0	0	1.675059243033428e-4	9.470119837535366e-5	0	0	0	0
TG	META	1	238	11476	1.093262167111219	0.025644432654327493	0.004042041755181558	5500	8985.60082578659	1.0892786813307581e-4	2.2510816383404143e-5	0	0	1	11	7.818275367242775e-4	1.8608405886249974e-4	0	0	0	0	2.8053683833612026e-4	1.0780302702889977e-4	0	0	0	0
TG	META	1	239	2751	1.0379721180834895	0.02347435056705332	0.0018509535032645947	5500	499.644440889359	8.892156677525127e-5	1.9652485348785512e-5	0	0	0	0	3.182072763271468e-4	1.149929842835826e-4	0	0	0	0	1.2589357631921332e-4	7.420233516059087e-5	0	0	0	0
