pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
LDL	META	3	122	344	5	604.602409362793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	123	520	5	63.0249676704407	0	0	1	17	0	0	1	17	0	0	0	0	0	0	0	0
LDL	META	3	125	1482	5	1161.12690544128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	127	1547	5	945.721739530563	0	3	3	28	0	3	3	28	0	1	1	2	0	1	2	8
LDL	META	3	128	557	5	5.63024139404297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	129	844	5	498.157985687256	0	0	1	10	0	0	1	10	0	0	0	0	0	0	1	10
LDL	META	3	132	1633	5	584.914048194885	0	0	1	4	0	0	1	4	0	0	1	4	0	0	0	0
LDL	META	3	135	1283	5	1281.98193907738	1	3	3	5	1	3	3	5	0	0	0	0	0	1	2	3
LDL	META	3	140	1231	5	905.384813070297	0	0	1	34	0	0	1	34	0	0	0	0	0	0	0	0
LDL	META	3	145	1461	5	736.28174996376	0	1	2	24	0	1	2	24	0	0	0	0	0	0	0	0
LDL	META	3	148	1066	5	216.818262338638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	149	1101	5	1532.939422369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	150	1119	5	1461.6898868084	0	0	1	7	0	0	1	7	0	0	0	0	0	0	1	7
LDL	META	3	154	445	5	1047.12921404839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	155	1245	5	125.278924465179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	158	1600	5	507.770270347595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	159	1047	5	1289.0717318058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	161	1695	5	1681.55533099174	0	0	1	5	0	0	1	5	0	0	0	0	0	0	1	5
LDL	META	3	165	1373	5	199.834246397018	0	0	1	13	0	0	1	13	0	0	1	13	0	0	1	13
LDL	META	3	166	2596	5	1135.70524287224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	172	864	5	229.513737678528	0	0	1	6	0	0	1	6	0	0	1	6	0	0	0	0
LDL	META	3	173	538	5	177.695866584778	0	1	1	4	0	1	1	4	0	0	0	0	0	0	0	0
LDL	META	3	175	472	5	113.963840723038	0	0	1	7	0	0	1	7	0	0	0	0	0	0	1	7
LDL	META	3	186	1580	5	355.238204717636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	190	812	5	276.79741358757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	3	195	2904	5	1955.53896665573	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LDL	META	3	214	1321	5	362.274783849716	1	2	2	15	1	2	2	15	0	1	0	0	0	1	1	14
LDL	META	3	216	604	5	808.96176815033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	1	3147	5	1239.32091617584	2	2	2	2	2	2	2	2	0	1	1	1	1	2	2	2
LDL	META	4	15	614	5	153.331684589386	0	0	1	4	0	0	1	4	0	0	1	4	0	0	1	4
LDL	META	4	19	524	5	153.891846179962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	21	2550	5	740.311241149902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	28	1399	5	135.963847637177	0	1	1	28	0	1	1	28	0	0	0	0	0	1	0	0
