pheno	pid	chromosome	block	UKBB_nCS	GLGC_nCS	UKBB_in_GLGC	GLGC_in_UKBB
LDL	EAS	19	52	0	0	0	0
LDL	EAS	19	53	0	0	0	0
LDL	EAS	19	54	0	0	0	0
LDL	EAS	19	62	0	0	0	0
LDL	EAS	19	63	0	0	0	0
LDL	EAS	19	65	0	0	0	0
LDL	EAS	19	67	0	0	0	0
LDL	EAS	19	68	0	0	0	0
LDL	EAS	19	70	0	0	0	0
LDL	EAS	19	71	0	0	0	0
LDL	EAS	19	72	0	0	0	0
LDL	EAS	19	73	0	0	0	0
LDL	EAS	19	74	0	1	0	0
LDL	EAS	19	75	2	1	1	1
LDL	EAS	19	76	0	1	0	0
LDL	EAS	19	77	0	0	0	0
LDL	EAS	19	79	0	0	0	0
LDL	EAS	19	80	0	0	0	0
LDL	EAS	19	81	0	0	0	0
LDL	EAS	19	98	0	0	0	0
LDL	EAS	19	103	0	0	0	0
LDL	EAS	19	104	0	0	0	0
LDL	EAS	19	107	0	0	0	0
LDL	EAS	19	110	0	0	0	0
LDL	EAS	19	111	0	0	0	0
LDL	EAS	20	2	0	0	0	0
LDL	EAS	20	10	0	0	0	0
LDL	EAS	20	11	0	0	0	0
LDL	EAS	20	12	0	0	0	0
LDL	EAS	20	13	0	0	0	0
LDL	EAS	20	18	0	0	0	0
LDL	EAS	20	19	0	0	0	0
LDL	EAS	20	40	0	0	0	0
LDL	EAS	20	48	0	0	0	0
LDL	EAS	20	59	0	0	0	0
LDL	EAS	20	60	0	0	0	0
LDL	EAS	20	63	0	0	0	0
LDL	EAS	20	64	0	0	0	0
LDL	EAS	20	65	0	1	0	0
LDL	EAS	20	66	0	0	0	0
LDL	EAS	20	68	0	0	0	0
LDL	EAS	20	69	0	0	0	0
LDL	EAS	20	70	0	0	0	0
LDL	EAS	20	71	0	0	0	0
LDL	EAS	20	77	0	0	0	0
LDL	EAS	20	78	0	0	0	0
LDL	EAS	20	86	0	0	0	0
LDL	EAS	20	87	0	0	0	0
LDL	EAS	20	89	0	0	0	0
LDL	EAS	20	110	0	0	0	0
LDL	EAS	20	111	0	1	0	0
LDL	EAS	20	112	0	0	0	0
LDL	EAS	20	115	0	0	0	0
LDL	EAS	21	3	0	0	0	0
LDL	EAS	21	30	0	0	0	0
LDL	EAS	21	33	0	0	0	0
LDL	EAS	21	37	0	0	0	0
LDL	EAS	21	41	0	0	0	0
LDL	EAS	21	48	0	0	0	0
LDL	EAS	21	53	0	0	0	0
LDL	EAS	21	62	0	0	0	0
LDL	EAS	21	64	0	0	0	0
LDL	EAS	21	65	0	0	0	0
LDL	EAS	22	5	0	0	0	0
LDL	EAS	22	9	0	0	0	0
LDL	EAS	22	13	0	0	0	0
LDL	EAS	22	29	0	0	0	0
LDL	EAS	22	30	0	0	0	0
LDL	EAS	22	36	0	0	0	0
LDL	EAS	22	37	0	0	0	0
LDL	EAS	22	40	0	0	0	0
LDL	EAS	22	43	0	0	0	0
LDL	EAS	22	46	0	1	0	0
LDL	EAS	22	49	0	0	0	0
LDL	EAS	22	54	0	0	0	0
LDL	EAS	22	55	0	0	0	0
LDL	EAS	22	57	0	0	0	0
LDL	EAS	22	70	0	0	0	0
