pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	META	1	3	73	5	0.542685985565186	0	0	1	11	0	0	1	11	0	0	0	0	0	0	0	0
TG	META	1	4	292	5	3.9298620223999	1	1	3	25	1	1	3	25	0	0	0	0	0	0	0	0
TG	META	1	5	331	5	2.16826558113098	0	0	1	30	0	0	1	30	0	0	0	0	0	0	0	0
TG	META	1	15	1040	5	14.7442915439606	0	0	1	39	0	0	1	39	0	0	0	0	0	0	0	0
TG	META	1	17	1313	5	23.7087264060974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	18	583	5	3.00315141677856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	19	829	5	10.1832327842712	0	0	1	57	0	0	1	57	0	0	0	0	0	0	0	0
TG	META	1	21	675	5	3.37731242179871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	23	417	5	2.57127833366394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	32	386	5	1.42703413963318	0	0	1	16	0	0	1	16	0	0	0	0	0	0	0	0
TG	META	1	35	990	5	9.65379309654236	0	0	1	13	0	0	1	13	0	0	0	0	0	0	1	13
TG	META	1	43	387	5	2.19523954391479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	48	481	5	2.78167390823364	0	0	2	15	0	0	2	15	0	0	0	0	0	0	0	0
TG	META	1	50	660	5	5.01776432991028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	51	459	5	2.83433723449707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	52	957	5	10.0526654720306	0	1	3	24	0	1	3	24	0	1	0	0	0	1	2	8
TG	META	1	53	803	5	8.89476919174194	0	0	1	22	0	0	1	22	0	0	0	0	0	0	0	0
TG	META	1	58	955	5	9.08382534980774	0	0	1	4	0	0	1	4	0	0	0	0	0	0	1	4
TG	META	1	63	826	5	5.48252129554749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	67	877	5	9.07618856430054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	70	1028	5	10.2685632705688	0	0	2	24	0	0	2	24	0	0	1	9	0	0	0	0
TG	META	1	71	1019	5	12.607310295105	0	1	1	3	0	1	1	3	0	0	0	0	0	0	0	0
TG	META	1	83	1077	5	18.922046661377	0	1	3	13	0	1	3	13	0	0	0	0	0	0	0	0
TG	META	1	85	681	5	6.71761202812195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	94	255	5	1.9106912612915	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
TG	META	1	96	956	5	8.9761803150177	0	1	2	12	0	1	2	12	0	1	2	12	0	0	0	0
TG	META	1	97	1118	5	10.3516185283661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TG	META	1	100	1150	5	21.5208475589752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	101	918	5	6.24895429611206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	105	2142	5	121.086469888687	0	0	2	15	0	0	2	15	0	0	0	0	0	0	0	0
TG	META	1	124	1461	5	24.8720955848694	0	0	2	48	0	0	2	48	0	0	1	5	0	0	0	0
TG	META	1	125	1538	5	34.1826267242432	0	0	1	3	0	0	1	3	0	0	0	0	0	0	1	3
TG	META	1	127	933	5	15.5743365287781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	129	442	5	2.09702825546265	0	0	1	28	0	0	1	28	0	0	0	0	0	0	0	0
TG	META	1	132	1182	5	13.6344211101532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	135	1463	5	38.097291469574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	138	1096	5	8.67153596878052	0	0	1	5	0	0	1	5	0	0	0	0	0	0	0	0
TG	META	1	139	328	5	3.1535177230835	0	0	1	4	0	0	1	4	0	0	0	0	0	0	0	0
TG	META	1	143	908	5	5.83895611763	0	0	1	10	0	0	1	10	0	0	0	0	0	0	1	10
TG	META	1	144	509	5	2.76088786125183	0	0	1	16	0	0	1	16	0	0	0	0	0	0	0	0
TG	META	1	150	1219	5	18.9734792709351	0	0	1	25	0	0	1	25	0	0	0	0	0	0	0	0
TG	META	1	154	1357	5	27.6249394416809	0	0	1	28	0	0	1	28	0	0	0	0	0	0	0	0
TG	META	1	155	644	5	5.90926766395569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	156	908	5	19.6880261898041	1	3	4	26	1	3	3	17	0	1	1	1	0	1	1	9
TG	META	1	158	654	5	4.19977021217346	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1
TG	META	1	168	1150	5	19.6190102100372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	182	1549	5	39.80233502388	0	0	2	19	0	0	2	19	0	0	1	8	0	0	1	8
TG	META	1	183	1441	5	32.5464367866516	0	0	1	24	0	0	1	24	0	0	0	0	0	0	0	0
TG	META	1	184	372	5	3.32364130020142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	187	1121	5	16.5878400802612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	192	1162	5	12.0547182559967	0	0	1	8	0	0	1	8	0	0	0	0	0	0	1	8
TG	META	1	193	1272	5	28.0212743282318	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	META	1	201	924	5	12.8564810752869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	202	1149	5	16.855010509491	0	0	1	9	0	0	1	9	0	0	0	0	0	0	0	0
TG	META	1	203	1049	5	16.1041414737701	0	0	1	7	0	0	1	7	0	0	0	0	0	0	0	0
TG	META	1	207	681	5	3.55358982086182	0	0	1	16	0	0	1	16	0	0	0	0	0	0	0	0
TG	META	1	208	788	5	4.21513628959656	0	0	2	29	0	0	2	29	0	0	0	0	0	0	0	0
TG	META	1	209	375	5	2.33912181854248	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1
TG	META	1	211	482	5	3.15160346031189	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
TG	META	1	212	807	5	11.3000104427338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	213	603	5	5.92565011978149	0	1	2	24	0	1	2	24	0	1	1	2	0	0	0	0
TG	META	1	214	565	5	3.40262818336487	0	1	1	2	0	1	1	2	0	1	1	2	0	0	1	2
TG	META	1	217	550	5	3.9953875541687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	219	1154	5	13.1849179267883	0	0	1	29	0	0	1	29	0	0	0	0	0	0	0	0
TG	META	1	221	1234	5	15.1231048107147	0	0	1	7	0	0	1	7	0	0	0	0	0	0	0	0
TG	META	1	226	511	5	4.74258947372437	0	0	1	12	0	0	1	12	0	0	0	0	0	0	0	0
TG	META	1	228	666	5	6.15925264358521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	233	1557	5	35.0689449310303	1	1	2	8	1	1	2	8	1	1	1	1	0	0	0	0
TG	META	1	234	1778	5	51.104900598526	1	1	2	16	1	1	2	16	0	0	0	0	0	0	1	15
TG	META	1	235	926	5	9.17721056938171	0	1	1	29	0	0	1	29	0	1	0	0	0	1	0	0
TG	META	1	238	2309	5	148.64465546608	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
TG	META	1	239	620	5	6.91101694107056	0	1	3	33	0	1	3	33	0	1	1	4	0	0	0	0
TG	META	1	240	2377	5	156.770169973373	0	1	1	3	0	1	1	3	0	0	1	3	0	0	1	3
TG	META	1	242	417	5	5.53833889961243	0	1	2	7	0	1	1	4	0	1	2	7	0	0	1	3
TG	META	1	243	703	5	5.89274120330811	1	4	4	13	1	4	4	13	1	1	1	1	1	2	3	8
TG	META	1	244	1515	5	39.371896982193	0	0	1	8	0	0	1	8	0	0	0	0	0	0	0	0
TG	META	1	248	836	5	11.2827320098877	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TG	META	1	252	567	5	5.55755710601807	0	0	2	21	0	0	2	21	0	0	1	6	0	0	1	6
TG	META	1	254	775	5	10.9878585338593	0	1	1	6	0	1	1	6	0	0	0	0	0	0	0	0
TG	META	1	255	646	5	5.03177404403687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	257	798	5	6.92338037490845	0	0	1	55	0	0	1	55	0	0	0	0	0	0	0	0
TG	META	1	264	606	5	7.21700024604797	0	0	1	6	0	0	0	0	0	0	1	6	0	0	0	0
TG	META	1	274	1370	5	25.4187984466553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	1	277	225	5	2.14800000190735	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TG	META	1	280	2066	5	85.6989696025848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	1	348	5	2.96121907234192	0	0	2	70	0	0	1	24	0	0	1	24	0	0	1	24
TG	META	2	2	2054	5	106.647667169571	0	0	1	32	0	0	1	32	0	0	0	0	0	0	1	32
TG	META	2	6	627	5	5.86967372894287	0	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0
TG	META	2	7	503	5	2.78091406822205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	21	274	5	1.84772181510925	0	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0
TG	META	2	34	1441	5	22.0091183185577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	41	811	5	6.09304523468018	1	1	2	11	1	1	2	11	1	1	1	1	1	1	2	11
TG	META	2	43	182	5	1.53044486045837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	44	600	10	18.2963316440582	5	8	8	30	4	7	6	10	2	3	4	7	2	3	5	26
TG	META	2	45	1245	5	24.4049932956696	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
TG	META	2	47	1475	5	29.7095680236816	0	1	1	38	0	1	0	0	0	0	0	0	0	0	0	0
TG	META	2	48	774	5	11.6712465286255	1	3	4	25	1	3	4	25	0	0	0	0	0	0	1	2
TG	META	2	49	1059	10	31.9113063812256	4	5	6	19	4	5	6	19	3	3	3	3	1	2	2	2
TG	META	2	50	987	5	11.8367519378662	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
TG	META	2	55	2080	5	102.928385734558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	63	931	5	9.90075302124023	0	0	1	37	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	66	2577	5	188.827503919601	0	0	1	22	0	0	1	22	0	0	0	0	0	0	0	0
TG	META	2	69	1499	5	26.9481666088104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	71	937	5	7.28798198699951	0	0	2	22	0	0	2	22	0	0	0	0	0	0	0	0
TG	META	2	72	1857	5	49.9870903491974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	74	710	5	4.15593314170837	0	1	1	4	0	1	1	4	0	0	0	0	0	1	1	4
TG	META	2	76	881	5	7.82733201980591	0	0	1	30	0	0	1	30	0	0	0	0	0	0	0	0
TG	META	2	79	1045	5	11.0983560085297	0	1	1	4	0	1	1	4	0	0	0	0	0	0	0	0
TG	META	2	80	3109	5	340.19021320343	0	0	1	31	0	0	1	31	0	0	0	0	0	0	0	0
TG	META	2	84	4136	5	745.771933078766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	85	3882	5	638.212328195572	0	0	1	4	0	0	1	4	0	0	0	0	0	0	0	0
TG	META	2	86	1449	5	25.2223618030548	0	0	1	11	0	0	1	11	0	0	0	0	0	0	0	0
TG	META	2	87	497	5	7.07941436767578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	88	3828	5	639.326278448105	0	0	1	29	0	0	1	29	0	0	0	0	0	0	0	0
TG	META	2	89	766	5	8.41409993171692	0	0	2	16	0	0	2	16	0	0	0	0	0	0	1	4
TG	META	2	90	879	5	14.277779340744	0	0	1	9	0	0	1	9	0	0	1	9	0	0	0	0
TG	META	2	95	960	5	9.46486401557922	0	0	1	9	0	0	1	9	0	0	0	0	0	0	0	0
TG	META	2	99	739	5	6.36487555503845	0	1	1	4	0	1	1	4	0	0	0	0	0	0	1	4
TG	META	2	115	1732	5	73.2705090045929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	117	915	5	13.4209229946136	0	1	1	6	0	1	1	6	0	0	0	0	0	0	0	0
TG	META	2	122	652	5	6.54309344291687	0	0	1	12	0	0	1	12	0	0	1	12	0	0	1	12
TG	META	2	123	43	5	0.323098182678223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	124	1109	5	10.069016456604	0	0	2	33	0	0	2	33	0	0	0	0	0	0	1	18
TG	META	2	125	1048	5	10.6320304870605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	128	1696	5	49.6701159477234	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1
TG	META	2	131	58	5	0.192669630050659	1	3	2	3	1	3	2	3	0	2	1	2	0	2	1	2
TG	META	2	132	202	5	1.70873689651489	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
TG	META	2	138	1562	5	51.6849238872528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	153	1258	5	19.2715268135071	0	0	3	74	0	0	3	74	0	0	0	0	0	0	2	31
TG	META	2	159	2654	5	216.741634607315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	161	1652	5	58.7482628822327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	163	144	5	0.304466247558594	0	1	1	4	0	1	1	4	0	0	1	4	0	0	0	0
TG	META	2	164	320	5	2.55406165122986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	166	2376	5	172.889019489288	0	2	3	25	0	2	3	25	0	0	0	0	0	0	0	0
TG	META	2	168	1025	5	11.4633088111877	2	3	4	11	2	3	4	11	1	2	2	3	0	2	3	9
TG	META	2	169	1294	5	21.2740926742554	1	2	1	1	1	2	1	1	0	0	0	0	0	0	0	0
TG	META	2	171	1868	5	70.034184217453	0	0	1	15	0	0	1	15	0	0	0	0	0	0	1	15
TG	META	2	174	534	5	3.95516467094421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	176	1660	5	48.3970158100128	0	0	1	20	0	0	1	20	0	0	0	0	0	0	0	0
TG	META	2	180	1051	5	13.694150686264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	181	1444	5	31.696316242218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	184	2213	5	109.359290361404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	186	1772	5	44.2897255420685	0	0	1	20	0	0	1	20	0	0	0	0	0	0	0	0
TG	META	2	195	2362	5	117.028801202774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	197	1345	5	39.7676138877869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	198	719	5	4.42178320884705	0	1	1	12	0	1	1	12	0	0	0	0	0	1	0	0
TG	META	2	199	1502	5	31.9045405387878	0	0	2	64	0	0	2	64	0	0	0	0	0	0	1	48
TG	META	2	201	1374	5	24.6205079555511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	202	200	5	1.08958220481873	0	0	1	4	0	0	1	4	0	0	0	0	0	0	0	0
TG	META	2	205	708	5	7.73344111442566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	210	970	5	6.87955331802368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	211	1256	5	14.5544891357422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	213	2705	5	183.607000827789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	214	665	5	5.69214010238647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	217	615	10	19.7069451808929	1	1	5	43	1	1	5	43	0	1	2	13	0	0	0	0
TG	META	2	218	514	5	4.40265107154846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	230	782	5	4.18320560455322	0	1	3	37	0	1	3	37	0	1	2	12	0	0	1	5
TG	META	2	231	397	5	2.89147782325745	0	0	1	17	0	0	1	17	0	0	0	0	0	0	1	17
TG	META	2	235	621	5	6.36859726905823	0	0	2	18	0	0	2	18	0	0	1	7	0	0	1	7
TG	META	2	237	1068	5	9.71118092536926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	240	996	5	6.26749444007874	0	1	1	3	0	1	1	3	0	0	0	0	0	0	0	0
TG	META	2	242	1152	5	14.7199969291687	0	1	1	3	0	1	1	3	0	0	0	0	0	0	0	0
TG	META	2	250	2471	5	169.490224599838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	251	679	5	4.32063412666321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	2	256	777	5	5.29624128341675	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	META	3	1	4957	5	957.342238903046	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
TG	META	3	8	406	5	3.66088128089905	0	0	1	8	0	0	1	8	0	0	0	0	0	0	0	0
TG	META	3	9	409	5	4.37498688697815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	META	3	20	1196	5	12.9474537372589	0	0	1	14	0	0	1	14	0	0	0	0	0	0	0	0
TG	META	3	23	776	5	5.58332395553589	0	1	1	22	0	0	1	22	0	0	0	0	0	0	0	0
TG	META	3	24	1407	5	33.7454776763916	2	3	4	12	2	3	4	12	1	3	2	3	0	1	2	10
TG	META	3	30	1286	5	23.4596166610718	0	0	1	92	0	0	1	92	0	0	0	0	0	0	0	0
TG	META	3	31	784	5	6.54401874542236	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
