pheno	db	pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
TG	META	EUR	1	3	519	109.043346643448	0	0	1	37
TG	META	EUR	1	4	1272	266.646734237671	0	0	1	3
TG	META	EUR	1	5	1955	271.340188026428	0	0	1	18
TG	META	EUR	1	15	2722	574.70296216011	0	0	0	0
TG	META	EUR	1	17	3336	436.423916101456	0	0	0	0
TG	META	EUR	1	18	1456	117.207491874695	0	0	0	0
TG	META	EUR	1	19	2682	786.489548921585	0	1	0	0
TG	META	EUR	1	21	1723	164.73774433136	0	1	0	0
TG	META	EUR	1	23	991	82.9722571372986	0	0	1	51
TG	META	EUR	1	32	882	89.7949874401093	0	0	1	20
TG	META	EUR	1	35	3113	580.597531318665	0	0	1	18
TG	META	EUR	1	43	877	80.0080008506775	0	0	0	0
TG	META	EUR	1	48	1230	306.402483463287	0	0	2	17
TG	META	EUR	1	50	1846	364.891714096069	0	0	0	0
TG	META	EUR	1	51	1248	122.640442848206	0	0	1	15
TG	META	EUR	1	52	3167	11428.9925510883	2	3	4	50
TG	META	EUR	1	53	3002	252.661615610123	0	0	0	0
TG	META	EUR	1	58	3184	616.016880512238	0	0	1	4
TG	META	EUR	1	63	2067	202.536929130554	0	0	0	0
TG	META	EUR	1	67	2444	509.045829772949	0	0	0	0
TG	META	EUR	1	70	2539	898.303544998169	0	1	2	34
TG	META	EUR	1	71	2477	505.819872379303	0	1	1	8
TG	META	EUR	1	83	2364	311.272433042526	1	1	1	1
TG	META	EUR	1	85	1241	89.6896722316742	0	0	0	0
TG	META	EUR	1	94	672	105.922786951065	0	0	1	12
TG	META	EUR	1	96	2269	1220.8724591732	2	4	3	8
TG	META	EUR	1	97	2732	917.258596658707	2	3	3	9
TG	META	EUR	1	100	2126	304.721987962723	0	0	0	0
TG	META	EUR	1	101	2171	145.294885873795	0	0	0	0
TG	META	EUR	1	105	5775	1596.33767390251	0	0	2	18
TG	META	EUR	1	124	3743	154.577022790909	0	0	2	50
TG	META	EUR	1	125	4461	1861.63305878639	0	0	2	21
TG	META	EUR	1	127	2121	364.04683303833	0	0	0	0
TG	META	EUR	1	129	1453	132.492439508438	0	0	1	27
TG	META	EUR	1	132	2551	512.091506719589	0	0	1	66
TG	META	EUR	1	135	3713	1219.08431887627	0	0	0	0
TG	META	EUR	1	138	3451	1124.30880141258	0	1	1	5
TG	META	EUR	1	139	893	571.253483533859	1	1	1	1
TG	META	EUR	1	143	2200	327.14814209938	0	0	1	11
TG	META	EUR	1	144	1745	212.388885498047	0	0	1	16
TG	META	EUR	1	150	2617	525.286201238632	0	0	0	0
TG	META	EUR	1	154	3923	4066.13098740578	0	1	2	23
TG	META	EUR	1	155	1519	36.1760628223419	0	0	1	5
TG	META	EUR	1	156	2449	1049.10329413414	1	4	3	10
TG	META	EUR	1	158	2612	1608.75744724274	1	3	2	4
TG	META	EUR	1	168	2959	538.601361036301	0	2	0	0
TG	META	EUR	1	182	3510	2134.80757308006	0	0	1	9
TG	META	EUR	1	183	3675	396.702934980392	0	0	1	23
TG	META	EUR	1	184	831	114.786923408508	0	0	0	0
TG	META	EUR	1	187	2517	406.761687755585	0	0	1	63
TG	META	EUR	1	192	2751	436.823399305344	0	0	0	0
TG	META	EUR	1	193	3137	803.008606672287	1	1	1	1
TG	META	EUR	1	201	2902	374.327143192291	0	0	1	11
TG	META	EUR	1	202	2859	609.825926780701	0	0	0	0
TG	META	EUR	1	203	2204	324.792016029358	0	0	1	13
TG	META	EUR	1	207	1679	207.202106714249	0	0	1	15
TG	META	EUR	1	208	1974	400.525573968887	0	0	1	15
TG	META	EUR	1	209	779	98.3758945465088	0	0	1	33
TG	META	EUR	1	211	1395	87.2315647602081	0	0	1	4
TG	META	EUR	1	212	1950	386.104742527008	0	0	0	0
TG	META	EUR	1	213	1526	214.39359164238	0	1	2	10
TG	META	EUR	1	214	1369	90.3372185230255	0	0	1	11
TG	META	EUR	1	217	1339	284.014256954193	0	0	0	0
TG	META	EUR	1	219	2355	214.513686180115	0	0	1	29
TG	META	EUR	1	221	2474	380.319385528564	1	1	2	7
TG	META	EUR	1	226	1266	261.924871921539	0	0	1	11
TG	META	EUR	1	228	1385	139.471914768219	0	0	0	0
TG	META	EUR	1	233	3388	818.15798997879	0	1	2	12
TG	META	EUR	1	234	3910	2329.76196622849	0	3	1	2
TG	META	EUR	1	235	2570	384.059964895248	0	0	1	39
TG	META	EUR	1	238	4970	336.046746969223	0	1	0	0
TG	META	EUR	1	239	1373	169.551762580872	0	0	1	11
TG	META	EUR	1	240	5176	607.558144569397	0	0	1	3
TG	META	EUR	1	242	1335	597.286366224289	0	1	2	24
TG	META	EUR	1	243	1579	8406.19506382942	2	4	6	19
TG	META	EUR	1	244	3302	1102.98441576958	1	1	1	1
TG	META	EUR	1	248	1887	388.332219362259	0	0	0	0
TG	META	EUR	1	252	1273	220.707352876663	0	0	2	20
TG	META	EUR	1	254	2227	305.238751649857	0	1	1	7
TG	META	EUR	1	255	1245	195.481014966965	0	0	1	54
TG	META	EUR	1	257	1437	234.611578941345	0	0	1	68
TG	META	EUR	1	264	1577	123.635846614838	0	0	0	0
TG	META	EUR	1	274	3337	578.867681741714	0	0	0	0
TG	META	EUR	1	277	772	91.2553074359894	0	0	0	0
TG	META	EUR	1	280	5116	1097.19672322273	0	0	0	0
TG	META	EUR	2	1	662	309.29905295372	0	0	1	27
TG	META	EUR	2	2	4187	557.987699747086	0	0	1	38
TG	META	EUR	2	6	1473	33.613484621048	1	2	2	3
TG	META	EUR	2	7	988	23.2472178936005	1	1	1	1
TG	META	EUR	2	21	954	69.7103872299194	0	1	1	4
TG	META	EUR	2	34	3500	387.219984054565	0	0	0	0
TG	META	EUR	2	41	1711	449.302549362183	0	1	2	22
TG	META	EUR	2	43	395	112.787751197815	0	2	1	2
TG	META	EUR	2	44	1682	12054.0218815804	2	8	7	28
TG	META	EUR	2	45	3319	1277.29923844337	1	1	1	1
TG	META	EUR	2	47	3999	1542.78692793846	0	0	0	0
TG	META	EUR	2	48	2422	11562.0232329369	2	5	5	18
TG	META	EUR	2	49	3442	22561.3095781803	4	8	7	10
TG	META	EUR	2	50	2190	465.7805519104	1	2	2	3
