pheno	chromosome	block	UKBB_nCS.EUR	GLGC_nCS.EUR	UKBB_in_GLGC.EUR	GLGC_in_UKBB.EUR	UKBB_nCS.AFR	GLGC_nCS.AFR	UKBB_in_GLGC.AFR	GLGC_in_UKBB.AFR	UKBB_nCS.EAS	GLGC_nCS.EAS	UKBB_in_GLGC.EAS	GLGC_in_UKBB.EAS
HDL	18	84	0	1	0	0	0	0	0	0	0	0	0	0
HDL	18	86	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	5	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	6	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	10	1	0	0	0	0	0	0	0	0	0	0	0
HDL	19	11	0	0	0	0	0	0	0	0	0	0	0	0
HDL	19	12	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	16	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	19	1	1	1	1	0	0	0	0	0	0	0	0
HDL	19	22	1	0	0	0	0	0	0	0	0	0	0	0
HDL	19	25	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	29	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	30	2	2	2	2	0	0	0	0	0	0	0	0
HDL	19	32	3	2	2	2	0	0	0	0	0	0	0	0
HDL	19	33	3	2	2	2	0	1	0	0	0	0	0	0
HDL	19	34	1	2	1	1	0	0	0	0	0	0	0	0
HDL	19	37	1	1	1	1	0	0	0	0	0	0	0	0
HDL	19	38	1	2	1	1	1	2	1	1	0	1	0	0
HDL	19	39	1	2	1	1	0	0	0	0	0	0	0	0
HDL	19	47	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	50	0	0	0	0	0	0	0	0	0	0	0	0
HDL	19	51	1	0	0	0	0	0	0	0	0	0	0	0
HDL	19	52	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	57	0	0	0	0	0	0	0	0	0	0	0	0
HDL	19	58	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	61	1	1	1	1	0	0	0	0	0	0	0	0
HDL	19	63	1	3	1	1	0	0	0	0	0	1	0	0
HDL	19	64	0	0	0	0	0	0	0	0	0	0	0	0
HDL	19	67	1	1	0	0	0	0	0	0	0	1	0	0
HDL	19	68	1	1	0	0	0	0	0	0	0	0	0	0
HDL	19	70	1	1	1	1	0	0	0	0	0	0	0	0
HDL	19	71	1	1	0	0	0	0	0	0	0	0	0	0
HDL	19	73	1	2	1	1	0	0	0	0	0	0	0	0
HDL	19	74	1	4	1	1	0	0	0	0	0	0	0	0
HDL	19	75	1	2	1	1	1	4	1	1	0	1	0	0
HDL	19	76	4	5	4	4	0	2	0	0	0	1	0	0
HDL	19	77	2	3	1	1	0	0	0	0	0	0	0	0
HDL	19	79	0	0	0	0	0	0	0	0	0	0	0	0
HDL	19	80	0	0	0	0	0	0	0	0	0	0	0	0
HDL	19	81	2	1	1	1	0	0	0	0	0	0	0	0
HDL	19	89	0	0	0	0	0	0	0	0	0	0	0	0
HDL	19	90	1	1	0	0	0	0	0	0	0	0	0	0
HDL	19	93	0	1	0	0	0	0	0	0	0	0	0	0
HDL	19	94	0	0	0	0	0	0	0	0	0	0	0	0
HDL	19	98	2	2	2	2	0	1	0	0	0	1	0	0
HDL	19	104	1	1	1	1	0	0	0	0	0	0	0	0
HDL	19	109	1	1	1	1	0	0	0	0	0	0	0	0
HDL	20	1	0	0	0	0	0	0	0	0	0	0	0	0
HDL	20	2	2	2	1	1	0	0	0	0	0	0	0	0
HDL	20	3	0	1	0	0	0	0	0	0	0	0	0	0
HDL	20	11	0	1	0	0	0	0	0	0	0	0	0	0
HDL	20	22	0	0	0	0	0	0	0	0	0	0	0	0
HDL	20	23	0	1	0	0	0	0	0	0	0	0	0	0
HDL	20	24	0	0	0	0	0	0	0	0	0	0	0	0
HDL	20	29	0	0	0	0	0	0	0	0	0	0	0	0
HDL	20	40	0	1	0	0	0	0	0	0	0	0	0	0
HDL	20	42	0	0	0	0	0	0	0	0	0	0	0	0
HDL	20	48	1	2	1	1	0	0	0	0	0	0	0	0
HDL	20	54	2	1	1	1	0	0	0	0	0	0	0	0
HDL	20	59	1	1	1	1	0	0	0	0	0	0	0	0
HDL	20	62	0	3	0	0	0	0	0	0	0	0	0	0
HDL	20	63	0	0	0	0	0	0	0	0	0	0	0	0
HDL	20	64	0	1	0	0	0	0	0	0	0	0	0	0
HDL	20	65	0	0	0	0	0	0	0	0	0	0	0	0
HDL	20	67	1	0	0	0	0	0	0	0	0	0	0	0
HDL	20	68	0	1	0	0	0	0	0	0	0	0	0	0
HDL	20	69	1	2	1	1	0	1	0	0	0	0	0	0
HDL	20	70	2	2	2	2	0	0	0	0	0	0	0	0
HDL	20	71	3	3	2	2	0	0	0	0	0	2	0	0
HDL	20	72	1	0	0	0	0	0	0	0	0	0	0	0
HDL	20	73	1	1	1	1	0	0	0	0	0	0	0	0
HDL	20	74	2	2	2	2	0	0	0	0	0	1	0	0
HDL	20	75	1	1	1	1	0	0	0	0	0	1	0	0
HDL	20	84	2	2	2	2	0	0	0	0	0	0	0	0
HDL	20	86	1	0	0	0	0	0	0	0	0	0	0	0
HDL	20	93	1	2	1	1	0	0	0	0	0	0	0	0
HDL	20	99	1	2	0	0	0	0	0	0	0	0	0	0
HDL	20	114	0	0	0	0	0	0	0	0	0	0	0	0
HDL	20	115	1	1	1	1	0	0	0	0	0	0	0	0
HDL	21	2	3	0	0	0	0	0	0	0	0	0	0	0
HDL	21	3	1	2	0	0	0	0	0	0	0	0	0	0
HDL	21	4	1	1	1	1	0	0	0	0	0	0	0	0
HDL	21	30	1	1	0	0	0	0	0	0	0	1	0	0
HDL	21	37	0	1	0	0	0	0	0	0	0	0	0	0
HDL	21	41	2	2	0	0	0	0	0	0	0	0	0	0
HDL	21	45	0	0	0	0	0	0	0	0	0	0	0	0
HDL	21	53	0	1	0	0	0	0	0	0	0	0	0	0
HDL	21	57	1	2	1	1	0	0	0	0	0	0	0	0
HDL	21	62	0	2	0	0	0	1	0	0	0	0	0	0
HDL	21	63	0	1	0	0	0	0	0	0	0	0	0	0
HDL	21	64	2	2	2	2	0	0	0	0	0	0	0	0
HDL	22	13	1	1	1	1	0	1	0	0	0	1	0	0
HDL	22	14	0	0	0	0	0	0	0	0	0	0	0	0
HDL	22	24	1	1	0	0	0	0	0	0	0	0	0	0
HDL	22	26	0	0	0	0	0	0	0	0	0	0	0	0
HDL	22	29	0	1	0	0	0	0	0	0	0	0	0	0
HDL	22	30	0	2	0	0	0	0	0	0	0	0	0	0
HDL	22	33	0	1	0	0	0	0	0	0	0	0	0	0
HDL	22	37	1	1	0	0	0	0	0	0	0	0	0	0
HDL	22	43	1	1	1	1	0	0	0	0	0	0	0	0
HDL	22	44	1	1	1	1	0	0	0	0	0	1	0	0
HDL	22	45	1	1	1	1	0	0	0	0	0	0	0	0
HDL	22	46	0	0	0	0	0	0	0	0	0	0	0	0
HDL	22	47	1	1	1	1	0	0	0	0	0	0	0	0
HDL	22	49	0	1	0	0	0	0	0	0	0	0	0	0
HDL	22	50	0	0	0	0	0	0	0	0	0	0	0	0
HDL	22	54	0	1	0	0	0	0	0	0	0	0	0	0
HDL	22	59	0	1	0	0	0	0	0	0	0	0	0	0
HDL	22	62	0	0	0	0	0	0	0	0	0	0	0	0
HDL	22	64	1	0	0	0	0	0	0	0	0	0	0	0
HDL	22	66	0	0	0	0	0	0	0	0	0	0	0	0
HDL	22	70	1	0	0	0	0	0	0	0	0	0	0	0
