pheno	pid	chromosome	block	num_variants_0.9.UKBB	num_variants_0.9.UKBB_0.1.GLGC
TG	AFR	3	186	0	0
TG	AFR	3	191	0	0
TG	AFR	3	193	0	0
TG	AFR	3	196	0	0
TG	AFR	3	214	0	0
TG	AFR	4	1	0	0
TG	AFR	4	4	0	0
TG	AFR	4	19	0	0
TG	AFR	4	21	0	0
TG	AFR	4	28	0	0
TG	AFR	4	32	0	0
TG	AFR	4	42	0	0
TG	AFR	4	43	0	0
TG	AFR	4	48	0	0
TG	AFR	4	54	0	0
TG	AFR	4	55	0	0
TG	AFR	4	64	0	0
TG	AFR	4	66	0	0
TG	AFR	4	74	0	0
TG	AFR	4	80	0	0
TG	AFR	4	82	0	0
TG	AFR	4	84	0	0
TG	AFR	4	87	0	0
TG	AFR	4	90	0	0
TG	AFR	4	95	0	0
TG	AFR	4	97	0	0
TG	AFR	4	101	0	0
TG	AFR	4	102	0	0
TG	AFR	4	103	0	0
TG	AFR	4	109	0	0
TG	AFR	4	112	0	0
TG	AFR	4	113	0	0
TG	AFR	4	114	0	0
TG	AFR	4	115	0	0
TG	AFR	4	116	0	0
TG	AFR	4	117	0	0
TG	AFR	4	121	0	0
TG	AFR	4	122	0	0
TG	AFR	4	133	0	0
TG	AFR	4	134	0	0
TG	AFR	4	136	0	0
TG	AFR	4	139	0	0
TG	AFR	4	147	0	0
TG	AFR	4	148	0	0
TG	AFR	4	149	0	0
TG	AFR	4	150	0	0
TG	AFR	4	153	0	0
TG	AFR	4	154	0	0
TG	AFR	4	156	0	0
TG	AFR	4	159	0	0
TG	AFR	4	161	0	0
TG	AFR	4	162	0	0
TG	AFR	4	165	0	0
TG	AFR	4	180	0	0
TG	AFR	4	184	0	0
TG	AFR	4	199	0	0
TG	AFR	5	27	0	0
TG	AFR	5	33	0	0
TG	AFR	5	49	0	0
TG	AFR	5	64	0	0
TG	AFR	5	66	0	0
TG	AFR	5	68	0	0
TG	AFR	5	69	0	0
TG	AFR	5	71	0	0
TG	AFR	5	72	0	0
TG	AFR	5	74	0	0
TG	AFR	5	78	0	0
TG	AFR	5	81	0	0
TG	AFR	5	85	0	0
TG	AFR	5	88	0	0
TG	AFR	5	92	0	0
TG	AFR	5	96	0	0
TG	AFR	5	97	0	0
TG	AFR	5	102	0	0
TG	AFR	5	103	0	0
TG	AFR	5	108	0	0
TG	AFR	5	109	0	0
TG	AFR	5	111	0	0
TG	AFR	5	114	0	0
TG	AFR	5	116	0	0
TG	AFR	5	120	0	0
TG	AFR	5	127	0	0
TG	AFR	5	130	0	0
TG	AFR	5	136	0	0
TG	AFR	5	142	0	0
TG	AFR	5	145	0	0
TG	AFR	5	146	0	0
TG	AFR	5	147	0	0
TG	AFR	5	152	0	0
TG	AFR	5	156	0	0
TG	AFR	5	158	0	0
TG	AFR	5	159	0	0
TG	AFR	5	164	0	0
TG	AFR	5	166	0	0
TG	AFR	5	167	0	0
TG	AFR	5	168	0	0
TG	AFR	5	174	0	0
TG	AFR	5	177	0	0
TG	AFR	5	181	0	0
TG	AFR	5	182	0	0
TG	AFR	5	191	0	0
TG	AFR	5	192	0	0
TG	AFR	5	193	0	0
TG	AFR	5	194	0	0
TG	AFR	5	202	0	0
TG	AFR	5	205	0	0
TG	AFR	6	3	0	0
TG	AFR	6	19	0	0
TG	AFR	6	21	0	0
TG	AFR	6	27	0	0
TG	AFR	6	29	0	0
TG	AFR	6	32	0	0
TG	AFR	6	39	0	0
TG	AFR	6	43	0	0
TG	AFR	6	46	0	0
TG	AFR	6	47	0	0
TG	AFR	6	51	0	0
TG	AFR	6	52	0	0
TG	AFR	6	53	0	0
TG	AFR	6	56	0	0
TG	AFR	6	57	0	0
TG	AFR	6	58	0	0
TG	AFR	6	60	0	0
TG	AFR	6	63	0	0
TG	AFR	6	64	0	0
TG	AFR	6	73	0	0
TG	AFR	6	74	0	0
TG	AFR	6	75	0	0
TG	AFR	6	76	0	0
TG	AFR	6	81	0	0
TG	AFR	6	88	0	0
TG	AFR	6	94	0	0
TG	AFR	6	97	0	0
TG	AFR	6	98	0	0
TG	AFR	6	99	0	0
TG	AFR	6	100	0	0
TG	AFR	6	105	0	0
TG	AFR	6	106	0	0
TG	AFR	6	108	0	0
TG	AFR	6	109	0	0
TG	AFR	6	111	0	0
TG	AFR	6	112	0	0
TG	AFR	6	116	0	0
TG	AFR	6	124	0	0
TG	AFR	6	125	0	0
TG	AFR	6	127	0	0
TG	AFR	6	130	0	0
TG	AFR	6	140	0	0
TG	AFR	6	143	0	0
TG	AFR	6	146	0	0
TG	AFR	6	149	0	0
TG	AFR	6	154	0	0
TG	AFR	6	157	0	0
TG	AFR	6	158	0	0
TG	AFR	6	160	0	0
TG	AFR	6	161	0	0
TG	AFR	6	169	0	0
TG	AFR	6	173	0	0
TG	AFR	6	175	0	0
TG	AFR	6	178	0	0
TG	AFR	6	179	0	0
TG	AFR	6	182	0	0
TG	AFR	7	3	0	0
TG	AFR	7	8	0	0
TG	AFR	7	11	0	0
TG	AFR	7	12	0	0
TG	AFR	7	13	0	0
TG	AFR	7	25	0	0
TG	AFR	7	26	0	0
TG	AFR	7	29	0	0
TG	AFR	7	30	0	0
TG	AFR	7	31	0	0
TG	AFR	7	32	0	0
TG	AFR	7	33	0	0
TG	AFR	7	35	0	0
TG	AFR	7	37	0	0
TG	AFR	7	41	0	0
TG	AFR	7	42	0	0
TG	AFR	7	43	0	0
TG	AFR	7	44	0	0
TG	AFR	7	45	0	0
TG	AFR	7	48	0	0
TG	AFR	7	50	0	0
TG	AFR	7	54	0	0
TG	AFR	7	58	0	0
TG	AFR	7	64	0	0
TG	AFR	7	66	0	0
TG	AFR	7	67	0	0
TG	AFR	7	69	0	0
TG	AFR	7	73	0	0
TG	AFR	7	74	0	0
TG	AFR	7	85	0	0
TG	AFR	7	86	0	0
TG	AFR	7	87	0	0
TG	AFR	7	88	0	0
TG	AFR	7	93	0	0
TG	AFR	7	95	0	0
TG	AFR	7	103	0	0
TG	AFR	7	109	0	0
TG	AFR	7	114	0	0
TG	AFR	7	118	0	0
TG	AFR	7	119	0	0
TG	AFR	7	120	0	0
TG	AFR	7	121	0	0
TG	AFR	7	125	0	0
TG	AFR	7	127	0	0
TG	AFR	7	128	0	0
TG	AFR	7	132	0	0
TG	AFR	7	133	0	0
TG	AFR	7	143	0	0
TG	AFR	7	145	0	0
TG	AFR	7	147	0	0
TG	AFR	7	148	0	0
TG	AFR	7	161	0	0
TG	AFR	7	162	0	0
TG	AFR	7	169	0	0
TG	AFR	7	177	0	0
TG	AFR	7	184	0	0
TG	AFR	8	13	0	0
TG	AFR	8	17	0	0
TG	AFR	8	20	0	0
TG	AFR	8	21	0	0
TG	AFR	8	24	0	0
TG	AFR	8	27	0	0
TG	AFR	8	28	0	0
TG	AFR	8	29	0	0
TG	AFR	8	31	0	0
TG	AFR	8	32	0	0
TG	AFR	8	33	0	0
TG	AFR	8	34	0	0
TG	AFR	8	35	0	0
TG	AFR	8	38	0	0
TG	AFR	8	39	0	0
TG	AFR	8	40	0	0
TG	AFR	8	41	0	0
TG	AFR	8	42	0	0
TG	AFR	8	46	0	0
TG	AFR	8	48	0	0
TG	AFR	8	51	0	0
TG	AFR	8	53	0	0
TG	AFR	8	54	0	0
TG	AFR	8	55	0	0
TG	AFR	8	65	0	0
TG	AFR	8	66	0	0
TG	AFR	8	68	0	0
TG	AFR	8	69	0	0
TG	AFR	8	71	0	0
TG	AFR	8	77	0	0
TG	AFR	8	78	0	0
TG	AFR	8	80	0	0
TG	AFR	8	83	0	0
TG	AFR	8	84	0	0
TG	AFR	8	85	0	0
TG	AFR	8	86	0	0
TG	AFR	8	88	0	0
TG	AFR	8	92	0	0
TG	AFR	8	107	0	0
TG	AFR	8	108	0	0
TG	AFR	8	113	0	0
TG	AFR	8	114	0	0
TG	AFR	8	124	0	0
TG	AFR	8	125	0	0
TG	AFR	8	126	0	0
TG	AFR	8	130	0	0
TG	AFR	8	133	0	0
TG	AFR	8	141	0	0
TG	AFR	8	154	0	0
TG	AFR	8	159	0	0
TG	AFR	9	1	0	0
TG	AFR	9	4	0	0
TG	AFR	9	9	0	0
TG	AFR	9	13	0	0
TG	AFR	9	27	0	0
TG	AFR	9	28	0	0
TG	AFR	9	31	0	0
TG	AFR	9	32	0	0
TG	AFR	9	33	0	0
TG	AFR	9	39	0	0
TG	AFR	9	41	0	0
TG	AFR	9	48	0	0
TG	AFR	9	50	0	0
TG	AFR	9	53	0	0
TG	AFR	9	71	0	0
TG	AFR	9	72	0	0
TG	AFR	9	77	0	0
TG	AFR	9	84	0	0
TG	AFR	9	93	0	0
TG	AFR	9	97	0	0
TG	AFR	9	98	0	0
TG	AFR	9	100	0	0
TG	AFR	9	102	0	0
TG	AFR	9	105	0	0
TG	AFR	9	106	0	0
TG	AFR	9	107	0	0
TG	AFR	9	110	0	0
TG	AFR	9	111	0	0
TG	AFR	9	112	0	0
TG	AFR	9	114	0	0
TG	AFR	9	115	0	0
TG	AFR	9	116	0	0
TG	AFR	9	118	0	0
TG	AFR	9	124	0	0
TG	AFR	9	128	0	0
TG	AFR	9	129	0	0
TG	AFR	9	134	0	0
TG	AFR	9	135	0	0
TG	AFR	9	136	0	0
TG	AFR	9	138	0	0
TG	AFR	9	140	0	0
TG	AFR	9	142	0	0
TG	AFR	9	149	0	0
TG	AFR	9	160	0	0
TG	AFR	9	161	0	0
TG	AFR	10	13	0	0
TG	AFR	10	14	0	0
TG	AFR	10	20	0	0
TG	AFR	10	22	0	0
TG	AFR	10	26	0	0
TG	AFR	10	34	0	0
TG	AFR	10	43	0	0
TG	AFR	10	44	0	0
TG	AFR	10	45	0	0
TG	AFR	10	48	0	0
TG	AFR	10	49	0	0
TG	AFR	10	59	0	0
TG	AFR	10	60	0	0
TG	AFR	10	61	0	0
TG	AFR	10	64	0	0
TG	AFR	10	70	0	0
TG	AFR	10	76	0	0
TG	AFR	10	78	0	0
TG	AFR	10	79	0	0
TG	AFR	10	80	0	0
TG	AFR	10	81	0	0
TG	AFR	10	84	0	0
TG	AFR	10	85	0	0
TG	AFR	10	92	0	0
TG	AFR	10	93	0	0
TG	AFR	10	99	0	0
TG	AFR	10	100	0	0
TG	AFR	10	109	0	0
TG	AFR	10	110	0	0
TG	AFR	10	111	0	0
TG	AFR	10	112	0	0
TG	AFR	10	117	0	0
TG	AFR	10	120	0	0
TG	AFR	10	123	0	0
TG	AFR	10	124	0	0
TG	AFR	10	126	0	0
TG	AFR	10	129	0	0
TG	AFR	10	131	0	0
TG	AFR	10	136	0	0
TG	AFR	10	137	0	0
TG	AFR	10	138	0	0
TG	AFR	10	140	0	0
TG	AFR	10	142	0	0
TG	AFR	10	144	0	0
TG	AFR	10	145	0	0
TG	AFR	10	148	0	0
TG	AFR	10	152	0	0
TG	AFR	10	167	0	0
TG	AFR	10	176	0	0
TG	AFR	10	177	0	0
TG	AFR	11	2	0	0
TG	AFR	11	4	0	0
TG	AFR	11	7	0	0
TG	AFR	11	11	0	0
TG	AFR	11	14	0	0
TG	AFR	11	19	0	0
TG	AFR	11	22	0	0
TG	AFR	11	27	0	0
TG	AFR	11	28	0	0
TG	AFR	11	29	0	0
TG	AFR	11	33	0	0
TG	AFR	11	51	0	0
TG	AFR	11	52	0	0
TG	AFR	11	53	0	0
TG	AFR	11	54	0	0
TG	AFR	11	56	0	0
TG	AFR	11	57	0	0
TG	AFR	11	65	0	0
TG	AFR	11	70	0	0
TG	AFR	11	75	0	0
TG	AFR	11	76	0	0
TG	AFR	11	77	0	0
TG	AFR	11	78	0	0
TG	AFR	11	79	0	0
TG	AFR	11	80	0	0
TG	AFR	11	81	0	0
TG	AFR	11	83	0	0
TG	AFR	11	89	0	0
TG	AFR	11	90	0	0
TG	AFR	11	104	0	0
TG	AFR	11	108	0	0
TG	AFR	11	112	0	0
TG	AFR	11	114	0	0
TG	AFR	11	117	0	0
TG	AFR	11	121	0	0
TG	AFR	11	123	0	0
TG	AFR	11	125	0	0
TG	AFR	11	126	0	0
TG	AFR	11	127	0	0
TG	AFR	11	128	0	0
TG	AFR	11	129	0	0
TG	AFR	11	130	0	0
TG	AFR	11	131	0	0
TG	AFR	11	133	0	0
TG	AFR	11	134	0	0
TG	AFR	11	138	0	0
TG	AFR	11	140	0	0
TG	AFR	11	147	0	0
TG	AFR	11	149	0	0
TG	AFR	11	151	0	0
TG	AFR	11	162	0	0
TG	AFR	12	1	0	0
TG	AFR	12	4	0	0
TG	AFR	12	12	0	0
TG	AFR	12	13	0	0
TG	AFR	12	17	0	0
TG	AFR	12	18	0	0
TG	AFR	12	23	0	0
TG	AFR	12	26	0	0
TG	AFR	12	28	0	0
TG	AFR	12	29	0	0
TG	AFR	12	31	0	0
TG	AFR	12	32	0	0
TG	AFR	12	33	0	0
TG	AFR	12	34	0	0
TG	AFR	12	35	0	0
TG	AFR	12	38	0	0
TG	AFR	12	40	0	0
TG	AFR	12	41	0	0
TG	AFR	12	42	0	0
TG	AFR	12	45	0	0
TG	AFR	12	47	0	0
TG	AFR	12	48	0	0
TG	AFR	12	49	0	0
TG	AFR	12	51	0	0
TG	AFR	12	57	0	0
TG	AFR	12	58	0	0
TG	AFR	12	59	0	0
TG	AFR	12	60	0	0
TG	AFR	12	62	0	0
TG	AFR	12	63	0	0
TG	AFR	12	64	0	0
TG	AFR	12	66	0	0
TG	AFR	12	67	0	0
TG	AFR	12	68	0	0
TG	AFR	12	69	0	0
TG	AFR	12	70	0	0
TG	AFR	12	71	0	0
TG	AFR	12	72	0	0
TG	AFR	12	73	0	0
TG	AFR	12	74	0	0
TG	AFR	12	75	0	0
TG	AFR	12	76	0	0
TG	AFR	12	77	0	0
TG	AFR	12	80	0	0
TG	AFR	12	88	0	0
TG	AFR	12	92	0	0
TG	AFR	12	94	0	0
TG	AFR	12	102	0	0
TG	AFR	12	103	0	0
TG	AFR	12	104	0	0
TG	AFR	12	113	0	0
TG	AFR	12	114	0	0
TG	AFR	12	117	0	0
TG	AFR	12	119	0	0
TG	AFR	12	120	0	0
TG	AFR	12	121	0	0
