pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	META	11	4	3701	1.0574806504224523	0.019262602043179484	8.384896041258195e-4	5500	723.504325389862	5.6025058224658384e-5	1.464385271531543e-5	0	0	0	0	2.1620254715308657e-4	8.626645178281467e-5	0	0	0	0	6.60295205275643e-5	5.128358249377985e-5	0	0	0	0
TG	META	11	7	2850	1.122902614722074	0.02059967876059711	0.0022448510841388946	5500	461.368238449097	7.64324292822224e-5	1.8104239501427423e-5	0	1	1	6	1.5836972781272459e-4	7.233937767945172e-5	0	0	0	0	4.4885488516630856e-5	3.7136226221776444e-5	0	0	0	0
TG	META	11	11	6713	1.035834713457597	0.021439728449144536	6.149486044786827e-4	5500	2807.03850984573	5.166222397078612e-5	1.43335194497778e-5	0	0	0	0	3.5369240735845097e-4	1.1506370703255636e-4	0	0	0	0	1.490985684905944e-4	7.719198699864191e-5	0	0	0	0
TG	META	11	14	5231	1.0381047906782888	0.020051737872307716	6.761638763556804e-4	5500	1454.49336862564	5.4357978135038516e-5	1.4033058450010454e-5	0	0	1	16	3.572393068217139e-4	1.1994937319788332e-4	0	0	0	0	1.2869560999795846e-4	6.740594878167375e-5	0	0	0	0
TG	META	11	19	2713	1.0445226484689711	0.0348355279441446	0.0027082793807593226	5500	437.472271442413	9.512495419796823e-5	1.928039116564062e-5	0	0	1	7	3.248759734519281e-4	1.2170232870492521e-4	0	0	0	0	6.557615837959473e-5	4.611692731204737e-5	0	0	0	0
TG	META	11	22	2425	1.023250024231029	0.020195522464307225	0.001462701606233151	5500	431.252029180527	4.924109036984599e-5	1.4087183662506077e-5	0	0	1	6	1.4789122103301913e-4	7.476914016851587e-5	0	0	0	0	5.991468126418493e-5	4.51267858679166e-5	0	0	0	0
TG	META	11	27	5325	1.086164681684711	0.025086652272018853	0.0042536332576418355	5500	1638.57442045212	2.0104625012965416e-4	2.831263166633871e-5	0	0	2	7	3.5495507966935163e-4	1.1242112229214324e-4	0	0	0	0	2.554650204656636e-4	1.0994388781467063e-4	0	0	1	4
TG	META	11	28	4154	1.0349476059077782	0.027026798641905728	0.003873417567823163	5500	799.74254989624	2.2097566692723153e-4	3.4814024709574904e-5	0	0	3	27	4.483750267234713e-4	1.426049691548743e-4	0	0	0	0	1.3763891897610974e-4	7.8188236424128e-5	0	0	0	0
TG	META	11	29	2809	1.0234297270337203	0.019875052673549012	0.0035775790451511415	5500	496.647763252258	4.182453852845097e-5	1.3032908340275709e-5	0	1	1	2	1.634239287384352e-4	7.70337042584714e-5	0	0	0	0	8.641144923523862e-5	5.918330069083222e-5	0	0	0	0
TG	META	11	33	4847	1.0500708710937636	0.01923951027328753	0.0010620227468311563	5500	1273.84756946564	8.75087382458382e-5	1.97146179864329e-5	0	0	1	58	2.577765803981915e-4	8.874748292198632e-5	0	0	0	0	1.4339449000267733e-4	7.542828676779553e-5	0	0	0	0
