pheno	chromosome	block	UKBB_nCS.EUR	GLGC_nCS.EUR	UKBB_in_GLGC.EUR	GLGC_in_UKBB.EUR	UKBB_nCS.AFR	GLGC_nCS.AFR	UKBB_in_GLGC.AFR	GLGC_in_UKBB.AFR	UKBB_nCS.EAS	GLGC_nCS.EAS	UKBB_in_GLGC.EAS	GLGC_in_UKBB.EAS
TC	18	119	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	2	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	5	0	1	0	0	0	0	0	0	0	0	0	0
TC	19	6	0	2	0	0	0	0	0	0	0	1	0	0
TC	19	12	1	1	1	1	0	0	0	0	0	0	0	0
TC	19	15	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	16	0	1	0	0	0	0	0	0	0	1	0	0
TC	19	19	0	1	0	0	0	0	0	0	0	1	0	0
TC	19	20	0	2	0	0	0	1	0	0	0	1	0	0
TC	19	21	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	22	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	25	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	30	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	32	0	2	0	0	0	1	0	0	0	1	0	0
TC	19	33	1	1	1	1	0	0	0	0	1	1	1	1
TC	19	35	0	1	0	0	0	1	0	0	0	1	0	0
TC	19	36	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	37	4	14	3	3	2	9	2	2	2	7	2	2
TC	19	38	7	8	4	4	2	5	1	1	2	3	0	0
TC	19	39	1	3	0	0	0	1	0	0	0	0	0	0
TC	19	42	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	46	1	2	1	1	1	0	0	0	0	0	0	0
TC	19	49	1	4	1	1	0	0	0	0	0	2	0	0
TC	19	51	1	1	1	1	0	0	0	0	0	0	0	0
TC	19	52	0	4	0	0	0	0	0	0	0	2	0	0
TC	19	53	1	3	1	1	0	0	0	0	0	1	0	0
TC	19	54	0	1	0	0	0	1	0	0	0	0	0	0
TC	19	63	0	4	0	0	0	1	0	0	0	2	0	0
TC	19	64	1	2	1	1	0	0	0	0	0	1	0	0
TC	19	65	0	3	0	0	0	1	0	0	0	2	0	0
TC	19	67	0	2	0	0	0	0	0	0	0	1	0	0
TC	19	70	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	71	1	0	0	0	0	0	0	0	0	0	0	0
TC	19	72	1	1	1	1	0	0	0	0	0	1	0	0
TC	19	73	1	0	0	0	1	0	0	0	0	0	0	0
TC	19	74	3	6	3	3	0	4	0	0	2	1	0	0
TC	19	75	3	7	3	3	2	5	2	2	3	6	3	3
TC	19	76	11	9	6	6	3	3	0	0	3	3	0	0
TC	19	77	1	3	0	0	0	2	0	0	0	2	0	0
TC	19	79	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	80	2	3	2	2	0	1	0	0	0	2	0	0
TC	19	81	2	3	2	2	0	0	0	0	1	2	1	1
TC	19	89	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	90	0	0	0	0	0	0	0	0	0	0	0	0
TC	19	98	2	3	2	2	0	2	0	0	0	0	0	0
TC	19	103	0	1	0	0	0	0	0	0	0	0	0	0
TC	19	104	0	1	0	0	0	0	0	0	0	0	0	0
TC	19	107	0	1	0	0	0	0	0	0	0	0	0	0
TC	19	110	0	2	0	0	0	0	0	0	0	0	0	0
TC	19	111	1	3	1	1	0	0	0	0	0	0	0	0
TC	20	2	0	1	0	0	0	0	0	0	0	0	0	0
TC	20	10	0	1	0	0	0	0	0	0	0	1	0	0
TC	20	12	1	1	1	1	0	0	0	0	0	0	0	0
TC	20	18	1	2	1	1	0	1	0	0	1	1	0	0
TC	20	19	0	1	0	0	0	0	0	0	0	0	0	0
TC	20	40	1	1	1	1	0	1	0	0	0	1	0	0
TC	20	48	3	4	2	2	0	1	0	0	0	2	0	0
TC	20	55	0	1	0	0	0	0	0	0	0	1	0	0
TC	20	59	1	1	1	1	0	0	0	0	0	0	0	0
TC	20	60	1	0	0	0	0	0	0	0	0	0	0	0
TC	20	63	0	2	0	0	0	0	0	0	0	0	0	0
TC	20	64	3	4	3	3	0	2	0	0	0	2	0	0
TC	20	65	1	3	1	1	0	1	0	0	0	1	0	0
TC	20	66	0	0	0	0	0	0	0	0	0	0	0	0
TC	20	67	0	0	0	0	0	0	0	0	0	0	0	0
TC	20	68	1	1	1	1	1	0	0	0	0	0	0	0
TC	20	69	4	2	0	0	1	0	0	0	0	0	0	0
TC	20	70	0	1	0	0	0	0	0	0	0	0	0	0
TC	20	71	0	1	0	0	0	0	0	0	0	0	0	0
TC	20	77	1	1	1	1	0	1	0	0	0	1	0	0
TC	20	78	0	0	0	0	0	0	0	0	0	0	0	0
TC	20	86	0	1	0	0	0	1	0	0	0	0	0	0
TC	20	87	1	2	0	0	1	0	0	0	1	1	0	0
TC	20	89	0	0	0	0	0	0	0	0	0	0	0	0
TC	20	112	0	0	0	0	0	0	0	0	0	0	0	0
TC	20	115	1	2	1	1	0	0	0	0	0	0	0	0
TC	21	3	0	0	0	0	0	0	0	0	0	0	0	0
TC	21	5	0	1	0	0	0	0	0	0	0	0	0	0
TC	21	30	0	0	0	0	0	0	0	0	0	0	0	0
TC	21	33	0	2	0	0	0	1	0	0	0	0	0	0
TC	21	37	0	1	0	0	0	1	0	0	0	1	0	0
TC	21	41	1	1	1	1	0	1	0	0	0	1	0	0
TC	21	48	2	2	1	1	0	1	0	0	0	1	0	0
TC	21	53	0	1	0	0	0	0	0	0	0	0	0	0
TC	21	64	0	1	0	0	0	0	0	0	0	0	0	0
TC	22	1	0	1	0	0	0	0	0	0	0	0	0	0
TC	22	5	0	2	0	0	0	0	0	0	0	1	0	0
TC	22	9	0	0	0	0	0	0	0	0	0	0	0	0
TC	22	13	1	1	1	1	0	0	0	0	0	1	0	0
TC	22	29	0	1	0	0	0	0	0	0	0	0	0	0
TC	22	30	0	3	0	0	0	0	0	0	0	2	0	0
TC	22	36	1	1	1	1	0	1	0	0	1	1	1	1
TC	22	37	0	1	0	0	0	0	0	0	0	0	0	0
TC	22	40	0	1	0	0	0	0	0	0	0	0	0	0
TC	22	43	0	1	0	0	0	0	0	0	0	0	0	0
TC	22	45	0	0	0	0	0	0	0	0	0	0	0	0
TC	22	46	1	1	1	1	0	0	0	0	0	2	0	0
TC	22	47	0	0	0	0	0	0	0	0	0	0	0	0
TC	22	49	1	1	1	1	0	1	0	0	0	1	0	0
TC	22	54	0	0	0	0	0	0	0	0	0	0	0	0
TC	22	55	0	1	0	0	0	0	0	0	0	0	0	0
TC	22	56	0	0	0	0	0	0	0	0	0	0	0	0
TC	22	57	0	2	0	0	0	0	0	0	0	0	0	0
TC	22	69	0	0	0	0	0	0	0	0	0	0	0	0
TC	22	70	0	1	0	0	0	0	0	0	0	0	0	0
