chromosome	block	num_variants	num_variants.EUR	num_variants.AFR	num_variants.EAS	nlog10minP.EUR	nlog10minP.AFR	nlog10minP.EAS
9	71	614	362	565	162	3.842	2.653	1.478
9	72	1470	796	1338	410	4.61	2.608	2.049
9	77	3401	1591	3009	995	7.301	3.607	3.257
9	84	4879	2356	4238	1517	17.93	3.147	2.564
9	93	6302	3017	5597	1538	14.81	3.961	2.232
9	97	2400	1351	2068	998	2.237	3.16	3.859
9	98	7913	3876	6781	2676	8.388	3.051	2.672
9	100	7652	3508	6431	2572	5.173	3.322	2.705
9	102	8447	3575	7264	2349	6.029	3.489	2.963
9	105	1514	807	1331	501	5.221	4.545	1.843
9	106	7297	3517	6214	1780	10.93	3.916	2.792
9	107	1873	913	1662	579	5.323	2.393	1.776
9	110	9695	4301	8498	2952	5.552	3.601	2.028
9	111	345	187	324	95	20.48	2.185	1.006
9	112	8380	4165	7397	2148	4.661	4.129	2.857
9	114	2800	1494	2474	712	5.359	2.945	1.605
9	115	8613	4314	7684	3125	4.851	3.465	2.9
9	116	4273	2266	3686	1530	9.691	3.397	3.265
9	118	10693	5128	9353	3584	4.759	3.594	2.283
9	124	3984	1974	3492	1370	5.685	4.528	2.604
9	128	418	203	362	97	6.011	2.982	1.761
9	129	5941	2851	5190	1970	4.704	4.08	3.609
9	134	11109	4836	9724	2705	8.815	3.959	3.167
9	135	4916	2197	4255	1147	3.179	3.934	2.836
9	136	4798	2367	4134	1597	3.097	3.212	2.472
9	138	8029	3720	6651	2336	5.069	3.979	3.236
9	140	12012	5133	10079	3094	6.85	4.726	3.062
9	142	3536	1755	3148	918	5.293	5.014	2.996
9	149	4062	1801	3558	763	15.36	4.743	2.623
9	160	1628	843	1402	211	3.81	2.388	1.577
9	161	1600	881	1289	277	10.71	3.552	1.198
10	13	4885	2260	4413	1631	15.86	2.487	3.118
10	14	6281	3234	5559	2195	5.943	3.493	2.377
10	20	204	132	185	69	6.429	1.91	1.144
10	22	5327	2667	4781	1697	6.75	4.131	2.753
10	26	5914	3158	5229	1946	5.306	3.826	2.71
10	34	1831	973	1657	662	4.466	3.904	2.727
10	43	4413	2275	3967	1398	9.635	3.244	3.034
10	44	2414	1308	2240	987	6.123	3.485	2.004
10	45	7127	3430	6390	2345	4.956	3.806	2.566
10	48	10251	3991	9254	1935	5.173	3.667	2.446
10	49	6089	2549	5369	1741	5.222	2.918	3.653
10	59	4916	1871	4338	1251	4.664	3.591	2.523
10	60	9018	4074	7928	2404	6.215	3.518	2.563
10	61	2960	1565	2635	845	5.739	2.884	1.917
10	64	1224	668	1105	332	3.975	3.017	2.606
10	70	7076	3208	6192	1918	13.16	3.344	2.404
10	76	13001	6048	11559	4127	6.364	4.314	3.74
10	78	3537	1652	3132	1021	6.943	3.652	1.496
10	79	7367	3459	6491	2127	12.82	3.83	1.928
10	80	7218	3671	5985	1747	11.49	4.662	4.15
10	81	8342	3734	7075	2263	51.58	3.163	2.074
10	84	12726	5207	11171	3091	5.462	4.217	3.496
10	85	2068	1043	1885	584	3.864	3	3.194
10	92	12522	4942	10809	3493	12.21	4.827	3.842
10	93	2265	1019	1940	510	10.99	2.717	2.372
10	99	439	254	384	144	3.062	2.884	1.682
10	100	1923	1061	1742	506	6.917	3.134	2.039
10	109	7571	3228	6707	2004	4.922	3.782	4.146
10	110	2359	1116	2028	619	6.222	3.486	1.755
10	111	3783	1918	3197	1258	6.535	3.099	1.581
10	112	1446	802	1286	513	4.7	2.793	1.756
10	117	9172	4254	7913	2518	53.99	3.687	4.112
10	120	6728	3095	5610	1897	6.604	3.938	3.921
10	123	6097	2840	5305	1687	4.245	5.243	2.963
10	124	1792	818	1531	472	14.31	2.552	2.619
10	126	8218	3515	7162	2444	9.212	3.73	4.179
10	129	9762	4659	8118	2684	7.886	3.742	2.855
10	131	8666	3980	7386	2270	5.636	3.556	3.303
10	136	11586	5224	9946	3064	4.938	3.365	1.985
10	137	8028	3617	6967	2488	14.73	3.557	2.455
10	138	1363	695	1218	395	17.75	3.506	1.719
10	140	1789	909	1542	305	6.142	2.802	3.535
10	142	2659	1169	2363	518	15.17	2.776	2.505
10	144	3088	1408	2760	868	2.828	3.376	2.084
10	145	2914	1376	2583	867	4.709	4.078	2.557
10	148	4838	2385	4317	1318	7.061	3.28	3.229
10	152	4343	2103	3847	1556	8.025	3.396	4.803
10	167	914	586	752	318	3.721	3.086	1.326
10	176	6414	2995	5587	896	7.023	4.036	1.842
10	177	3864	1562	3452	562	6.047	2.879	2.043
11	2	5024	2416	4280	573	6.795	3.079	1.63
11	4	3701	1583	3337	703	6.193	3.742	2.48
11	7	2850	1391	2482	585	5.164	3.137	3.209
11	11	6713	2955	6071	1920	3.652	3.663	2.353
11	14	5231	2329	4676	1490	3.744	3.743	2.469
11	19	2713	1244	2461	662	8.245	3.945	1.813
11	22	2425	1276	2159	660	6.557	2.859	2.238
11	27	5325	2489	4702	1484	14.19	2.895	3.364
11	28	4154	1996	3445	1031	16.55	3.431	2.425
11	29	2809	1332	2537	827	5.261	4.187	2.005
11	33	4847	2302	4165	1486	5.553	3.538	3.956
11	51	5428	2553	4831	1597	5.726	3.089	3.186
11	52	3099	1487	2654	900	13.81	4.08	2.3
11	53	7050	3051	5970	1825	5.127	3.558	3.395
11	54	5142	2265	4344	1418	8.09	3.66	3.377
11	56	1125	579	996	326	4.188	2.911	2.415
11	57	4936	2306	4305	1172	3.676	2.346	2.676
11	65	4619	2182	4075	1495	6.785	3.812	2.615
11	70	9149	4273	7813	2952	6.007	3.914	2.787
11	75	3978	1705	3581	539	6.177	3.159	2.015
11	76	4753	2068	4239	1276	87.65	4.021	1.783
11	77	4988	2031	4315	892	13.26	3.551	1.815
11	78	5300	2126	4466	1204	32.23	3.699	1.483
11	79	11517	4518	9636	2866	11.48	4.119	3.177
11	80	7548	3101	6607	1332	15.33	3.234	2.7
11	81	4471	2046	3991	1023	5.274	3.227	1.849
11	83	3688	1781	3189	935	5.584	3.048	1.849
11	89	909	475	829	317	8.451	2.577	3.191
11	90	11510	4830	10059	2897	8.245	3.949	2.695
11	104	10505	4490	9132	3118	6.039	3.273	3.447
11	108	1929	956	1718	543	4.842	3	2.178
11	112	6114	3136	5550	2298	3.191	3.209	2.635
11	114	4199	2042	3752	1099	4.125	4.208	1.868
11	117	12111	4952	10667	3270	4.316	3.267	2.849
11	121	5221	2516	4624	1677	5.47	4.108	2.254
11	123	3443	1467	3001	653	15.14	2.892	1.866
11	125	4662	2198	4146	1211	5.206	3.369	2.457
11	126	10728	5162	9551	2925	6.578	3.362	3.945
11	127	1160	599	1047	280	9.071	2.829	2.064
11	128	688	396	607	230	29.71	2.85	1.662
11	129	5157	2494	4573	1763	1888	12.51	26.01
11	130	2579	1309	2322	988	24.77	3.914	3.086
11	131	531	345	465	212	8.058	1.927	1.534
11	133	5474	2216	4767	1650	9.511	4.196	2.837
11	134	6989	3326	6118	2063	4.853	4.008	2.537
11	138	3206	1543	2910	807	3.638	3.121	3.331
11	140	2886	1403	2538	836	3.785	2.581	3.43
11	147	9873	4870	8712	2780	5.78	3.483	2.897
11	149	7858	4145	6795	2280	4.967	3.007	2.347
11	151	3573	1808	3114	1059	4.657	2.837	2.098
11	162	3636	1874	3121	979	4.188	3.284	3.631
12	1	3234	1590	2826	917	6.11	2.673	2.143
12	4	3566	1490	3212	938	4.383	3.958	2.212
12	12	1878	967	1651	545	35.02	2.965	2.394
12	13	3382	1602	3088	1056	5.102	4.078	2.645
12	17	2456	1105	2151	579	11.68	2.301	2.656
12	18	5023	2152	4409	1483	4.802	3.796	2.713
12	23	6879	2890	6216	2169	6.199	2.756	3.131
12	26	1009	481	918	374	10.4	2.555	1.957
12	28	3871	1859	3477	1165	5.849	3.552	3.111
12	29	727	358	642	235	3.585	3.145	3.056
12	31	1468	744	1316	489	4.589	3.074	1.653
12	32	5303	2958	4695	1680	4.646	3.454	1.958
12	33	4759	2232	4158	1543	4.562	2.94	2.783
12	34	4089	2001	3429	1271	5.351	4.415	2.423
12	35	2092	928	1853	723	7.822	3.788	2.011
12	38	6952	3467	6232	2338	4.601	3.61	3.097
12	40	2637	1506	2323	788	26.98	3.173	1.824
12	41	1693	907	1525	448	7.638	3.561	3.023
12	42	10688	4599	9586	3134	24.91	4.832	3.449
12	45	4281	2354	3742	1300	6.375	3.844	1.88
12	47	1709	882	1512	523	4.472	4.47	2.533
12	48	5918	2849	5272	2027	9.426	3.721	4.11
12	49	6509	3187	5823	2015	7.275	3.581	2.555
12	51	3877	1810	3466	1334	7.922	2.595	3.277
12	57	8524	3924	7387	2493	5.504	3.485	3.04
12	58	5044	2130	4458	1554	6.19	3.494	2.118
12	59	7877	3359	6832	2458	7.775	3.656	3.574
12	60	3599	1682	3220	1099	6.495	4.529	2.235
12	62	4746	2098	4119	856	6.688	3.632	2.678
12	63	5605	2161	5012	1804	5.035	3.552	2.332
12	64	3762	1712	3338	900	4.097	3.216	2.726
12	66	6217	2702	5569	1741	5.265	3.087	2.309
12	67	3391	1363	2997	898	8.479	2.514	2.011
12	68	2245	1042	1957	447	7.265	4.098	3.195
12	69	6423	2571	5623	1754	4.561	3.997	2.373
12	70	3164	1276	2620	448	9.446	3.727	1.753
12	71	7690	3196	6630	1894	31.27	3.86	2.136
12	72	20327	8798	17719	6259	10.19	3.761	3.564
12	73	6189	2735	5600	1640	7.494	4.432	2.276
12	74	7560	3176	6578	1799	9.073	3.942	2.74
12	75	930	483	807	272	7.033	2.855	1.691
12	76	3776	1705	3326	1204	5.99	3.325	2.306
12	77	3322	1658	2903	907	8.042	2.471	3.011
12	80	7687	3651	6780	2227	13.66	3.043	3.07
12	88	6963	3642	6204	2040	6.274	3.071	2.773
12	92	9673	4536	8278	2960	4.952	5.233	2.22
12	94	7911	3594	7020	2620	4.474	3.311	3.126
12	102	2137	1151	1871	702	5.011	2.991	1.507
12	103	787	479	719	329	5.118	2.255	1.453
12	104	6011	2913	5337	2004	5.144	3.988	3.242
12	113	5552	2730	4916	1649	6.701	3.384	2.844
12	114	5416	2609	4779	1565	5.315	3.293	2.394
12	117	5993	2783	5360	2031	3.741	3.587	1.965
12	119	11041	5183	9521	2877	16.57	3.562	5.064
12	120	2885	1451	2449	708	6.819	3.019	1.954
12	121	4117	1977	3620	1397	8.235	3.477	1.903
12	122	10194	4091	8950	2020	7.904	3.946	3.824
12	125	5831	2896	5186	2224	4.916	3.822	3.474
12	128	937	482	819	296	7.051	2.223	1.339
12	132	5291	2496	4740	1533	6.157	3.55	2.548
12	138	10045	4361	8922	2656	5.606	4.216	4.466
12	139	14105	5991	12323	3228	49.01	4.411	4.095
12	140	2369	1246	2136	642	9.581	3.323	3.146
12	141	3417	1716	3051	976	4.595	2.78	2.189
13	8	4907	2407	4390	1612	6.579	3.479	3.113
13	13	3434	1686	3004	914	8.254	4.108	1.622
13	16	5078	2437	4524	1412	3.814	3.122	2.466
13	20	4882	2317	4310	1494	10.99	4.793	1.972
13	21	6644	3269	5993	1710	15.22	3.459	2.5
13	36	3938	1868	3562	1235	2.753	2.537	2.251
13	40	4547	1940	3867	1375	4.748	3.181	2.026
13	45	5393	2308	4752	1511	9.266	3.837	2.179
13	47	3135	1482	2846	1014	3.189	2.942	2.805
13	50	10066	4815	8693	2999	15.03	3.749	3.953
13	53	5484	2636	4758	1541	4.941	3.582	2.322
13	54	17837	8127	15315	5691	5.869	3.781	3.4
13	55	7100	3625	6160	2213	4.477	3.107	2.038
13	58	10551	4655	9130	3023	5.999	4.681	3.776
13	60	5663	2887	4906	1803	4.498	3.549	3.271
13	64	2781	1367	2487	800	8.656	3.338	2.708
13	70	6424	2859	5741	1959	4.487	3.149	2.789
13	72	4634	2175	4101	1249	4.002	3.571	2.203
13	84	3529	1571	3148	857	12.93	2.794	2.351
13	88	2207	1072	2010	583	8.536	2.781	2.539
13	90	6627	3170	5939	2233	3.996	3.895	2.105
13	95	2136	986	1899	567	4.636	2.402	2.562
13	96	2252	1106	2031	732	4.65	2.905	2.374
13	108	1187	675	1056	438	5.462	3.432	3.03
13	115	2051	1088	1837	720	3.756	3.062	1.901
13	118	3640	1840	3266	1256	8.161	3.467	2.292
13	125	5737	2455	5114	1251	43.87	3.857	2.545
14	11	2479	1081	2173	497	10.66	3.042	2.158
14	13	1437	603	1227	208	5.4	3.148	1.957
14	14	8353	4113	7456	2502	6.007	4.032	3.6
14	19	6279	2883	5527	1553	6.664	3.547	2.524
14	24	2285	1223	2101	717	6.776	3.535	3.16
14	31	7976	3397	7057	2171	4.804	5.556	2.429
14	35	8095	3439	7201	2687	6.897	2.881	4.607
14	42	4562	2094	3965	1241	6.231	3.782	2.769
14	44	4156	2165	3689	1494	5.185	4.437	2.896
14	46	3657	1764	3342	1061	7.07	3.247	2.594
14	47	7289	3044	6418	2029	4.912	3.925	2.616
14	51	6027	2665	5386	2045	5.81	4.971	3.084
14	56	2944	1280	2574	455	6.658	3.472	2.09
14	57	11329	5200	9634	3666	5.944	4.522	2.493
14	63	9705	4175	8531	3051	12.45	4.003	2.747
14	64	2878	1343	2602	963	3.259	2.298	3.001
14	66	5191	2406	4388	1420	5.081	3.423	2.508
14	67	6101	2927	5457	1693	8.473	3.975	2.627
14	70	6980	3495	6285	2382	7.645	3.659	2.646
14	72	9416	4029	8333	2984	7.546	4.034	2.732
14	80	1358	631	1205	339	6.312	3.528	1.783
14	81	7721	3573	6863	2540	4.998	3.546	3.343
14	84	2644	1272	2252	848	6.231	2.876	2.267
14	95	1990	1041	1780	602	7.015	3.611	1.81
14	96	702	403	608	188	5.505	2.877	2.212
14	105	2969	1460	2636	649	4.897	3.255	2.176
14	106	2611	1405	2336	796	6.772	2.984	2.721
14	120	2152	1063	1904	550	5.178	2.991	2.512
14	121	6902	3100	6054	1667	12.76	4.012	2.199
14	126	8403	3824	7217	1613	3.539	3.427	2.723
14	127	5752	2527	4978	1631	5.521	2.993	2.307
14	129	3941	1548	3477	668	3.762	3.068	1.442
15	22	7901	3667	6927	1976	6.134	3.299	2.712
15	28	4310	2033	3852	1034	9.8	5.034	2.94
15	34	1894	854	1751	694	7.603	2.788	2.192
15	35	5562	2450	5014	1811	8.638	4.113	1.935
15	37	7808	3539	6765	2023	8.193	3.338	2.778
15	38	9704	3891	7893	2607	118.6	4.257	1.843
15	39	6677	2730	6015	1667	6.105	3.907	2.654
15	41	5982	2876	5395	2065	5.223	3.896	2.585
15	45	13523	6125	11854	4161	6.082	3.732	2.72
15	48	11783	5474	10467	3917	5.946	3.164	2.594
15	49	1247	629	1095	436	3.21	2.668	2.782
15	50	6005	2762	5279	1765	14.38	2.956	3.163
15	52	3940	1948	3613	1349	34.48	4.577	1.976
15	53	752	379	693	226	94.12	7.325	1.459
15	54	4739	2118	4234	1433	6.14	3.368	3.09
15	56	5206	2292	4671	1276	9.105	3.212	2.234
15	59	9280	4708	8092	2851	10.78	4.012	3.545
15	62	12093	5405	10422	2713	28.43	3.852	3.157
15	64	3431	1692	3036	1180	8.724	4.44	3.449
15	66	6671	2922	5818	2042	7.435	4.199	2.565
15	71	255	174	205	38	4.68	2.291	1.116
15	72	2106	1182	1876	614	5.455	3.413	1.938
15	73	2569	1170	2184	430	5.589	2.939	1.889
15	85	5544	2159	4991	1805	4.506	4.061	2.56
15	99	714	448	632	229	5.333	3.065	1.996
15	108	1957	941	1777	510	3.37	2.705	2.988
15	111	3507	1662	3109	840	10.08	3.456	2.066
15	117	2103	1024	1863	758	10.26	3.765	3.471
15	118	1310	683	1202	418	19.49	4.869	3.249
16	1	4805	2114	4144	713	6.541	3.244	2.029
16	2	1502	832	1038	155	15.37	3.233	2.014
16	4	6384	3063	5215	1144	6.119	3.152	1.721
16	5	2847	1219	2182	273	7.761	3.519	1.248
16	7	4239	1987	3705	1091	3.895	4.03	2.489
16	9	6417	2833	5541	1177	13.83	3.338	2.973
16	17	1901	1031	1688	612	3.421	3.18	1.496
16	24	2157	1077	1957	665	4.489	3.376	2.562
16	25	4729	2261	4194	1356	5.312	3.936	3.335
16	33	9164	4212	8148	2937	7.304	4.128	2.496
16	37	6795	3155	5929	1489	42.38	3.277	3.604
16	59	4680	1715	4057	570	12.56	4.711	1.642
16	62	3453	1701	2974	979	5.259	2.572	2.225
16	64	1503	708	1353	288	3.782	2.261	1.927
16	68	4050	1856	3553	1141	4.893	3.175	2.143
16	75	6420	3049	5598	1947	39.12	3.369	2.653
16	76	4221	2093	3795	1149	4.601	3.202	2.114
16	85	10843	5100	9492	2858	7.014	4.163	2.218
16	88	10746	5186	8751	2372	8.978	4.02	2.451
16	89	13657	6554	11501	3741	22.83	3.944	3.47
16	90	3025	1647	2683	834	4.805	3.363	2.027
16	93	10397	4930	9257	2851	6.526	3.814	2.175
16	94	11221	5618	9923	3918	5.736	3.952	2.29
16	100	721	353	637	149	5.817	4.239	1.654
16	103	14392	6925	12847	4710	6.713	6.436	3.629
16	104	3942	2096	3572	1265	55.63	3.439	2.387
16	105	3279	1798	2929	917	4.953	3.283	2.738
16	107	3888	2431	3419	1341	4.368	4.147	2.058
16	110	3228	1672	2915	1062	7.34	3.366	3.134
16	114	2542	1382	2243	209	11.22	4.167	1.467
16	116	3134	1857	2676	848	3.785	3.378	3.267
16	119	4126	2230	3799	1365	6.523	4.09	2.34
16	125	3741	1690	3217	500	10.98	4.253	1.416
16	128	12974	5652	11526	2312	5.484	4.258	2.72
17	3	3826	1741	3276	868	7.842	2.851	2.645
17	8	578	315	460	39	3.987	2.007	1.183
17	9	6542	3239	5553	1433	17.74	4.59	3.083
17	15	353	209	295	0	4.275	2.183	-Inf
17	16	1275	660	1101	100	14.91	2.389	1.988
17	17	6599	3158	5662	2012	17.6	5.141	2.519
17	23	2370	1091	2058	397	19.63	2.63	2.717
17	24	3989	1967	3495	937	10.71	3.617	2.967
17	45	275	181	248	0	3.851	3.066	-Inf
17	51	9690	4038	8748	1962	26.2	4.157	2.158
17	55	12785	5095	10957	2235	8.964	3.942	3.393
17	66	769	388	666	232	3.011	3.321	1.666
17	73	9904	3868	8540	1802	107.3	4.103	3.516
17	74	10548	4517	9211	2329	11.06	4.012	3.14
17	75	7950	3529	6858	2388	15.22	4.359	2.516
17	76	3994	1892	3405	989	17.13	3.713	2.202
17	79	3729	1691	3253	873	10.29	3.468	2.015
17	80	4336	2129	3811	1228	4.067	3.539	2.19
17	87	2872	1445	2526	713	5.384	2.808	2.08
17	90	9915	3692	8569	1959	10.08	4.986	1.481
17	94	5264	2198	4401	1050	4.592	3.58	1.742
17	97	6690	3142	5989	2082	24.59	3.115	2.777
17	98	3516	1676	3091	675	5.822	2.575	1.804
17	99	638	378	566	185	2.839	2.505	1.918
17	100	4453	1790	3928	1004	24.14	3.661	1.562
17	101	3107	1370	2826	1009	7.781	3.683	2.187
17	102	2597	967	2331	603	8.351	3.765	1.144
17	103	2567	1225	2198	676	4.85	4.238	3.47
17	105	4270	2108	3811	1255	9.961	3.978	2.205
17	108	658	411	587	200	6.543	3.005	1.466
17	117	5542	2232	4887	985	8.122	3.57	2.132
17	118	4769	2099	4059	995	13.24	3.141	2.077
17	123	4367	2260	3901	845	6.054	2.785	2.49
17	125	6565	3100	5751	1613	19.4	4.306	2.453
17	133	3295	1800	2406	552	8.794	3.384	2.769
18	1	2041	1216	1804	597	12.6	3.241	2.181
18	6	1680	759	1544	514	3.135	3.356	1.782
18	7	4061	1978	3649	1227	9.322	3.07	2.15
18	22	1321	722	1221	485	4.062	3.869	2.104
18	23	1436	789	1299	494	3.783	2.718	1.918
18	28	4325	2035	3926	1235	3.18	3.429	2.319
18	39	8756	4130	7582	2522	3.919	3.442	3.252
18	41	12347	4507	11091	2723	13.73	3.349	2.867
18	42	6988	2994	6173	1968	15.33	3.765	1.944
18	52	4869	2203	4333	1351	4.037	3.395	2.468
18	60	7966	3619	6801	1928	4.787	3.909	1.886
18	61	6723	3308	5647	1873	6.094	2.985	3.151
18	65	6613	3148	5765	1987	4.397	3.341	2.16
18	69	10834	5081	9400	3507	5.252	3.163	3.289
18	74	10371	4920	8927	2447	6.765	3.33	2.193
18	77	1525	704	1357	451	7.339	4.831	2.183
18	79	2254	1043	1987	702	13.13	4.472	1.645
18	80	4055	1987	3570	1249	7.3	4.427	2.682
18	82	8390	4096	7491	2824	9.337	3.993	3.011
18	85	6904	3540	5953	1766	4.749	4.129	3.638
18	86	216	118	196	57	6.766	1.659	1.618
18	87	314	208	275	175	2.941	1.889	2.229
18	120	3388	786	3222	1171	3.95	3.392	2.343
19	1	643	365	512	116	3.39	2.479	0.8315
19	4	539	526	51	0	5.563	0.8963	-Inf
19	5	289	275	45	0	6.727	0.7926	-Inf
19	6	2430	1489	1725	57	4.894	3.335	2.037
19	10	1974	1023	1528	121	5.462	2.679	1.228
19	15	1212	721	971	91	4.364	2.158	1.364
19	16	1151	827	725	90	3.513	3.926	1.88
19	19	904	654	471	64	10.23	2.523	1.185
19	20	1948	1023	1450	192	5.679	2.875	1.246
19	21	1171	592	929	115	3.606	2.794	2.925
19	22	4447	2375	3852	623	13.25	3.171	2.624
19	29	2573	1346	2301	745	20.54	3.978	2.171
19	30	2726	1210	2376	616	11.17	3.974	2.217
19	32	3450	1771	2902	472	16.51	3.08	2.91
19	33	1755	798	1497	223	253.9	2.845	1.964
19	34	1862	788	1648	461	12.08	3.092	2.054
19	35	4579	1813	4021	1036	3.816	4.094	3.188
19	37	5579	2513	4743	1069	7.203	4.487	2.118
19	38	1260	594	1094	249	11.73	5.953	2.061
19	39	8065	3423	6780	1365	6.608	3.792	2.537
19	45	1497	746	1250	279	7.631	3.496	1.606
19	51	2618	1298	2289	508	8.139	3.197	1.953
19	52	3110	1595	2589	472	5.521	3.793	1.696
19	53	6415	2969	5454	1604	188.5	3.787	2.54
19	54	10448	4150	9436	3301	6.23	4.125	2.537
19	62	6604	2983	5922	1979	5.833	3.704	3.315
19	63	2731	1401	2438	625	23.99	2.883	2.799
19	64	8058	3838	6984	2050	29.13	3.915	2.867
19	65	2607	1375	2323	633	8.997	3.389	1.867
19	67	12997	5766	10985	3708	7.785	4.418	2.854
19	69	5459	2410	4679	1330	7.564	3.143	2.213
19	70	4383	1811	3901	715	4.231	3.327	2.76
19	71	655	318	549	127	12.6	1.966	1.315
19	72	8371	2670	7242	929	9.329	2.951	1.892
19	74	6449	2796	5716	1753	25.41	3.166	3.064
19	75	1445	741	1275	128	307.2	12.91	4.428
19	76	6054	2796	5202	888	40.24	4.379	2.102
19	77	9837	4929	8227	1790	15.82	4.88	2.721
19	79	3479	1514	3079	768	4.573	3.408	3.865
19	80	1736	862	1437	153	23.19	3.708	1.492
19	81	4736	1997	3989	486	16.4	3.505	1.854
19	90	4756	2377	4172	1335	3.618	3.064	2.911
19	93	1798	861	1602	341	5.645	2.828	2.577
19	98	1993	1051	1514	165	5.149	3.325	1.223
19	104	2868	1432	2466	579	19.05	2.99	3.585
19	106	1421	654	1252	325	3.934	2.561	1.387
19	109	532	344	435	162	9.686	2.841	1.777
19	110	6196	2769	5441	1501	6.232	3.582	2.375
20	2	2115	1183	1854	414	11.47	3.351	1.513
20	7	3199	1711	2874	853	7.168	4.393	2.316
20	18	2151	1274	1913	814	4.726	2.747	1.786
20	19	723	353	658	213	6.044	2.285	3.076
20	23	580	379	526	209	4.274	3.628	2.384
20	34	3599	1984	3145	1153	4.682	3.6	2.949
20	40	2618	1502	2374	908	5.082	3.1	2.329
20	47	4335	2192	3830	1535	4.926	4.104	1.689
20	48	7710	3821	6717	2403	5.574	3.47	2.973
20	59	9548	3814	8531	1520	8.286	4.242	1.674
20	60	5179	2344	4593	1204	6.502	2.981	1.616
20	62	4606	2108	3972	1083	4.655	4.288	2.324
20	63	9694	4668	8548	2862	8.905	3.517	2.644
20	64	2457	1406	2164	723	13.92	2.984	1.702
20	65	5309	2586	4608	1635	10.49	3.465	3.002
20	68	2050	1074	1768	511	5.959	3.893	1.997
20	69	4062	2048	3603	1164	4.287	3.017	2.046
20	70	3318	1479	2899	815	11.31	3.161	3.015
20	71	4914	2310	4278	1523	117.8	3.58	2.656
20	73	4364	1983	3981	1194	15.85	3.642	3.302
20	84	4895	2485	4183	1580	7.913	3.361	2.16
20	86	3503	1783	3101	849	5.281	2.92	2.947
20	87	1837	1098	1669	700	6.266	3.02	2.528
20	91	3921	1749	3564	874	4.979	3.425	2.145
20	93	6782	3569	6031	1961	14.39	3.961	2.488
20	99	4011	2033	3483	952	6.478	4.114	2.677
20	115	3694	908	3411	509	9.482	3.497	1.36
21	2	1030	479	932	296	6.73	2.437	2.842
21	4	751	359	684	232	8.415	2.893	1.139
21	5	2832	1135	2551	700	4.058	4.732	2.02
21	48	7194	3334	6502	2284	9.584	2.988	3.03
21	53	2832	1511	2531	874	4.42	3.114	2.908
21	63	2917	1418	2536	700	5.098	4.014	1.314
21	64	5135	2445	4493	1138	3.174	8.52	3.544
21	65	3150	473	3101	845	3.736	3.057	1.39
22	1	2541	1477	2254	790	5.197	3.04	2.412
22	7	1446	509	1319	339	5.889	2.581	2.535
22	13	2480	1002	2263	610	6.292	3.355	1.632
22	19	2716	1042	2443	758	11.19	2.871	1.803
22	29	5009	2419	4289	1642	8.563	4.738	1.893
22	30	16471	7744	14085	4914	8.181	4.664	3.508
22	37	4043	1956	3536	993	8.927	3.626	2.872
22	40	1957	1029	1761	408	7.432	2.74	1.751
22	43	4225	1862	3635	754	31.49	3.406	2.154
22	44	2901	1255	2508	620	15.52	2.71	2.112
22	45	4425	1910	3920	782	3.79	2.933	2.014
22	46	10614	4585	8934	2464	5.119	3.871	2.151
22	49	853	580	770	255	3.29	2.876	2.281
22	54	3021	1476	2641	835	4.368	4.44	2.051
22	56	342	249	184	0	4.889	2.899	-Inf
22	57	2225	978	1963	54	15.6	2.86	1.851
22	64	1928	978	1781	602	3.75	3.125	1.251
22	69	3428	1567	3063	882	7.468	4.505	2.211
22	70	5799	2717	5094	791	6.12	3.168	2.385
