pid	chromosome	block	num_variants	max_PSRF	mcmc_n	time	lambda	h2_est	h2_mean	h2_sd	h2_beta_mean	h2_beta_sd	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
EUR	1	158	1720	1.0050311488438024	5500	262.820832014084	1.453750345718102	2.936077255297035e-4	3.243687592618907e-4	9.469119913976446e-5	3.1011704629464525e-4	1.0535076566065192e-4	0	0	0	0
EUR	1	166	671	1.006649434525455	5500	33.7419638633728	6.789249408837555e-4	1.397206221264682e-4	1.4890704900386684e-4	7.075810420441283e-5	1.467348231457627e-4	6.784950513273789e-5	0	0	1	77
EUR	1	170	2077	1.0116621212282035	5500	259.810456037521	6.811785797645524e-4	2.293723718942497e-4	2.1917240936478223e-4	6.525209836153467e-5	2.3105692257135968e-4	8.07952049105919e-5	0	0	1	74
EUR	1	175	3433	1.003817679644361	5500	803.302731752396	0.2584127797670921	2.287112169980436e-4	2.4016958469837968e-4	5.521749303637409e-5	2.3538510034303546e-4	8.173123533144909e-5	0	0	0	0
EUR	1	183	4530	1.0058817195884484	5500	2110.97322368622	0.5650415785815432	3.9138873630473425e-4	3.988610753382031e-4	7.998436449895969e-5	3.8435008617158825e-4	1.0434715615462181e-4	0	0	0	0
EUR	1	185	1185	1.0071498148233946	5500	169.014538049698	0.3466980064463474	1.551418609964094e-4	1.6015008581869662e-4	5.894681793878341e-5	1.549298978428865e-4	6.977735093675092e-5	0	0	1	78
EUR	1	186	2487	1.011555939938149	5500	430.399745225906	0.6855911082050052	5.40879933748544e-4	5.517419193213157e-4	1.4511016577124056e-4	5.756167951337739e-4	1.343727635671498e-4	0	0	1	23
EUR	1	187	2314	1.006108064203091	5500	370.97605919838	0.8803038613273855	2.881336549766402e-4	2.985467919678584e-4	8.097625698457013e-5	3.283182701999115e-4	1.1643310299275563e-4	0	0	0	0
EUR	1	188	3552	1.0031868205426226	5500	1052.33878493309	6.640361757063261e-4	9.287073051994434e-5	9.295632702282545e-5	2.1641095876529218e-5	8.783134495889478e-5	4.166161668091918e-5	0	0	0	0
EUR	1	192	2649	1.008894934217562	5500	632.224312067032	1.0916495601669207	3.4507181675010723e-4	3.779105516240329e-4	9.274754276651419e-5	3.4698843061461016e-4	1.2020641084064744e-4	0	0	0	0
EUR	1	198	6148	1.0041686487631056	5500	3159.45355725288	1.0390198030912665	3.257448832591477e-4	3.3434363653380133e-4	5.64137920222527e-5	3.449802123794499e-4	9.236802927895752e-5	0	0	0	0
EUR	1	201	2828	1.002706320640135	5500	684.731971502304	1.6416485638934062	2.659417718847213e-4	2.8597447589440416e-4	6.913744616306064e-5	2.846020987703534e-4	1.0073050782538738e-4	0	0	0	0
EUR	1	204	2056	1.0102902061839505	5500	314.076931476593	1.6663874642266974	5.607123824065535e-4	5.972191158716541e-4	1.7112673434176327e-4	5.542529384453344e-4	1.418007332497173e-4	0	0	1	46
EUR	1	213	1342	1.004833398852829	5500	158.910513162613	1.5370254261641119	2.3057821881318223e-4	2.409375949052275e-4	8.25120743603039e-5	2.297385282099177e-4	8.73171340675792e-5	0	0	0	0
EUR	1	216	2359	1.0046653543355084	5500	390.373167276382	0.48604149309898514	2.867751892770295e-4	2.951109980161036e-4	7.662451187606866e-5	2.9887396377027654e-4	9.573177960127173e-5	0	0	2	88
EUR	1	226	760	1.0037761537695973	5500	38.4947075843811	0.4455439663345344	1.2587099467061737e-4	1.3521876227366025e-4	6.186838031645473e-5	1.2012181453261827e-4	6.849595656837957e-5	0	0	0	0
EUR	1	232	3636	1.0064987114189252	5500	936.158230304718	9.286011668661175e-4	1.6764009074072186e-4	1.643734219977871e-4	3.703843974462436e-5	1.6281146291316514e-4	6.962688193607326e-5	0	0	0	0
EUR	1	239	1085	1.013296546451142	5500	76.0947468280792	1.404268780798032	2.519174407417082e-4	2.736526122300729e-4	1.0012679093769672e-4	2.4366470814706217e-4	9.689346980486546e-5	0	0	0	0
EUR	1	240	5277	1.003565944940345	5500	2247.15453028679	0.16333330218507158	3.146000918428037e-4	3.2072096818156577e-4	5.969945049821154e-5	3.5310176707364053e-4	1.0248485600482485e-4	0	0	0	0
EUR	1	243	1398	1.0107673145925111	5500	182.275105237961	0.38943867455970427	2.8439377963317147e-4	2.9643268553003027e-4	9.992287353555155e-5	3.031393523769877e-4	9.91498321179031e-5	0	0	1	47
EUR	1	252	1169	1.0101296976055019	5500	112.597506761551	0.00126532731594227	1.4548782727124809e-4	1.4990463312518836e-4	5.797423824765759e-5	1.4152274196262745e-4	6.994948277336664e-5	0	0	0	0
EUR	1	262	2331	1.004045133992313	5500	435.068527936935	1.128510564501719	1.9296213788082573e-4	2.0457558705327977e-4	5.591868866460318e-5	1.914059695175082e-4	7.618633727882488e-5	0	0	0	0
EUR	1	263	1909	1.0147525917587148	5500	256.252514123917	0.5812917104789035	5.085781616032719e-4	5.169550402180981e-4	1.4883219052720868e-4	5.001656942978395e-4	1.2853986220498452e-4	0	0	0	0
EUR	1	274	2774	1.0212604934423752	5500	632.631188869476	2.643240074022128	7.491809304554328e-4	7.641310412285586e-4	1.8358644289638692e-4	7.05979677631062e-4	1.5728384209047713e-4	0	0	1	157
EUR	2	4	1232	1.0064063631792497	5500	106.227386474609	0.001303273116468749	2.926948843097718e-4	2.9786210185216584e-4	1.0970491851147183e-4	3.0184063286765276e-4	9.895395892623151e-5	0	0	1	24
EUR	2	33	2697	1.0128462636175322	5500	382.85528254509	0.03851773528908087	1.9965946390120608e-4	1.974768920802873e-4	5.132360711241781e-5	2.1275740123910484e-4	7.78042037374484e-5	0	0	1	9
EUR	2	38	2655	1.0034110827447595	5500	608.629266262054	0.9896561369940216	3.238807070753947e-4	3.4831321542157733e-4	8.530121720350909e-5	3.165891425012807e-4	1.0235858566160447e-4	0	0	0	0
EUR	2	45	2149	1.0099066407831416	5500	338.285900831223	0.6665912998059513	4.4302675718074693e-4	4.365003644058433e-4	1.2243815037197106e-4	4.4534308589378477e-4	1.161428854785959e-4	0	0	1	93
EUR	2	48	1728	1.0034346012062614	10000	87.0812299251556	0.17283164545420338	2.927639739772022e-4	2.8833300942668387e-4	9.057980353419077e-5	2.7495851764560184e-4	9.723289504422685e-5	1	1	1	1
EUR	2	49	2595	1.0050318567110594	5500	458.290279626846	2.4759084222626733	3.7856192292211386e-4	3.791726136092259e-4	9.726632028800425e-5	3.8267022714228756e-4	1.0652502486200526e-4	0	0	2	366
EUR	2	63	1902	1.004918800866648	5500	300.899485349655	2.12672270233283	3.764978011659204e-4	3.7507992810020975e-4	1.1035916135094245e-4	3.8398658654521084e-4	1.0561675112392845e-4	0	0	1	85
EUR	2	66	3747	1.010532868492576	5500	1176.79099225998	1.75249562525712	3.8081897008193546e-4	4.1614981215734934e-4	8.737774792250178e-5	3.98716930341546e-4	1.1455573962416185e-4	0	0	1	178
EUR	2	79	2926	1.007845453429159	5500	683.250705003738	0.7596002594134084	2.7457808386976084e-4	2.798050386395383e-4	6.825474838484002e-5	2.835116698574787e-4	8.85458283544173e-5	0	0	0	0
EUR	2	81	4029	1.0046150202335753	5500	1260.44844460487	0.26607920852108746	1.2201233661858101e-4	1.2538156939961162e-4	2.7510156849135245e-5	1.3210005423742685e-4	5.392492008950352e-5	0	0	0	0
EUR	2	84	6510	1.0070479897507696	5500	3446.75815939903	1.4823951702133886	7.304769199098812e-4	7.604222068301305e-4	1.2095894452910324e-4	7.422331518998523e-4	1.4783719228191728e-4	0	0	1	154
EUR	2	85	6245	1.0119919089840785	5500	3413.64188098907	1.1704153972679219	0.0011075129108423145	0.001104094273793572	1.8192652127258985e-4	0.001109482136618082	1.916712627321901e-4	0	0	2	159
EUR	2	87	813	1.0102148989157522	5500	44.2361052036285	1.4403132097841898	4.843321729089293e-4	5.763292539490987e-4	2.2701730476911133e-4	5.045059698841447e-4	1.3846329232669943e-4	0	0	0	0
EUR	2	88	7090	1.0108759223131778	5500	4823.48023605347	0.5398383325422149	5.606185102328082e-4	5.700979662863405e-4	8.888318323876433e-5	5.678817582576793e-4	1.3535475068082535e-4	0	0	0	0
EUR	2	100	1825	1.009705190209846	5500	316.856576681137	1.1359427031514593	2.7270320346829105e-4	2.78638242364111e-4	8.436043940460928e-5	2.5243012181665756e-4	9.261698007547047e-5	0	0	0	0
EUR	2	101	1640	1.0140594647799956	5500	268.175224065781	1.1869155095656514	3.705182674870317e-4	3.706749180646865e-4	1.1530486334449337e-4	3.517185058135748e-4	1.0382596642914202e-4	0	0	1	178
EUR	2	105	3506	1.0078257379669742	5500	963.665520191193	0.2244927123185667	3.744996758217864e-4	3.8285289449959715e-4	8.40729040786335e-5	3.819224864599169e-4	1.1305982677127735e-4	0	0	1	85
EUR	2	107	4123	1.0148195678181033	5500	1388.71626377106	0.001056612838275204	2.7246272321959967e-4	2.691422702992363e-4	5.6879054937123503e-5	2.626221844588739e-4	8.607438710997732e-5	0	0	1	28
EUR	2	108	2934	1.010028185900969	5500	586.604238510132	0.7103760109941699	4.362192534249899e-4	4.4786104280745276e-4	1.0531807066097762e-4	4.429623594327829e-4	1.1832020046502731e-4	0	0	0	0
EUR	2	112	4446	1.0053866312086175	5500	1469.15889692307	0.2866668879178391	0.00043212871791140133	4.2619838603006086e-4	8.417005057174577e-5	4.24905337391093e-4	1.0987483824823662e-4	0	1	0	0
EUR	2	116	2700	1.012119506528936	5500	640.07933306694	0.5813965621678048	3.5170106854208764e-4	3.6701522381428606e-4	9.199707397732673e-5	3.48587034619184e-4	1.0800307019735352e-4	0	0	1	53
EUR	2	145	1438	1.0035868884593058	5500	167.918769359589	0.027001670616523255	1.1483157535733384e-4	1.1896651128311251e-4	4.105367103356497e-5	1.1736275395266242e-4	5.870290476902698e-5	0	0	0	0
EUR	2	146	2304	1.0064327730133291	5500	461.845251560211	0.4431385236343912	2.5637916756961237e-4	2.605515356034299e-4	7.118686522939343e-5	2.4069554660689153e-4	8.71255443820571e-5	0	0	0	0
EUR	2	147	5700	1.0062830642785832	5500	2593.7813911438	0.39530601170635205	3.2909711102212605e-4	3.4116969858782973e-4	6.124209475055222e-5	3.4585525500522386e-4	9.956662635982543e-5	0	0	0	0
EUR	2	152	1814	1.0174017322498674	5500	272.394806623459	1.186723019139197	7.338673625502877e-4	8.331510466916294e-4	2.3115455098537897e-4	7.345146575639851e-4	1.6350343992980985e-4	0	1	1	10
EUR	2	153	2965	1.0055141241053807	5500	643.06936621666	1.3155918645155955	4.982370237830996e-4	5.23916518381755e-4	1.2201873911693664e-4	5.143274846248042e-4	1.2674283294549792e-4	0	0	1	20
EUR	2	154	1169	1.019312387296695	5500	132.290610790253	1.4453540100827307	3.253891888098637e-4	3.893279058225816e-4	1.3870168730994867e-4	3.3566945783561754e-4	1.1095569241821101e-4	0	0	0	0
EUR	2	161	4164	1.0110546417724582	5500	1305.15675520897	1.7247929785998566	4.7665390225865744e-4	4.6493772393644135e-4	9.60356240325658e-5	4.81093511234717e-4	1.1940152758453674e-4	0	0	1	133
EUR	2	166	5821	1.0050307480686307	5500	3124.18118786812	1.0366413421222571	4.8581928666438295e-4	4.8748938211713266e-4	8.395444415238542e-5	4.790175084891497e-4	1.1592703611331662e-4	0	0	2	262
EUR	2	171	2951	1.007111139191218	5500	710.907377958298	0.8412173699388337	3.972599617693594e-4	4.099975386228278e-4	9.73711116198904e-5	3.77593178482141e-4	1.0988252150114426e-4	0	0	1	26
EUR	2	176	3308	1.0164706779686241	5500	730.438926696777	0.3759870193896644	3.598265066644297e-4	3.555090181122529e-4	8.142936626603467e-5	3.879719787565815e-4	1.0902054491390099e-4	0	0	1	9
EUR	2	180	2125	1.0112700761801026	5500	333.617704868317	0.9113704399877087	4.4777286770632436e-4	4.912279994684415e-4	1.3279132438641876e-4	4.53900933553918e-4	1.291792512512352e-4	0	0	1	129
EUR	2	186	3980	1.0058551006268777	5500	1345.2062432766	0.5053553039668226	3.841234175311611e-4	4.0362038413407463e-4	8.234566286238492e-5	3.731632318324572e-4	1.0629724278135869e-4	0	0	0	0
EUR	2	190	8365	1.0188907988469162	5500	6591.6872215271	0.7269106467341688	4.903926435839512e-4	4.8426658606943784e-4	7.219296209339503e-5	5.031004393144083e-4	1.1773292883622173e-4	0	0	0	0
EUR	2	195	5639	1.0046616611022126	5500	2986.5592546463	1.9741534998563672	7.091774230704359e-4	7.080198127433492e-4	1.222212677429134e-4	6.89122267482735e-4	1.3818653818024472e-4	0	0	3	472
EUR	2	196	3818	1.0085669415828633	5500	1172.98228955269	2.768876216140248	7.928741331973341e-4	7.745119868841904e-4	1.6531577863789626e-4	7.796600491769033e-4	1.500617413082512e-4	0	0	1	126
EUR	2	197	2828	1.0095203140709121	5500	628.877622365952	4.0192599953649255	9.866817520103833e-4	9.92966084873641e-4	2.2920443536240018e-4	0.0010037663213784752	1.7953063651196505e-4	0	0	2	207
EUR	2	204	2169	1.0039193415756722	5500	297.807927131653	0.21875949039636255	1.8124991044289946e-4	1.871083077901563e-4	5.2391350534587556e-5	1.8712046422602005e-4	7.303746857517471e-5	0	0	0	0
EUR	2	205	1572	1.005354851026062	5500	198.211026191711	0.8896966317452271	2.735124563454696e-4	3.001339461425188e-4	9.543019939218188e-5	2.6744024605471103e-4	9.167868913474632e-5	0	0	1	56
EUR	2	210	1527	1.0117349500504922	5500	181.69598197937	8.703332662991474e-4	2.3476674804472788e-4	2.3051697713870445e-4	7.789078034572765e-5	2.2503988758270786e-4	8.539757765050944e-5	0	0	0	0
EUR	2	211	3153	1.0038971209660978	5500	776.236935138702	1.0669461353321412	4.2371148306640183e-4	4.338001842595371e-4	1.0041844661323763e-4	4.241209705039387e-4	1.1267842001635302e-4	0	0	0	0
EUR	2	213	5271	1.0068724653628969	5500	2242.28221607208	0.17043615619245833	3.4998309060613154e-4	3.50700635929535e-4	6.412763932551982e-5	3.5640404056023036e-4	9.891679105976152e-5	0	0	1	71
EUR	2	228	1968	1.007891426847723	5500	301.57336974144	0.3909833285502562	3.270591671953364e-4	3.355466121429827e-4	9.788888661767837e-5	3.258046806545428e-4	9.934609400940313e-5	0	0	0	0
EUR	2	232	1857	1.008288182451192	5500	304.205748796463	0.0013185212833780775	2.0983118576700625e-4	2.0515855782668671e-4	6.306891649176414e-5	2.0736079355828212e-4	7.75776407791585e-5	0	0	0	0
EUR	2	234	2482	1.0062377546391108	5500	456.729032039642	0.7064322837858452	3.384917365853577e-4	3.4813111847530986e-4	8.847343456093546e-5	3.4502136496982925e-4	9.832460146535439e-5	0	0	2	232
EUR	2	241	1434	1.0259858233385097	5500	163.716304540634	1.065920429703556	7.173998016148835e-4	6.865641539258777e-4	2.224361498066045e-4	6.987957212044055e-4	1.4430876346466218e-4	0	0	1	64
EUR	2	247	735	1.0057870446455899	5500	33.3412024974823	1.1958080407237389e-4	1.3238683203188828e-4	1.3981547428016403e-4	6.420790978259947e-5	1.308661091592603e-4	6.355176665985045e-5	0	0	0	0
EUR	3	1	8973	1.0251469247983327	5500	7492.39135670662	0.7128886529496499	9.228498310140448e-4	9.340654448988957e-4	1.3138023446638815e-4	9.147612380955325e-4	1.6322729858632662e-4	0	0	1	14
EUR	3	22	1099	1.0063893232440069	5500	102.95365691185	0.623953803784278	2.63975693696115e-4	3.2123653279578663e-4	1.163703952190051e-4	3.0222116298762045e-4	1.0874992253334861e-4	0	0	0	0
EUR	3	32	3156	1.0087993211080026	5500	618.808753252029	6.204152232314815	6.939456669557414e-4	6.905659722171791e-4	1.5956056711255472e-4	7.221405157145431e-4	1.5322322720108723e-4	0	0	1	284
EUR	3	35	3484	1.0078517900794084	5500	943.328976869583	0.44635180306760236	1.910111855503465e-4	1.9159558368380712e-4	4.351038316015653e-5	1.9851674329715444e-4	7.95692212337931e-5	0	0	0	0
EUR	3	37	826	1.0060844253068038	5500	54.0052480697632	0.09489409607132915	1.2721525968369086e-4	1.3681630548493168e-4	5.8133221150443865e-5	1.4076086646596118e-4	6.845116428147221e-5	0	0	0	0
EUR	3	38	2110	1.0059690174612865	5500	298.210606336594	0.0011478389518197508	1.746409316333542e-4	1.7894084209671703e-4	5.104210610061295e-5	1.7955053118868326e-4	7.404840577861816e-5	0	0	0	0
EUR	3	39	3995	1.0027659129090447	5500	1357.26493525505	0.0013378238993502077	8.714476712864951e-5	8.743202468866787e-5	1.9320471328628194e-5	8.35423280303678e-5	3.847633692361172e-5	0	0	0	0
EUR	3	40	1519	1.0111637204878805	5500	192.791200876236	0.193252038919129	2.1858517333067385e-4	2.2876693092483688e-4	7.468856196169234e-5	2.3015322840420902e-4	8.686819547127383e-5	0	0	0	0
EUR	3	41	3447	1.0030426870602602	5500	886.346082925797	0.5815019577829861	3.373616293729893e-4	3.5369681968213236e-4	7.76571059601592e-5	3.477975789026106e-4	1.0618223352584579e-4	0	0	0	0
EUR	3	42	2699	1.0130399851793943	5500	519.906342029572	0.009520804314204101	1.5400543985144517e-4	1.5583670003777337e-4	4.068556096848189e-5	1.581381903730694e-4	6.550273159957392e-5	0	0	0	0
EUR	3	45	1412	1.0104661596645883	5500	149.054306507111	0.7236921249662247	1.828204309283209e-4	1.9403548186821586e-4	6.632959797262813e-5	1.7933699146694068e-4	8.019046369357106e-5	0	0	0	0
EUR	3	48	2590	1.0097032057427018	5500	502.443452596664	1.9058026537063264	6.614847158284121e-4	6.930746946863592e-4	1.6804229891093775e-4	6.40103534785793e-4	1.4797698225367664e-4	0	0	2	144
EUR	3	49	3631	1.0077108961632903	5500	986.761379718781	1.0029789024892177	4.4407611872724e-4	4.709299384949455e-4	1.0042974894824225e-4	4.6153108896091453e-4	1.1925587999364034e-4	0	0	0	0
EUR	3	53	4415	1.0107998704249452	5500	1362.21194052696	2.13393883104889	7.604809115894491e-4	8.217110631744276e-4	1.5334485922519474e-4	7.579243523634213e-4	1.5826453480425015e-4	0	0	3	179
EUR	3	55	1472	1.0689430074898387	5500	224.153173446655	5.875080808854616e-4	3.8139109371401823e-4	3.639789050949419e-4	1.2632330669550291e-4	3.679921925171303e-4	1.0593628719475379e-4	0	0	1	29
EUR	3	56	1831	1.0095482361879509	5500	241.275500297546	1.0862498178608568	3.7434281875856935e-4	4.0113529162150494e-4	1.133964700632772e-4	3.821244842552419e-4	1.1953397908417788e-4	0	0	1	47
EUR	3	60	4215	1.0189100503487996	5500	1507.24009346962	0.7073124485650422	4.538455949539551e-4	4.745271939032152e-4	9.437059261812691e-5	4.8080892461914253e-4	1.2285842761952613e-4	0	1	0	0
EUR	3	61	1828	1.012414704982487	5500	251.296779870987	0.001137878847765535	2.5263293808853754e-4	2.516863712945984e-4	7.789698556871949e-5	2.3469554635788408e-4	8.49782993609064e-5	0	0	1	44
EUR	3	63	7300	1.016601523666542	5500	5625.17987966537	2.448679518450546	0.0013555291037893442	0.0013735328296916145	2.0974647972557336e-4	0.0013711180811268164	2.0744891464581134e-4	0	0	1	176
EUR	3	74	2248	1.006398402621349	5500	361.27663564682	0.5073540497578379	4.4841583608189287e-4	4.550786038568803e-4	1.2078638699497669e-4	4.4866860343237546e-4	1.198547818807129e-4	0	0	1	9
EUR	3	81	1583	1.0300678759788573	5500	178.5140645504	1.1114515681313781	5.050513806750882e-4	4.995487221135978e-4	1.553202118460827e-4	4.893404419184934e-4	1.2327168768195556e-4	0	0	1	53
EUR	3	88	2594	1.0086784087572802	5500	564.799089193344	2.02144248914753	4.4731938944794807e-4	4.8736630595243275e-4	1.2067568828317632e-4	4.3960927994048923e-4	1.178254020824954e-4	0	0	0	0
EUR	3	89	1988	1.0073577160243814	5500	302.258448123932	2.872381413713776	7.384621579759881e-4	8.566068979151406e-4	2.2127715863572083e-4	7.366290750542869e-4	1.6410348652368196e-4	0	0	1	60
EUR	3	96	2100	1.0055586015400642	5500	355.085931301117	7.943535047684959e-4	1.4850390156873536e-4	1.5168234903698786e-4	4.4668025463365005e-5	1.5137162555108435e-4	6.677283137811577e-5	0	0	0	0
EUR	3	99	6234	1.005761441932526	5500	3221.89817261696	0.44720992662433545	4.259545087111246e-4	4.251501939958323e-4	7.083334698078929e-5	4.315437598691199e-4	1.0747116820734371e-4	0	0	1	257
EUR	3	101	10719	1.003258278697887	5500	4946.26398205757	0.5595391018013609	1.764199216611444e-4	1.7978351384738753e-4	2.4109394097989735e-5	1.853225901450572e-4	5.734756751236506e-5	0	0	0	0
EUR	3	108	2438	1.006405348364878	5500	373.682521343231	0.26014970767092205	2.878613450596894e-4	2.9893025882408124e-4	7.621868696966528e-5	3.1823552089220685e-4	9.768385521818875e-5	0	0	0	0
EUR	3	109	6041	1.0085126687130144	5500	3270.85414433479	0.3189108255580313	2.616866002288916e-4	2.6469382814153233e-4	4.65601229033048e-5	2.671759270169139e-4	8.100635548778598e-5	0	0	1	159
EUR	3	119	4445	1.006858544202059	5500	1449.84319448471	0.8541863174092925	4.2722056921608564e-4	4.4937608559994405e-4	8.937037860526241e-5	4.4628413799322565e-4	1.1235727295094061e-4	0	0	1	79
EUR	3	120	2837	1.0221875327604628	5500	652.681109428406	0.2711596632255808	2.461233262635053e-4	2.479922235074138e-4	6.177986980020578e-5	2.3911755965421485e-4	8.40450084211373e-5	0	0	1	62
EUR	3	131	1103	1.005070437389888	5500	120.609524250031	0.5906095228552657	1.8754959609499678e-4	1.9762853320344422e-4	7.609411057058636e-5	1.8850326256587965e-4	7.583603723554601e-5	0	0	1	142
EUR	3	140	3450	1.0153376493355075	5500	1049.32643914223	0.3467351943103927	5.338710207791115e-4	5.32829609405257e-4	1.163399234999532e-4	5.289798503619167e-4	1.266318146252684e-4	0	0	1	29
EUR	3	165	3137	1.0152487285770468	5500	739.36689448356606	0.47427979277734633	3.300768342383257e-4	3.381656600626254e-4	7.982929551034497e-5	3.430250031710013e-4	1.0000049274115934e-4	0	0	1	82
EUR	3	166	9826	1.0037317585041587	5500	9575.25792765617	0.36579477488977497	2.0415523679681515e-4	2.0628025933104816e-4	2.8513963714352023e-5	2.1837275384203257e-4	6.604980422770908e-5	0	0	0	0
EUR	3	182	1072	1.0036468140633719	5500	104.662172317505	6.591477606342073e-4	1.3953021348501297e-4	1.434269157888702e-4	5.640063951799783e-5	1.369399477284795e-4	6.564440155291413e-5	0	0	0	0
