chromosome	block	num_variants	num_variants.EUR	num_variants.AFR	num_variants.EAS	nlog10minP.EUR	nlog10minP.AFR	nlog10minP.EAS
12	33	4767	2229	4172	1541	3.092	3.622	1.982
12	42	10716	4607	9608	3141	5.1	3.417	3.573
12	45	4280	2354	3750	1306	3.739	3.339	2.241
12	47	1710	881	1512	525	4.076	3.312	3.146
12	49	6521	3186	5817	2010	6.78	3.96	2.166
12	51	3873	1810	3456	1331	2.897	3.701	2.79
12	59	7889	3362	6839	2467	4.017	3.727	2.27
12	61	4279	1921	3781	1255	3.719	4.936	2.786
12	62	4760	2099	4136	851	3.416	2.877	3.234
12	63	5616	2166	5032	1808	15.42	3.063	3.016
12	64	3768	1716	3343	904	4.316	3.575	3.672
12	66	6229	2711	5580	1753	5.158	4.512	3.332
12	67	3397	1361	3004	901	4.1	4.026	2.721
12	69	6451	2577	5657	1753	4.438	3.993	2.649
12	71	7719	3196	6653	1893	8.497	3.847	2.753
12	72	20342	8797	17737	6236	3.891	3.622	5.548
12	82	6681	3149	5805	1828	9.112	3.649	3.391
12	97	9650	4261	8335	2483	6.702	3.879	3.37
12	98	3858	1797	3513	978	3.37	3.959	2.465
12	110	7736	3720	6793	2015	5.827	5.076	3.011
12	112	699	417	622	209	3.241	2.283	2.084
12	113	5566	2735	4919	1653	4.654	3.483	2.378
12	114	5414	2609	4788	1568	3.766	4.566	1.768
12	115	4068	2022	3574	1283	3.886	4.874	3.287
12	117	5982	2784	5352	2016	5.858	4.088	2.322
12	120	2878	1449	2438	708	3.285	2.807	2.323
12	121	4104	1968	3614	1397	4.221	7.845	1.59
12	122	10222	4098	8973	2031	31.2	3.663	3.075
12	127	2519	1300	2229	801	4.409	3.881	2.504
12	128	936	483	817	298	6.503	4.348	1.081
12	138	10058	4362	8954	2663	29.01	3.542	3.018
12	139	14097	5982	12319	3234	8.246	4.058	2.608
12	140	2379	1250	2151	644	6.437	4.041	3.928
12	141	3429	1719	3057	982	3.189	3.259	2.701
12	164	3171	394	3126	833	6.216	3.907	2.112
13	11	3368	1546	3137	1020	4.381	4.004	3.167
13	18	1677	846	1505	651	7.468	2.831	2.21
13	21	6642	3268	5987	1719	3.873	4.777	2.566
13	24	4599	2120	4124	1238	3.957	4.114	2.887
13	25	2956	1198	2672	675	12.3	3.273	2.463
13	40	4548	1936	3873	1391	6.31	3.581	2.581
13	44	3640	1745	3233	1062	3.512	4.795	2.343
13	50	10097	4830	8720	3016	6.608	3.368	2.902
13	52	7775	3325	6733	1748	5.047	4.202	3.284
13	66	2297	1155	2019	675	5.377	2.753	2.317
13	69	9584	4263	8587	3043	4.098	4.01	3.631
13	84	3523	1569	3140	861	3.212	3.487	2.677
13	96	2251	1105	2032	730	3.029	3.172	1.743
13	102	2490	1345	2238	678	3.298	3.776	3.569
13	115	2050	1088	1837	718	4.429	2.866	1.555
13	116	1724	959	1580	548	5.905	3.902	3.329
13	118	3652	1840	3281	1266	7.481	5.11	1.9
13	125	5755	2458	5141	1246	22.78	3.54	1.71
14	4	1669	853	1418	403	4.26	3.2	2.775
14	14	8359	4111	7462	2506	17.67	3.476	2.454
14	23	8282	3686	7343	2323	4.124	4.049	2.517
14	31	7977	3402	7061	2182	5.684	3.8	3.338
14	35	8119	3442	7234	2690	4.337	3.801	2.14
14	42	4572	2098	3980	1242	4.284	3.416	3.421
14	43	360	185	336	144	3.51	3.044	1.433
14	46	3647	1764	3337	1056	3.043	4.055	1.753
14	63	9725	4184	8551	3060	5.891	3.779	2.889
14	68	4470	2114	4012	1171	10.06	3.67	2.702
14	72	9444	4036	8363	2997	7.07	3.913	3.682
14	73	4559	2037	3978	1177	6.969	3.728	2.086
14	96	698	402	606	187	2.383	3.05	1.85
14	105	2978	1462	2644	652	8.801	2.685	3.483
14	106	2613	1402	2344	801	3.965	3.08	2.778
14	121	6907	3098	6064	1662	3.394	3.661	1.87
14	126	8413	3821	7235	1609	4.678	3.966	2.566
14	127	5761	2529	4980	1629	5.292	2.93	3.676
15	3	298	164	253	56	2.24	2.671	1.021
15	37	7847	3548	6805	2034	4.992	3.848	1.811
15	39	6705	2732	6044	1667	3.093	5.306	3.459
15	44	3557	1595	3095	1008	7.779	3.554	2.417
15	45	13525	6114	11863	4167	4.14	3.87	3.508
15	46	4061	1813	3654	1376	4.462	3.283	2.435
15	47	4361	2293	3898	1646	4.15	3.012	2.354
15	50	6016	2761	5301	1754	8.783	4.75	1.611
15	52	3938	1949	3612	1347	10.58	3.454	3.005
15	53	753	379	693	225	18.09	3.485	1.061
15	54	4745	2113	4234	1436	3.273	4.13	2.126
15	56	5215	2289	4683	1277	3.545	3.195	2.837
15	59	9300	4715	8118	2870	6.161	3.23	3.742
15	62	12124	5408	10457	2713	7.25	3.677	4.218
15	63	3339	1605	2856	793	3.422	3.313	2.476
15	64	3432	1692	3040	1184	4.116	2.934	3.85
15	66	6673	2926	5820	2041	4.309	3.056	2.666
15	80	2779	1311	2469	625	5.159	2.521	1.869
15	83	2638	1224	2311	733	3.545	4.252	1.67
15	85	5542	2159	4984	1798	4.816	3.718	2.223
15	117	2104	1028	1860	757	4.64	3.016	3.412
15	118	1310	684	1205	422	4.332	2.976	1.987
16	1	4830	2115	4170	718	5.744	2.73	2.079
16	4	6390	3057	5228	1146	3.534	3.138	2.505
16	5	2856	1220	2196	272	3.084	3.208	1.219
16	9	6430	2833	5561	1190	4.318	4.291	1.656
16	31	5849	2609	5305	1607	7.801	3.737	2.449
16	32	801	387	737	159	9.359	2.634	1.357
16	37	6818	3155	5959	1493	4.58	3.732	3.423
16	38	11183	5206	10119	3165	5.206	3.967	2.673
16	43	4466	1902	3974	1277	4.116	3.614	1.721
16	59	4684	1712	4058	571	4.775	3.122	1.981
16	60	7562	3060	6555	938	5.454	3.532	3.379
16	74	1100	496	991	287	4.009	4.01	2.979
16	75	6435	3053	5618	1945	37.36	4.179	2.701
16	76	4232	2097	3806	1153	6.388	4.379	2.512
16	80	4197	2092	3583	1389	2.878	3.126	4.122
16	85	10851	5119	9499	2866	4.417	3.428	2.542
16	88	10778	5194	8788	2379	4.946	3.459	2.367
16	89	13690	6555	11535	3739	68.05	10.59	3.108
16	90	3033	1649	2695	842	4.095	3.114	2.391
16	94	11237	5625	9947	3929	5.625	3.892	2.981
16	96	12335	6273	10977	3672	4.787	4.843	4.187
16	99	3525	1739	3167	1225	6.406	3.578	2.737
16	100	722	354	636	150	6.593	2.04	1.786
16	101	678	421	616	198	5.817	3.668	1.504
16	103	14418	6943	12889	4725	3.76	4.88	3.115
16	104	3936	2090	3568	1268	5.217	2.964	1.681
16	110	3240	1681	2930	1072	16.19	3.66	2.809
16	119	4134	2232	3814	1379	6.327	3.931	2.472
16	120	743	327	688	155	3.836	2.534	2.664
16	125	3764	1680	3238	500	5.367	4.028	1.342
16	126	743	396	588	89	3.503	2.288	4.223
16	127	1092	673	860	121	10.46	2.111	1.379
16	128	12995	5659	11555	2316	4.745	3.623	2.428
17	9	6560	3243	5570	1449	5.941	3.755	2.749
17	14	3561	1643	3017	670	6.124	2.876	2.141
17	16	1277	657	1104	101	4.575	3.166	1.26
17	17	6604	3164	5669	2021	8.722	3.305	3.137
17	22	1239	521	1112	179	6.414	3.472	2.503
17	23	2376	1087	2060	389	86.84	2.158	2.815
17	24	4002	1967	3507	931	9.196	3.456	2.4
17	25	4430	1962	3851	1144	6.179	3.889	2.4
17	28	796	429	680	166	2.864	2.157	2.479
17	30	819	423	753	228	3.849	5.613	1.356
17	51	9704	4039	8770	1969	6.441	3.522	2.52
17	54	5071	2468	4501	1300	5.872	3.052	2.755
17	55	12811	5107	10994	2246	11.64	4.417	2.089
17	65	7722	3513	6639	2152	4.733	4.378	2.662
17	70	3949	1698	3459	789	3.943	4.152	2.177
17	71	5410	2351	4628	874	5.637	3.024	1.692
17	73	9910	3870	8549	1810	6.963	3.802	2.219
17	74	10591	4535	9253	2337	4.717	3.653	2.964
17	75	7986	3537	6904	2403	24.26	4.757	2.151
17	80	4341	2128	3820	1233	3.596	3.064	2.592
17	84	1774	835	1563	589	3.82	2.511	3.318
17	87	2874	1441	2525	707	3.269	4.309	2
17	90	9930	3697	8570	1970	5.79	3.485	2.321
17	94	5277	2206	4410	1058	3.741	3.545	2.814
17	97	6719	3150	6024	2094	23.62	4.334	4.494
17	98	3518	1677	3097	681	6.333	6.189	2.084
17	100	4455	1792	3933	998	5.16	2.899	2.234
17	101	3107	1373	2826	1012	7.008	3.755	2.301
17	102	2598	965	2335	601	79.85	2.71	1.992
17	103	2574	1221	2207	673	14.7	2.521	2.562
17	104	382	231	320	123	5.526	2.057	1.265
17	105	4280	2112	3820	1257	3.825	3.362	2.118
17	117	5552	2228	4892	985	5.413	3.602	2.61
17	118	4782	2099	4071	1007	6.078	2.855	2.999
17	121	2688	1387	2383	719	2.739	3.04	1.496
17	123	4375	2260	3912	849	4.168	3.298	2.062
17	125	6584	3102	5781	1627	15.41	3.752	3.648
17	130	3855	1749	3368	902	3.689	2.972	1.876
17	133	3305	1807	2416	550	3.891	3.472	1.637
17	134	4054	1820	3576	1056	2.594	3.101	2.586
18	31	6263	3389	5549	1880	3.95	4.406	2.428
18	41	12467	4508	11224	2730	7.734	4.425	3.079
18	61	6719	3301	5645	1868	3.456	2.677	2.432
18	69	10853	5083	9419	3513	16.47	3.679	3.651
18	77	1531	705	1361	449	7.913	4.437	2.448
18	88	4221	1867	3694	1229	6.881	3.74	2.269
18	98	3041	1564	2703	930	3.936	2.825	2.471
18	119	1795	863	1547	158	3.963	3.027	1.025
18	120	3424	932	3253	1191	3.646	3.701	1.641
19	5	289	276	45	0	4.246	0.7743	-Inf
19	6	2431	1485	1730	57	4.369	3.024	1.418
19	12	2091	934	1798	178	8.267	4.259	1.985
19	15	1220	721	984	91	3.358	2.839	2.39
19	16	1153	828	731	90	4.172	4.244	0.9166
19	20	1962	1026	1464	193	5.171	3.81	1.116
19	21	1168	590	922	115	3.402	2.725	1.86
19	22	4459	2372	3863	627	3.907	4.249	1.975
19	25	3244	1578	2790	588	5.192	3.393	2.129
19	32	3451	1761	2908	468	3.994	3.092	2.852
19	33	1764	802	1510	229	3.216	3.665	2.939
19	35	4578	1817	4017	1038	4.82	3.998	2.407
19	36	1124	628	973	139	2.786	2.724	1.661
19	37	5612	2520	4778	1080	533.8	20.29	2.097
19	38	1258	593	1093	254	25.98	6.721	2.391
19	39	8073	3423	6791	1361	12.89	3.518	2.515
19	40	1811	926	1586	500	2.706	3.197	1.731
19	42	2398	1218	1690	140	4.445	2.861	0.8779
19	46	4406	1935	4042	1228	8.036	2.853	1.954
19	49	4277	2266	3701	770	6.984	4.645	2.653
19	51	2625	1295	2299	508	13.22	3.137	1.847
19	52	3123	1597	2607	476	4.138	3.794	1.753
19	53	6430	2969	5469	1607	171.9	2.822	2.764
19	54	10458	4148	9452	3297	7.385	4.322	2.936
19	62	6611	2979	5935	1988	4.974	3.727	2.684
19	63	2744	1405	2447	635	4.078	4.186	3.78
19	65	2610	1374	2326	638	4.588	3.204	2.806
19	67	13038	5769	11045	3704	5.86	4.096	2.426
19	68	3325	1393	2977	767	5.44	3.386	1.547
19	70	4398	1809	3911	722	9.061	3.481	2.744
19	71	654	322	549	128	4.494	2.219	1.303
19	72	8471	2677	7357	931	4.757	3.098	3.181
19	73	1038	470	902	246	8.925	3.655	1.152
19	74	6467	2804	5738	1772	255	3.8	2.909
19	75	1450	742	1280	126	3361	85.33	13.14
19	76	6076	2801	5234	894	566	5.907	2.557
19	77	9854	4930	8243	1793	6.956	3.512	2.344
19	79	3483	1514	3082	768	7.393	3.317	1.751
19	80	1740	853	1444	153	40.53	3.493	1.168
19	81	4740	1997	3996	485	6.789	4.391	1.806
19	98	1998	1050	1522	163	6.873	3.233	3.162
19	103	2707	1275	2300	340	3.963	3.495	3.056
19	104	2879	1434	2484	583	3.438	4.641	3.179
19	107	2015	1000	1776	432	6.822	2.621	2.434
19	110	6201	2769	5442	1508	3.391	3.767	2.113
19	111	3051	1227	2702	873	31.47	3.135	1.921
20	2	2121	1183	1872	414	3.605	3.051	1.941
20	10	2220	1072	2007	744	2.807	2.738	2.249
20	11	2085	996	1813	528	2.655	2.708	1.338
20	12	4098	2000	3605	927	5.059	3.276	2.393
20	13	3827	2080	3421	1413	4.352	3.07	2.828
20	18	2154	1278	1915	822	8.15	3.144	2.8
20	19	723	353	658	215	4.125	2.567	1.308
20	40	2623	1508	2377	914	8.538	3.463	2.417
20	48	7702	3816	6698	2407	18.16	3.719	2.016
20	59	9567	3811	8546	1511	7.102	3.271	3.008
20	60	5187	2346	4604	1200	5.097	4.678	2.874
20	63	9708	4665	8564	2867	4.553	4.248	3.987
20	64	2464	1406	2172	719	42.4	3.088	2.869
20	65	5314	2582	4620	1631	29.47	2.85	2.472
20	66	5700	2901	5065	1749	3.11	3.278	2.916
20	68	2051	1074	1768	509	6.322	3.449	2.163
20	69	4063	2047	3613	1164	26.15	4.131	1.789
20	70	3314	1475	2897	815	5.288	3.701	1.85
20	71	4915	2305	4277	1517	10.18	2.941	2.787
20	77	4477	2178	3792	1450	5.782	3.609	2.379
20	78	5918	2830	5162	1619	5.131	4.975	2.359
20	86	3505	1781	3107	860	4.429	3.997	2.547
20	87	1837	1097	1672	705	7.417	3.598	2.22
20	89	2566	1141	2370	587	2.942	3.491	2.037
20	110	4450	2039	3966	793	3.975	3.694	2.967
20	111	997	519	866	61	2.515	2.887	0.4549
20	112	1085	521	963	238	4.765	3.443	2.113
20	113	386	219	351	0	3.106	3.094	-Inf
20	115	3727	1012	3445	511	12.75	3.209	2.16
21	3	1860	970	1592	538	8.247	4.182	1.228
21	30	9124	3560	8321	2751	4.82	3.706	2.997
21	33	4524	2226	4068	1301	3.136	4.714	2.467
21	37	5694	2611	4901	1414	3.618	6.368	3.485
21	41	8713	4339	7888	2166	9.222	4.56	2.666
21	48	7214	3341	6520	2285	8.876	3.101	3.929
21	53	2831	1507	2525	870	4.469	3.626	2.953
21	62	1290	631	1147	382	3.097	3.067	1.633
21	64	5137	2442	4508	1146	2.916	3.758	3.618
21	65	3184	699	3129	860	4.355	2.716	2.155
22	5	2281	1086	2097	604	3.078	3.116	2.975
22	9	3514	1719	3098	762	4.837	2.84	1.962
22	13	2487	1005	2271	611	8.965	4.143	2.036
22	29	5003	2413	4272	1639	5.5	3.841	3.171
22	30	16495	7767	14112	4930	5.639	3.575	3.234
22	36	2622	1266	2265	735	5.203	2.794	2.262
22	37	4051	1958	3549	996	4.045	2.962	2.55
22	40	1958	1033	1762	410	3.622	3.721	2.7
22	43	4235	1868	3650	757	5.415	3.036	2.288
22	46	10626	4590	8954	2464	7.3	3.681	3.998
22	49	854	579	771	253	2.985	2.478	1.347
22	54	3028	1477	2650	840	4.561	3.473	2
22	55	2352	1353	1881	554	2.88	2.971	1.504
22	56	337	244	184	0	1.728	2.21	-Inf
22	57	2228	980	1972	54	3.68	2.982	1.882
22	70	5805	2717	5104	794	7.232	4.972	1.54
