pheno	chromosome	block	UKBB_nCS.EUR	GLGC_nCS.EUR	UKBB_in_GLGC.EUR	GLGC_in_UKBB.EUR	UKBB_nCS.AFR	GLGC_nCS.AFR	UKBB_in_GLGC.AFR	GLGC_in_UKBB.AFR	UKBB_nCS.EAS	GLGC_nCS.EAS	UKBB_in_GLGC.EAS	GLGC_in_UKBB.EAS
TG	19	4	0	2	0	0	0	0	0	0	0	0	0	0
TG	19	5	0	1	0	0	0	1	0	0	0	0	0	0
TG	19	6	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	10	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	15	0	1	0	0	0	0	0	0	0	0	0	0
TG	19	16	0	1	0	0	0	0	0	0	0	0	0	0
TG	19	19	1	2	1	1	0	2	0	0	0	1	0	0
TG	19	20	0	3	0	0	0	0	0	0	0	1	0	0
TG	19	21	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	22	1	3	1	2	0	1	0	0	0	0	0	0
TG	19	29	3	2	2	2	1	0	0	0	0	0	0	0
TG	19	30	2	1	1	1	0	0	0	0	2	1	1	1
TG	19	32	2	2	1	1	0	0	0	0	0	2	0	0
TG	19	33	7	6	6	6	0	2	0	0	0	1	0	0
TG	19	34	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	35	0	1	0	0	0	0	0	0	0	0	0	0
TG	19	37	1	1	0	0	0	1	0	0	1	1	0	0
TG	19	38	2	2	2	2	0	2	0	0	1	1	1	1
TG	19	39	1	0	0	0	0	0	0	0	1	0	0	0
TG	19	45	1	1	0	0	0	0	0	0	0	0	0	0
TG	19	51	0	4	0	0	0	0	0	0	0	2	0	0
TG	19	52	1	3	0	0	0	0	0	0	0	0	0	0
TG	19	53	2	3	2	2	0	1	0	0	0	2	0	0
TG	19	54	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	62	0	1	0	0	0	0	0	0	0	0	0	0
TG	19	63	2	3	0	0	0	3	0	0	0	3	0	0
TG	19	64	2	2	2	2	0	2	0	0	1	1	1	1
TG	19	65	1	1	0	0	0	0	0	0	0	1	0	0
TG	19	67	1	1	0	0	0	0	0	0	0	0	0	0
TG	19	69	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	70	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	71	1	1	1	1	0	0	0	0	0	0	0	0
TG	19	72	1	0	0	0	0	0	0	0	0	0	0	0
TG	19	74	2	3	2	2	0	0	0	0	0	1	0	0
TG	19	75	11	16	9	9	3	12	1	1	2	11	2	2
TG	19	76	3	4	1	1	1	2	0	0	1	1	1	1
TG	19	77	1	4	1	1	0	0	0	0	0	1	0	0
TG	19	79	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	80	1	1	1	1	0	1	0	0	0	0	0	0
TG	19	81	3	3	3	3	0	1	0	0	1	1	1	1
TG	19	90	0	0	0	0	0	0	0	0	0	0	0	0
TG	19	93	0	0	0	0	0	0	0	0	0	1	0	0
TG	19	98	0	1	0	0	0	0	0	0	0	0	0	0
TG	19	104	1	1	1	1	0	1	0	0	1	1	1	1
TG	19	106	0	1	0	0	0	0	0	0	0	1	0	0
TG	19	109	1	1	1	1	0	1	0	0	0	0	0	0
TG	19	110	0	0	0	0	0	0	0	0	0	0	0	0
TG	20	2	0	1	0	0	0	0	0	0	0	0	0	0
TG	20	7	0	1	0	0	0	1	0	0	0	0	0	0
TG	20	18	0	1	0	0	0	0	0	0	0	0	0	0
TG	20	19	1	0	0	0	0	0	0	0	1	0	0	0
TG	20	23	0	0	0	0	0	0	0	0	0	0	0	0
TG	20	34	0	1	0	0	0	0	0	0	0	1	0	0
TG	20	40	0	1	0	0	0	0	0	0	0	1	0	0
TG	20	47	0	1	0	0	0	0	0	0	0	1	0	0
TG	20	48	0	0	0	0	0	0	0	0	0	0	0	0
TG	20	59	0	0	0	0	0	0	0	0	0	0	0	0
TG	20	60	0	0	0	0	0	0	0	0	0	0	0	0
TG	20	62	0	1	0	0	0	0	0	0	0	0	0	0
TG	20	63	1	1	1	1	0	0	0	0	0	0	0	0
TG	20	64	2	4	2	2	0	1	0	0	0	1	0	0
TG	20	65	1	2	1	1	0	1	0	0	0	1	0	0
TG	20	68	1	1	1	1	0	0	0	0	0	0	0	0
TG	20	69	0	1	0	0	0	0	0	0	0	1	0	0
TG	20	70	1	1	0	0	0	0	0	0	0	0	0	0
TG	20	71	2	2	2	2	1	1	0	0	0	1	0	0
TG	20	73	2	2	1	1	0	1	0	0	0	0	0	0
TG	20	84	0	2	0	0	0	1	0	0	0	2	0	0
TG	20	86	1	0	0	0	0	0	0	0	0	0	0	0
TG	20	87	0	1	0	0	0	0	0	0	0	0	0	0
TG	20	91	0	0	0	0	0	0	0	0	0	0	0	0
TG	20	93	3	2	2	2	0	2	0	0	0	2	0	0
TG	20	99	0	0	0	0	0	0	0	0	0	0	0	0
TG	20	115	0	2	0	0	0	0	0	0	0	1	0	0
TG	21	2	2	0	0	0	0	0	0	0	0	0	0	0
TG	21	4	1	1	1	1	0	0	0	0	0	0	0	0
TG	21	5	0	1	0	0	0	0	0	0	0	0	0	0
TG	21	48	1	2	1	1	0	0	0	0	0	0	0	0
TG	21	53	0	1	0	0	0	0	0	0	0	0	0	0
TG	21	63	0	1	0	0	0	0	0	0	0	0	0	0
TG	21	64	0	1	0	0	0	3	0	0	0	0	0	0
TG	21	65	0	0	0	0	0	0	0	0	0	0	0	0
TG	22	1	0	0	0	0	0	0	0	0	0	0	0	0
TG	22	7	0	0	0	0	0	0	0	0	0	0	0	0
TG	22	13	1	1	1	1	0	0	0	0	0	0	0	0
TG	22	19	1	1	1	1	0	0	0	0	0	1	0	0
TG	22	29	1	3	1	1	0	0	0	0	0	0	0	0
TG	22	30	1	1	1	1	0	0	0	0	0	0	0	0
TG	22	37	1	1	1	1	0	0	0	0	0	0	0	0
TG	22	40	1	0	0	0	0	0	0	0	0	0	0	0
TG	22	43	1	4	1	1	0	1	0	0	0	1	0	0
TG	22	44	2	1	1	1	0	0	0	0	0	1	0	0
TG	22	45	0	0	0	0	0	0	0	0	0	0	0	0
TG	22	46	0	2	0	0	0	0	0	0	0	1	0	0
TG	22	49	0	1	0	0	0	1	0	0	0	1	0	0
TG	22	54	0	0	0	0	0	0	0	0	0	0	0	0
TG	22	56	0	0	0	0	0	0	0	0	0	0	0	0
TG	22	57	1	1	1	1	0	0	0	0	0	1	0	0
TG	22	64	0	1	0	0	0	1	0	0	0	0	0	0
TG	22	69	1	1	0	0	0	0	0	0	0	1	0	0
TG	22	70	1	1	1	1	0	0	0	0	0	0	0	0
