chromosome	block	num_variants	num_variants.EUR	num_variants.AFR	num_variants.EAS	nlog10minP.EUR	nlog10minP.AFR	nlog10minP.EAS
10	113	4953	2679	4307	1480	5.13	4.285	3.234
10	117	9312	4416	8052	2475	14.51	4.736	2.735
10	120	6777	3174	5662	1735	5.285	3.371	2.499
10	121	4050	2206	3497	1184	6.91	3.814	3.188
10	123	6140	2903	5358	1450	3.234	3.807	1.755
10	126	8356	3680	7319	2288	17.06	3.95	3.27
10	127	2684	1169	2371	477	4.067	3.931	1.517
10	129	9885	4798	8229	2565	4.663	4.851	2.453
10	130	3292	1465	2846	768	4.301	2.62	1.751
10	131	8779	4107	7494	2138	7.564	2.873	2.833
10	137	8126	3712	7039	2330	25.02	3.462	3.008
10	138	1371	709	1231	323	10.54	3.117	1.637
10	140	1784	912	1530	318	8.817	3.255	2.83
10	144	3152	1464	2823	865	3.882	3.307	1.932
10	150	6806	3133	6084	2110	4.272	3.528	2.727
10	152	4403	2179	3904	1429	5.47	3.335	2.362
10	154	10095	5129	8935	2851	16.6	2.98	4.879
10	176	6451	3026	5608	1029	4.02	4.526	1.328
10	177	3895	1591	3475	625	3.615	3.028	1.488
11	2	5042	2438	4274	709	4.152	3.93	1.757
11	3	5107	2577	4371	914	4.357	3.556	2.926
11	4	3756	1624	3372	977	5.33	2.759	2.765
11	7	2856	1404	2475	593	10.72	3.531	2.521
11	11	6778	3024	6134	1747	3.486	4.43	2.673
11	12	8077	3696	7290	2490	9.767	3.584	2.448
11	22	2456	1313	2182	612	5.919	3.029	2.363
11	28	4198	2056	3489	886	5.094	3.419	2.904
11	30	3987	1850	3441	932	7.371	5.092	3.506
11	31	3731	1777	3293	1064	3.9	3.12	2.057
11	33	4899	2372	4226	1342	11.2	3.463	3.106
11	56	1148	600	1022	302	5.557	2.048	1.782
11	57	5005	2392	4377	1091	3.687	3.191	3.279
11	75	3995	1734	3597	539	6.16	2.995	2.094
11	76	4820	2125	4291	1275	68.26	2.868	2.143
11	78	5365	2171	4499	1259	4.546	2.6	2.076
11	79	11669	4666	9766	2733	9.358	4.371	3.125
11	80	7623	3147	6664	1464	6.333	3.422	2.616
11	81	4520	2091	4035	1106	3.863	2.768	2.854
11	82	1300	688	1161	344	3.814	3.653	1.847
11	86	6859	2982	5908	1456	3.456	2.762	3.224
11	88	7345	3298	6375	1958	13.1	3.53	2.542
11	90	11571	4937	10109	2642	4.051	3.75	2.756
11	107	2146	1150	1869	736	3.854	2.803	3.211
11	108	1944	978	1733	480	4.432	2.508	3.187
11	117	12279	5121	10814	3190	10.57	4.113	2.643
11	121	5272	2595	4676	1513	5.362	3.577	1.792
11	125	4715	2263	4203	1125	6.184	2.907	2.304
11	128	695	406	613	204	4.924	2.394	2.881
11	129	5219	2572	4634	1643	118.6	4.804	2.873
11	133	5512	2273	4805	1553	7.243	4.08	4.683
11	140	2924	1449	2580	801	4.016	2.906	2.947
11	142	6244	3177	5556	1801	20.51	3.039	3.383
11	147	10009	5025	8832	2655	28.97	3.286	2.996
11	163	847	511	765	239	4.145	2.574	2.222
12	1	3239	1604	2830	892	6.717	2.857	5.182
12	12	1882	979	1668	471	7.399	5.08	3.053
12	13	3406	1636	3117	943	3.473	3.923	2.191
12	17	2480	1126	2174	541	4.947	3.507	2.171
12	18	5090	2207	4467	1471	6.498	3.513	2.478
12	23	6948	2980	6274	1995	15.12	3.506	2.183
12	26	1016	488	923	337	5.102	2.377	1.355
12	27	626	434	573	166	3.41	3.638	1.766
12	29	725	362	645	232	4.219	2.422	1.844
12	42	10842	4746	9735	2946	5.548	3.217	3.01
12	45	4302	2380	3753	1196	3.203	3.041	2.846
12	47	1727	905	1535	502	4.974	3.025	2.788
12	48	6027	2963	5386	1964	6.99	4.382	2.363
12	49	6592	3287	5896	1912	8.848	3.488	2.019
12	51	3944	1885	3526	1298	4.317	3.558	2.116
12	52	8674	4110	7707	2631	3.599	4.037	3.696
12	59	7962	3460	6923	2254	4.723	3.027	2.085
12	60	3630	1726	3249	1035	4.666	5.443	2.676
12	61	4315	1979	3824	1207	3.463	4.683	2.121
12	62	4802	2158	4158	906	4.087	3.365	3.309
12	63	5681	2256	5085	1707	20.21	2.992	2.946
12	64	3790	1757	3376	787	4.583	3.545	2.868
12	66	6346	2836	5678	1668	4.955	4.717	3.214
12	67	3439	1412	3054	812	3.618	3.829	2.287
12	69	6490	2649	5691	1725	5.525	4.191	3.594
12	71	7756	3298	6694	1766	6.803	3.762	2.835
12	72	20600	9120	17970	6033	4.026	4.17	6.17
12	82	6760	3231	5866	1725	8.407	3.227	3.52
12	97	9820	4440	8475	2470	5.871	4.118	2.939
12	98	3889	1835	3544	944	3.552	4.59	2.695
12	106	7007	3369	6242	1959	4.822	3.269	3.339
12	110	7847	3817	6879	2020	7.242	4.925	3.771
12	113	5620	2812	4982	1577	4.998	4.228	1.618
12	116	1760	889	1609	582	3.622	3.31	3.472
12	117	6060	2885	5426	1901	6.531	4.902	2.66
12	119	11176	5327	9646	2660	5.272	4.23	2.727
12	120	2926	1501	2491	726	3.486	3.151	2.89
12	121	4137	2018	3634	1325	11.28	8.156	1.527
12	122	10239	4156	9007	1647	45.51	3.891	2.603
12	123	3217	1555	2784	798	4.243	2.594	2.412
12	127	2536	1335	2263	735	4.404	3.29	2.65
12	128	959	501	839	281	5.638	3.605	1.528
12	129	4092	2101	3704	1251	4.943	3.7	2.379
12	138	10139	4477	9017	2482	35.87	3.838	3.28
12	139	14220	6117	12419	3243	14.52	3.583	2.579
12	140	2373	1266	2144	627	18.6	4.513	3.28
12	141	3450	1756	3084	1042	13.67	3.486	2.344
13	18	1706	879	1545	589	12	2.936	1.999
13	21	6707	3345	6050	1584	5.89	4.257	2.732
13	24	4672	2198	4192	1199	4.195	3.321	2.518
13	25	3007	1252	2721	632	9.824	3.631	1.616
13	40	4605	1989	3906	1353	10.34	3.082	2.82
13	44	3683	1792	3269	1036	4.484	4.722	2.238
13	45	5470	2398	4828	1450	3.439	3.186	2.222
13	50	10237	4991	8848	2945	8.624	3.408	2.739
13	66	2330	1194	2056	677	6.971	2.535	1.836
13	69	9711	4398	8704	2941	5.332	4.733	3.954
13	70	6501	2949	5805	1836	4.507	3.914	3.293
13	84	3560	1624	3187	796	3.593	3.381	3.056
13	95	2166	1019	1926	536	4.535	4.127	1.865
13	96	2285	1142	2062	608	2.779	2.876	1.73
13	111	1690	909	1536	437	6.111	2.538	1.88
13	115	2080	1123	1871	683	5.228	3.056	1.416
13	116	1743	988	1603	589	6.308	4.024	3.282
13	118	3675	1878	3302	1197	7.239	3.993	1.976
13	124	858	378	700	186	5.275	2.58	3.863
13	125	5783	2500	5151	1474	29.37	3.422	2.58
14	4	1678	871	1416	401	4.715	3.246	2.964
14	10	1997	875	1710	343	2.501	2.943	1.521
14	11	2521	1119	2211	505	3.004	3.133	2.348
14	14	8500	4251	7585	2384	17.95	3.234	2.402
14	23	8335	3771	7409	2249	3.819	3.895	2.56
14	31	8067	3492	7144	2242	6.027	3.822	2.528
14	35	8211	3548	7315	2552	5.299	3.802	2.291
14	43	369	194	346	129	3.75	3.282	1.849
14	63	9789	4296	8625	2857	5.83	4.675	3.223
14	67	6132	2985	5506	1565	5.134	2.921	2.004
14	68	4529	2192	4072	1114	6.939	3.055	3.473
14	72	9511	4164	8455	2763	5.208	4.057	2.988
14	73	4565	2064	3984	1068	11.06	4.15	2.734
14	93	6277	3017	5622	1928	3.679	3.07	3.021
14	96	696	409	613	163	2.027	2.883	2.03
14	105	3001	1493	2661	657	7.297	2.988	3.491
14	106	2655	1457	2381	746	3.897	2.787	2.36
14	120	2183	1084	1934	478	7.861	4.408	2.317
14	121	6950	3163	6090	1603	4.198	3.043	2.194
14	126	8465	3885	7246	1681	5.347	3.913	2.252
14	127	5795	2584	5013	1566	5.366	2.985	4.186
14	129	3979	1572	3493	826	6.951	2.659	1.488
15	37	7880	3628	6785	2025	5.657	3.943	2.371
15	44	3609	1631	3138	941	5.88	3.153	2.343
15	45	13594	6251	11910	3915	3.616	4.163	2.931
15	46	4109	1861	3693	1262	4.919	3.207	2.203
15	47	4422	2353	3936	1583	3.424	3.418	2.578
15	50	6049	2801	5309	1766	10.95	3.72	2.149
15	52	3992	2006	3656	1259	83.89	3.386	3.279
15	53	757	387	697	209	140.8	4.811	1.862
15	54	4771	2153	4250	1403	6.545	3.223	2.238
15	59	9370	4808	8157	2743	5.167	3.464	3.506
15	62	12135	5486	10440	2786	10.04	3.541	4.119
15	63	3330	1622	2836	769	3.578	3.191	2.251
15	64	3465	1727	3061	1046	4.466	3.058	4.067
15	66	6716	2998	5848	1906	4.031	2.904	2.586
15	80	2783	1329	2438	567	5.437	2.701	1.991
15	83	2624	1238	2272	664	4.354	4.29	2.116
15	85	5554	2204	5000	1624	5.344	3.764	1.668
15	88	3279	1599	2982	895	3.889	4.754	1.852
15	102	4268	2334	3743	1334	5.319	2.796	3.143
15	111	3524	1691	3121	776	2.975	3.853	3.193
15	117	2107	1042	1844	679	4.296	3.506	2.611
16	1	4839	2122	4147	841	5.821	3.672	1.833
16	2	1509	830	1046	194	2.5	2.433	2.32
16	4	6426	3080	5240	1274	4.188	4.312	2.836
16	5	2847	1228	2180	296	3.728	3.8	1.622
16	6	3785	1618	3363	751	4.148	3.542	2.012
16	9	6442	2872	5554	1095	4.236	4.049	2.054
16	31	5867	2649	5327	1460	9.84	2.832	2.221
16	32	816	403	752	208	8.595	2.038	2.359
16	33	9218	4303	8204	2750	4.322	3.952	3.043
16	37	6866	3197	5974	1468	4.84	3.53	2.997
16	41	4810	2214	4244	1352	6.628	4.468	2.379
16	43	4495	1974	4021	1148	4.588	3.629	1.741
16	58	4269	1472	3814	776	4.423	4.618	1.481
16	59	4710	1757	4068	556	5.65	3.396	1.833
16	63	6051	2882	5250	1271	4.194	4.028	2.366
16	70	1625	963	1462	472	4.343	2.293	1.789
16	74	1113	508	997	247	4.781	3.568	2.104
16	75	6502	3136	5668	1882	60.14	4.871	3.241
16	76	4265	2153	3836	1079	7.704	4.23	2.326
16	79	3094	1396	2730	1122	4.496	3.366	2.628
16	83	4779	2324	4227	1359	2.625	3.783	2.916
16	85	10969	5252	9614	2734	6.032	3.869	2.571
16	88	10867	5313	8852	2316	14.39	3.637	3.013
16	89	13817	6707	11620	3744	65.06	12.05	2.556
16	90	3044	1663	2697	768	4.214	2.945	2.179
16	91	3590	1641	3185	686	5.449	3.293	2.327
16	94	11345	5743	10038	3769	5.842	4.066	2.617
16	99	3536	1754	3172	1095	6.203	3.01	2.817
16	100	721	359	639	129	7.492	1.987	0.775
16	101	683	424	623	180	4.691	3.307	2.038
16	103	14519	7068	12935	4470	3.854	4.142	3.219
16	104	3957	2128	3600	1194	7.206	3.29	3.04
16	110	3234	1693	2927	983	15.24	4.824	2.929
16	113	4949	2553	4513	962	6.437	4.563	2.593
16	116	3071	1810	2643	0	4.739	3.684	-Inf
16	119	4036	2199	3765	0	6.884	3.906	-Inf
16	120	721	323	683	0	4.255	2.883	-Inf
16	125	3696	1620	3191	0	5.77	3.967	-Inf
16	126	726	390	577	0	4.046	2.312	-Inf
16	127	1074	671	850	0	11.28	2.704	-Inf
16	128	12694	5562	11387	0	5.497	4.401	-Inf
17	9	6642	3318	5605	1549	8.213	3.373	3.405
17	15	350	203	295	0	1.689	2.637	-Inf
17	16	1287	668	1110	141	6.258	2.919	1.315
17	17	6679	3240	5732	2110	11.59	3.031	3.781
17	22	1251	528	1121	228	4.317	3.815	2.804
17	23	2409	1112	2067	559	65.99	3.068	2.053
17	24	4035	2012	3535	904	12.15	3.762	2.393
17	25	4448	2001	3872	1034	8.76	3.808	2.643
17	28	799	433	683	188	3.035	2.733	1.932
17	30	837	437	771	254	4.038	4.73	1.373
17	49	2287	1299	2042	655	3.093	2.996	2.02
17	51	9787	4144	8837	2111	7.209	3.229	2.544
17	53	8304	3028	7204	1777	3.409	2.962	2.228
17	54	5125	2540	4545	1239	5.407	3.743	2.882
17	55	12887	5217	11034	2390	13.51	4.129	2.902
17	65	7785	3613	6706	2156	4.593	4.901	2.663
17	70	4020	1727	3469	987	4.846	3.63	2.102
17	71	5465	2415	4656	861	8.74	3.255	1.8
17	73	9946	3967	8594	1763	12.55	3.884	2.437
17	74	10614	4628	9266	2242	4.935	4.09	2.704
17	75	8045	3632	6941	2269	22.71	5.196	1.947
17	76	4021	1916	3430	921	3.675	2.7	1.833
17	78	1394	716	1225	266	4.16	2.405	1.375
17	80	4352	2168	3837	1116	3.157	2.632	2.016
17	85	6646	3162	5884	1740	5.448	5.412	2.773
17	87	2894	1473	2543	670	3.876	5.101	1.804
17	90	10028	3802	8641	1999	5.908	4.392	2.554
17	94	5303	2254	4440	993	3.776	3.588	3.437
17	95	3456	1482	3120	864	3.592	3.671	1.973
17	97	6799	3256	6094	1888	14.02	3.807	5.027
17	98	3543	1709	3122	657	6.673	5.679	2.182
17	100	4461	1807	3933	952	4.659	3.585	2.045
17	101	3144	1413	2868	950	5.161	4.129	2.427
17	102	2610	998	2356	572	63.14	2.787	2.351
17	103	2586	1255	2220	640	10.58	3.077	2.063
17	104	389	240	327	103	4.915	1.932	1.518
17	105	4311	2164	3855	1167	4.817	3.206	2.188
17	109	1053	575	917	286	2.96	3.486	2.866
17	116	2406	1178	2119	692	3.796	2.88	2.997
17	117	5601	2272	4911	1173	5.465	4.711	2.474
17	118	4810	2136	4082	1015	5.348	2.612	3.151
17	121	2739	1409	2414	827	2.831	2.922	1.81
17	123	4407	2290	3915	1042	4.131	3.718	2.6
17	125	6617	3153	5800	1623	25.49	3.897	3.191
17	128	1793	939	1527	253	4.451	2.967	2.643
17	130	3858	1784	3374	879	3.93	2.711	2.301
17	133	3310	1825	2422	560	3.03	2.858	1.476
17	134	4078	1843	3578	1101	3.539	2.936	3.39
18	8	3695	1768	3372	888	4.329	3.185	2.552
18	9	927	598	790	141	5.432	4.292	1.292
18	31	6311	3447	5604	1731	4.847	4.314	2.247
18	35	2009	782	1830	506	4.258	2.71	2.127
18	39	8799	4245	7670	2282	7.705	3.66	2.657
18	41	12371	4558	11138	2479	10.31	4.371	2.827
18	42	7046	3068	6227	1839	4.385	3.359	3.041
18	52	4933	2270	4395	1279	4.262	3.443	2.784
18	61	6790	3387	5697	1768	4.427	2.896	2.362
18	68	619	410	530	135	4.644	1.94	2.261
18	69	10947	5208	9495	3315	91.58	3.449	4.206
18	74	10495	5069	9053	2396	4.504	4.261	3.737
18	77	1541	718	1367	423	10.3	3.854	2.565
18	78	2426	1220	2144	525	4.231	3.915	2.257
18	81	4201	2307	3765	1427	3.473	3.865	2.71
18	85	6977	3617	6013	1626	4.524	4.043	1.996
18	88	4280	1946	3756	1151	6.897	3.136	2.172
18	119	1809	872	1551	186	3.562	3.127	1.096
19	2	727	501	444	0	5.485	2.427	-Inf
19	5	280	266	45	0	4.365	0.2758	-Inf
19	6	2410	1467	1727	115	4.947	3.037	1.343
19	12	2094	933	1803	196	12.2	4.226	1.776
19	15	1222	725	985	158	4.5	2.75	2.705
19	16	1154	822	725	139	4.974	4.504	1.317
19	19	909	652	471	113	2.755	1.445	1.884
19	20	1969	1037	1460	238	4.979	2.856	2.37
19	21	1177	599	932	142	3.147	2.736	1.371
19	22	4494	2408	3869	964	3.977	4.182	2.078
19	25	3257	1603	2782	575	5.542	3.685	1.639
19	30	2739	1225	2386	596	4.917	3.538	1.667
19	32	3498	1786	2924	662	5.934	2.862	3.673
19	33	1766	814	1503	268	7.624	3.116	2.749
19	35	4621	1865	4057	1177	4.598	3.317	1.856
19	36	1138	646	978	210	2.356	2.256	1.4
19	37	5713	2565	4801	1299	467.7	17.34	2.312
19	38	1288	610	1109	326	27.88	10.69	3.47
19	39	8180	3517	6852	1621	11.15	3.563	2.315
19	42	2404	1228	1690	292	3.732	2.438	1.08
19	46	4495	2017	4122	1217	9.979	3.047	2.268
19	49	4337	2300	3724	995	9.08	4.344	3
19	51	2657	1322	2309	624	10.93	3.049	2.021
19	52	3153	1624	2611	622	5.664	3.608	1.704
19	53	6505	3053	5530	1628	217.5	3.289	2.629
19	54	10530	4263	9536	3103	8.118	3.905	2.837
19	63	2760	1432	2461	617	7.569	4.635	3.45
19	64	8153	3905	7054	1964	5.718	3.296	2.833
19	65	2648	1397	2346	782	5.083	3.767	2.908
19	67	13252	5937	11139	3881	7.035	4.028	2.399
19	70	4432	1849	3930	923	5.872	2.935	3.025
19	71	663	334	557	123	5.213	2.37	1.214
19	72	8356	2700	7233	922	5.326	3.425	3.475
19	73	1055	490	919	273	7.886	4.326	1.496
19	74	6527	2876	5802	1638	152.3	3.706	3.233
19	75	1452	747	1279	191	2093	54.72	9.256
19	76	6136	2845	5227	1341	382.3	4.16	2.438
19	77	9933	5032	8291	2124	8.993	4.439	2.727
19	79	3509	1553	3113	828	7.609	2.71	1.528
19	80	1759	865	1453	283	44.25	2.93	1.157
19	81	4812	2051	4025	900	12.78	4.708	2.246
19	89	2203	1153	1932	783	6.398	2.84	1.724
19	90	4829	2448	4232	1413	4.12	3.541	2.976
19	98	2014	1067	1525	329	20.51	3.138	2.971
19	103	2656	1261	2279	0	4.451	4.258	-Inf
19	104	2797	1417	2448	0	4.352	4.761	-Inf
19	107	1961	981	1739	0	6.825	3.396	-Inf
19	110	6059	2722	5366	0	3.418	3.286	-Inf
19	111	2962	1204	2667	0	27.05	3.295	-Inf
20	2	2112	1191	1858	403	3.437	3.103	2.54
20	10	2251	1112	2041	676	3.262	2.932	1.677
20	12	4111	2024	3609	859	7.468	2.815	2.474
20	18	2179	1303	1935	815	7.478	3.676	2.371
20	19	726	358	661	194	4.333	2.187	0.777
20	40	2662	1552	2415	820	10.15	3.31	2.888
20	48	7795	3926	6802	2152	14.33	3.88	2.025
20	55	1745	746	1550	434	3.035	2.968	1.563
20	59	9593	3886	8550	1513	8.267	3.404	2.363
20	60	5222	2394	4624	1218	7.142	4.181	3.289
20	63	9761	4755	8601	2628	3.84	4.017	3.045
20	64	2506	1437	2204	658	39.17	2.653	2.648
20	65	5381	2642	4665	1603	28.9	2.838	4.55
20	66	5733	2946	5098	1513	4.366	3.436	2.67
20	67	4366	1954	3882	874	5.337	3.447	2.783
20	68	2048	1093	1775	427	7.177	3.655	2.391
20	69	4097	2094	3641	1200	63.71	4.586	1.715
20	70	3372	1537	2950	707	5.367	3.449	1.849
20	71	5001	2385	4344	1473	4.58	2.904	3.098
20	77	4560	2271	3863	1366	6.779	3.089	2.628
20	78	5974	2891	5204	1635	5.637	4.137	2.685
20	86	3524	1816	3122	829	4.711	3.389	3.505
20	87	1870	1137	1707	653	7.821	3.219	2.769
20	89	2586	1161	2388	552	3.346	3.138	2.364
20	112	1053	506	950	0	2.72	3.568	-Inf
20	115	3610	869	3349	0	12.59	3.163	-Inf
21	3	1890	1002	1601	476	6.095	4.195	1.598
21	5	2847	1163	2561	662	3.158	3.157	2.204
21	30	9207	3674	8386	2579	4.857	3.736	3.016
21	33	4555	2280	4099	1244	3.696	4.283	2.492
21	37	5724	2686	4920	1312	3.808	5.503	3.098
21	41	8753	4431	7910	2007	9.173	4.846	2.142
21	48	7284	3441	6582	2025	8.2	2.854	4.134
21	53	2843	1538	2532	788	4.645	4.16	3.246
21	64	4983	2364	4259	0	3.724	3.536	-Inf
22	1	2524	1488	2260	748	4.622	3.905	2.576
22	5	2289	1101	2098	557	3.744	2.492	3.898
22	9	3553	1745	3119	768	4.919	3.223	2.123
22	13	2502	1033	2286	568	20.38	3.777	2.019
22	29	5060	2478	4325	1633	4.895	3.711	3.474
22	30	16704	7969	14277	4955	10.09	3.222	3.277
22	36	2648	1301	2286	721	6.082	2.982	2.276
22	37	4081	2016	3586	1037	5.471	3.254	2.758
22	40	1979	1049	1780	428	3.822	3.707	2.247
22	43	4276	1897	3658	917	5.04	3.348	3.178
22	45	4465	1955	3946	858	4.173	3.038	2.211
22	46	10704	4711	9015	2535	8.279	3.78	3.24
22	47	5329	2449	4747	1110	4.38	5.21	2.981
22	49	864	597	786	211	6.418	2.58	1.349
22	54	2937	1459	2617	0	5.404	2.819	-Inf
22	55	2288	1314	1837	0	3.112	3.908	-Inf
22	56	321	227	184	0	1.771	2.766	-Inf
22	57	2208	972	1959	0	4.918	2.53	-Inf
22	69	3320	1519	3005	0	4.574	3.193	-Inf
22	70	5698	2677	5033	0	6.485	4.337	-Inf
