pheno	pid	chromosome	block	UKBB_nCS	GLGC_nCS	UKBB_in_GLGC	GLGC_in_UKBB
LDL	EUR	19	104	0	0	0	0
LDL	EUR	19	107	0	1	0	0
LDL	EUR	19	110	0	2	0	0
LDL	EUR	19	111	2	3	2	2
LDL	EUR	20	2	0	0	0	0
LDL	EUR	20	10	0	1	0	0
LDL	EUR	20	11	0	0	0	0
LDL	EUR	20	12	0	1	0	0
LDL	EUR	20	13	0	1	0	0
LDL	EUR	20	18	1	2	1	1
LDL	EUR	20	19	0	1	0	0
LDL	EUR	20	40	1	1	1	1
LDL	EUR	20	48	2	5	1	1
LDL	EUR	20	59	0	1	0	0
LDL	EUR	20	60	0	0	0	0
LDL	EUR	20	63	0	2	0	0
LDL	EUR	20	64	3	4	3	3
LDL	EUR	20	65	1	3	1	1
LDL	EUR	20	66	0	1	0	0
LDL	EUR	20	68	1	1	1	1
LDL	EUR	20	69	1	1	1	1
LDL	EUR	20	70	0	1	0	0
LDL	EUR	20	71	1	3	1	1
LDL	EUR	20	77	0	1	0	0
LDL	EUR	20	78	0	0	0	0
LDL	EUR	20	86	0	1	0	0
LDL	EUR	20	87	0	1	0	0
LDL	EUR	20	89	0	0	0	0
LDL	EUR	20	110	0	0	0	0
LDL	EUR	20	111	0	1	0	0
LDL	EUR	20	112	0	2	0	0
LDL	EUR	20	113	0	1	0	0
LDL	EUR	20	115	2	2	2	2
LDL	EUR	21	3	1	1	1	1
LDL	EUR	21	30	0	0	0	0
LDL	EUR	21	33	0	1	0	0
LDL	EUR	21	37	0	0	0	0
LDL	EUR	21	41	1	1	1	1
LDL	EUR	21	48	3	2	1	1
LDL	EUR	21	53	0	1	0	0
LDL	EUR	21	62	0	0	0	0
LDL	EUR	21	64	0	1	0	0
LDL	EUR	21	65	0	1	0	0
LDL	EUR	22	5	0	1	0	0
LDL	EUR	22	9	0	1	0	0
LDL	EUR	22	13	1	1	1	1
LDL	EUR	22	29	0	0	0	0
LDL	EUR	22	30	0	1	0	0
LDL	EUR	22	36	1	1	1	1
LDL	EUR	22	37	0	2	0	0
LDL	EUR	22	40	0	1	0	0
LDL	EUR	22	43	1	1	0	0
LDL	EUR	22	46	1	1	1	1
LDL	EUR	22	49	0	1	0	0
LDL	EUR	22	54	0	1	0	0
LDL	EUR	22	55	0	1	0	0
LDL	EUR	22	56	0	1	0	0
LDL	EUR	22	57	0	3	0	0
LDL	EUR	22	70	0	2	0	0
