pheno	db	pid	chromosome	block	num_variants	L	converged	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
TC	UKBB	AFR	1	1	1401	5	TRUE	1.01561260223389	0	0	0	0
TC	UKBB	AFR	1	2	1463	5	TRUE	2.04304885864258	0	0	0	0
TC	UKBB	AFR	1	4	1983	5	TRUE	0.938981294631958	0	0	0	0
TC	UKBB	AFR	1	17	6673	5	TRUE	7.16174244880676	0	0	0	0
TC	UKBB	AFR	1	19	5446	5	TRUE	4.82451009750366	0	0	0	0
TC	UKBB	AFR	1	35	6606	5	TRUE	7.35460376739502	0	0	0	0
TC	UKBB	AFR	1	40	2215	5	TRUE	0.905858516693115	0	0	0	0
TC	UKBB	AFR	1	48	2605	5	TRUE	1.7702775001525901	0	0	0	0
TC	UKBB	AFR	1	49	2515	5	TRUE	1.10456490516663	0	0	0	0
TC	UKBB	AFR	1	51	2339	5	TRUE	2.19687485694885	0	0	0	0
TC	UKBB	AFR	1	52	6681	5	TRUE	9.63128781318665	0	0	0	0
TC	UKBB	AFR	1	53	5745	5	TRUE	5.57850432395935	0	0	0	0
TC	UKBB	AFR	1	58	6876	5	TRUE	4.71703314781189	0	0	0	0
TC	UKBB	AFR	1	67	4462	5	TRUE	3.53545784950256	0	0	0	0
TC	UKBB	AFR	1	70	4545	5	TRUE	3.87033462524414	0	0	0	0
TC	UKBB	AFR	1	73	6461	5	TRUE	6.86176586151123	0	0	0	0
TC	UKBB	AFR	1	74	6203	5	TRUE	5.53322172164917	0	0	0	0
TC	UKBB	AFR	1	75	7814	5	TRUE	10.4196009635925	0	0	0	0
TC	UKBB	AFR	1	76	4022	5	TRUE	2.43708276748657	0	0	0	0
TC	UKBB	AFR	1	80	2388	5	TRUE	5.19484710693359	0	0	0	0
TC	UKBB	AFR	1	81	1684	5	TRUE	0.592321872711182	0	0	0	0
TC	UKBB	AFR	1	82	3661	5	TRUE	3.55034923553467	0	0	0	0
TC	UKBB	AFR	1	83	4307	5	TRUE	3.73998737335205	0	0	0	0
TC	UKBB	AFR	1	84	6738	5	TRUE	87.0860729217529	2	2	2	2
TC	UKBB	AFR	1	85	2030	5	TRUE	1.03911137580872	0	0	0	0
TC	UKBB	AFR	1	89	3876	5	TRUE	4.02666354179382	0	0	0	0
TC	UKBB	AFR	1	92	4539	5	TRUE	3.55577039718628	0	0	0	0
TC	UKBB	AFR	1	94	1062	5	TRUE	0.536922454833984	0	0	0	0
TC	UKBB	AFR	1	95	1028	5	TRUE	0.345691680908203	0	0	0	0
TC	UKBB	AFR	1	96	4172	5	TRUE	2.3402407169342	0	0	0	0
TC	UKBB	AFR	1	97	5194	5	TRUE	4.96193695068359	0	0	0	0
TC	UKBB	AFR	1	100	4171	5	TRUE	3.85877633094788	0	0	0	0
TC	UKBB	AFR	1	109	5653	5	TRUE	3.69781494140625	0	0	0	0
TC	UKBB	AFR	1	124	6943	5	TRUE	3.87760472297668	0	0	0	0
TC	UKBB	AFR	1	125	8752	5	TRUE	7.93394112586975	0	0	0	0
TC	UKBB	AFR	1	127	3748	5	TRUE	1.77052307128906	0	0	0	0
TC	UKBB	AFR	1	136	5116	5	TRUE	5.22603225708008	0	0	0	0
TC	UKBB	AFR	1	138	6746	5	TRUE	38.6386208534241	0	1	1	2
TC	UKBB	AFR	1	139	1521	5	TRUE	0.755579233169556	0	0	0	0
TC	UKBB	AFR	1	140	2156	5	TRUE	1.06418418884277	0	0	0	0
TC	UKBB	AFR	1	141	2605	5	TRUE	2.00053668022156	0	0	0	0
TC	UKBB	AFR	1	144	3689	5	TRUE	2.83244276046753	0	0	0	0
TC	UKBB	AFR	1	145	2854	5	TRUE	1.07452201843262	0	0	0	0
TC	UKBB	AFR	1	150	4985	5	TRUE	4.64381170272827	0	0	0	0
TC	UKBB	AFR	1	151	6771	5	TRUE	7.1968104839325	0	0	0	0
TC	UKBB	AFR	1	153	5273	5	TRUE	4.28438138961792	0	0	0	0
TC	UKBB	AFR	1	154	8827	5	TRUE	11.0171461105347	0	0	0	0
TC	UKBB	AFR	1	156	4660	5	TRUE	2.47010064125061	0	0	0	0
TC	UKBB	AFR	1	158	5394	5	TRUE	3.68200087547302	0	0	0	0
TC	UKBB	AFR	1	162	4315	5	TRUE	3.5150580406189	0	0	0	0
TC	UKBB	AFR	1	168	5378	5	TRUE	2.43918609619141	0	0	0	0
TC	UKBB	AFR	1	169	7264	5	TRUE	9.24043202400208	0	0	0	0
