pheno	pid	chromosome	block	UKBB_nCS	GLGC_nCS	UKBB_in_GLGC	GLGC_in_UKBB
TC	EUR	5	165	0	0	0	0
TC	EUR	5	166	4	7	2	2
TC	EUR	5	167	0	4	0	0
TC	EUR	5	168	0	1	0	0
TC	EUR	5	191	0	0	0	0
TC	EUR	5	202	0	1	0	0
TC	EUR	5	207	0	0	0	0
TC	EUR	5	210	0	1	0	0
TC	EUR	5	211	0	0	0	0
TC	EUR	6	1	0	0	0	0
TC	EUR	6	19	0	0	0	0
TC	EUR	6	20	0	0	0	0
TC	EUR	6	25	0	0	0	0
TC	EUR	6	27	1	2	1	1
TC	EUR	6	30	0	1	0	0
TC	EUR	6	34	0	3	0	0
TC	EUR	6	35	1	3	1	1
TC	EUR	6	39	0	2	0	0
TC	EUR	6	43	1	1	1	1
TC	EUR	6	44	1	1	1	1
TC	EUR	6	47	0	1	0	0
TC	EUR	6	51	2	2	2	2
TC	EUR	6	52	0	0	0	0
TC	EUR	6	53	1	1	1	1
TC	EUR	6	56	1	1	1	1
TC	EUR	6	58	0	0	0	0
TC	EUR	6	63	0	0	0	0
TC	EUR	6	64	0	2	0	0
TC	EUR	6	65	0	1	0	0
TC	EUR	6	69	0	0	0	0
TC	EUR	6	72	0	2	0	0
TC	EUR	6	73	0	1	0	0
TC	EUR	6	75	1	3	1	1
TC	EUR	6	76	0	1	0	0
TC	EUR	6	85	0	1	0	0
TC	EUR	6	87	0	0	0	0
TC	EUR	6	88	0	1	0	0
TC	EUR	6	94	0	0	0	0
TC	EUR	6	99	0	1	0	0
TC	EUR	6	100	1	1	1	1
TC	EUR	6	101	1	1	1	1
TC	EUR	6	105	0	2	0	0
TC	EUR	6	109	0	1	0	0
TC	EUR	6	115	1	2	0	0
TC	EUR	6	116	0	0	0	0
TC	EUR	6	117	0	1	0	0
TC	EUR	6	124	1	2	0	0
TC	EUR	6	127	1	2	1	1
TC	EUR	6	128	0	1	0	0
TC	EUR	6	130	0	0	0	0
TC	EUR	6	134	1	3	1	1
TC	EUR	6	135	0	0	0	0
TC	EUR	6	137	0	1	0	0
TC	EUR	6	138	0	0	0	0
TC	EUR	6	140	0	2	0	0
TC	EUR	6	146	0	1	0	0
TC	EUR	6	148	0	0	0	0
TC	EUR	6	154	0	0	0	0
TC	EUR	6	158	0	2	0	0
TC	EUR	6	160	0	0	0	0
TC	EUR	6	168	0	0	0	0
TC	EUR	6	169	12	17	7	7
TC	EUR	6	183	0	0	0	0
TC	EUR	7	3	1	3	1	1
TC	EUR	7	5	0	1	0	0
TC	EUR	7	6	0	1	0	0
TC	EUR	7	11	0	0	0	0
TC	EUR	7	12	2	1	0	0
TC	EUR	7	28	0	0	0	0
TC	EUR	7	33	1	1	1	1
TC	EUR	7	37	2	3	1	1
TC	EUR	7	40	0	0	0	0
TC	EUR	7	41	0	1	0	0
TC	EUR	7	42	1	3	1	1
TC	EUR	7	44	1	1	0	0
TC	EUR	7	50	0	1	0	0
TC	EUR	7	51	0	0	0	0
TC	EUR	7	58	2	2	1	1
TC	EUR	7	66	0	1	0	0
TC	EUR	7	67	2	4	1	1
TC	EUR	7	73	0	0	0	0
TC	EUR	7	85	0	2	0	0
TC	EUR	7	87	1	1	0	0
TC	EUR	7	88	0	2	0	0
TC	EUR	7	89	0	1	0	0
TC	EUR	7	95	1	1	0	0
TC	EUR	7	99	1	2	1	1
TC	EUR	7	103	1	2	0	0
TC	EUR	7	107	0	1	0	0
TC	EUR	7	109	0	1	0	0
TC	EUR	7	111	3	3	1	1
TC	EUR	7	112	0	1	0	0
TC	EUR	7	113	0	1	0	0
TC	EUR	7	119	0	0	0	0
TC	EUR	7	125	0	1	0	0
TC	EUR	7	127	0	1	0	0
TC	EUR	7	131	0	0	0	0
TC	EUR	7	132	0	1	0	0
TC	EUR	7	133	1	0	0	0
TC	EUR	7	134	0	0	0	0
TC	EUR	7	138	0	1	0	0
TC	EUR	7	139	0	1	0	0
TC	EUR	7	140	0	1	0	0
TC	EUR	7	141	0	0	0	0
TC	EUR	7	142	0	1	0	0
TC	EUR	7	147	0	1	0	0
TC	EUR	7	152	0	1	0	0
TC	EUR	7	159	0	0	0	0
TC	EUR	7	162	0	0	0	0
TC	EUR	7	176	0	2	0	0
TC	EUR	7	177	0	1	0	0
TC	EUR	7	187	0	1	0	0
TC	EUR	8	17	1	1	1	1
TC	EUR	8	29	1	1	1	1
TC	EUR	8	32	1	0	0	0
TC	EUR	8	36	0	1	0	0
TC	EUR	8	39	0	2	0	0
TC	EUR	8	41	0	1	0	0
TC	EUR	8	42	0	1	0	0
TC	EUR	8	43	0	0	0	0
TC	EUR	8	44	0	1	0	0
TC	EUR	8	45	0	3	0	0
TC	EUR	8	57	0	0	0	0
TC	EUR	8	59	1	1	1	1
TC	EUR	8	65	1	1	1	1
TC	EUR	8	68	2	3	1	1
TC	EUR	8	69	1	1	1	1
TC	EUR	8	78	0	0	0	0
TC	EUR	8	81	1	1	1	1
TC	EUR	8	83	0	1	0	0
TC	EUR	8	84	0	0	0	0
TC	EUR	8	85	2	1	0	0
TC	EUR	8	88	0	0	0	0
TC	EUR	8	106	0	1	0	0
TC	EUR	8	109	0	0	0	0
TC	EUR	8	110	0	0	0	0
TC	EUR	8	113	1	1	1	1
TC	EUR	8	118	0	1	0	0
TC	EUR	8	121	0	0	0	0
TC	EUR	8	124	1	3	0	0
TC	EUR	8	125	3	4	3	3
TC	EUR	8	126	0	1	0	0
TC	EUR	8	135	0	0	0	0
TC	EUR	8	153	1	0	0	0
TC	EUR	8	159	0	0	0	0
TC	EUR	8	160	1	1	1	1
TC	EUR	9	4	1	1	1	1
TC	EUR	9	5	0	1	0	0
TC	EUR	9	9	0	0	0	0
TC	EUR	9	12	0	0	0	0
TC	EUR	9	13	0	1	0	0
TC	EUR	9	31	1	4	1	1
TC	EUR	9	33	0	1	0	0
TC	EUR	9	36	1	3	1	1
TC	EUR	9	39	1	2	1	1
TC	EUR	9	40	0	1	0	0
TC	EUR	9	51	1	3	0	0
TC	EUR	9	53	0	1	0	0
TC	EUR	9	69	0	2	0	0
TC	EUR	9	70	0	0	0	0
TC	EUR	9	72	1	2	1	1
TC	EUR	9	73	0	1	0	0
TC	EUR	9	89	0	0	0	0
TC	EUR	9	93	0	1	0	0
TC	EUR	9	99	0	0	0	0
TC	EUR	9	100	1	0	0	0
TC	EUR	9	102	1	2	1	1
TC	EUR	9	103	0	0	0	0
TC	EUR	9	104	0	0	0	0
TC	EUR	9	105	0	0	0	0
TC	EUR	9	106	0	0	0	0
TC	EUR	9	107	0	0	0	0
TC	EUR	9	109	0	0	0	0
TC	EUR	9	110	8	13	5	5
TC	EUR	9	111	6	9	3	3
TC	EUR	9	112	2	4	1	1
TC	EUR	9	113	0	0	0	0
TC	EUR	9	114	0	1	0	0
TC	EUR	9	115	0	0	0	0
TC	EUR	9	116	0	1	0	0
TC	EUR	9	118	0	0	0	0
TC	EUR	9	119	0	0	0	0
TC	EUR	9	121	0	0	0	0
TC	EUR	9	124	0	1	0	0
TC	EUR	9	125	0	0	0	0
TC	EUR	9	134	1	1	0	0
TC	EUR	9	140	1	1	1	1
TC	EUR	9	142	0	0	0	0
TC	EUR	9	144	0	0	0	0
TC	EUR	9	145	0	0	0	0
TC	EUR	9	149	1	1	1	1
TC	EUR	9	153	0	0	0	0
TC	EUR	9	160	0	1	0	0
TC	EUR	9	161	1	1	1	1
TC	EUR	10	13	1	1	1	1
TC	EUR	10	22	0	1	0	0
TC	EUR	10	43	1	2	1	1
TC	EUR	10	44	0	0	0	0
TC	EUR	10	46	0	0	0	0
TC	EUR	10	52	0	0	0	0
TC	EUR	10	53	0	1	0	0
TC	EUR	10	58	0	1	0	0
TC	EUR	10	59	0	1	0	0
TC	EUR	10	67	1	1	1	1
TC	EUR	10	69	0	1	0	0
TC	EUR	10	70	1	2	0	0
TC	EUR	10	73	0	1	0	0
TC	EUR	10	77	0	0	0	0
TC	EUR	10	80	2	0	0	0
TC	EUR	10	81	2	1	1	1
TC	EUR	10	84	0	2	0	0
TC	EUR	10	85	1	1	1	1
TC	EUR	10	92	0	0	0	0
TC	EUR	10	100	0	1	0	0
TC	EUR	10	101	0	1	0	0
TC	EUR	10	109	1	2	1	1
TC	EUR	10	110	0	1	0	0
TC	EUR	10	112	1	1	1	1
TC	EUR	10	113	0	0	0	0
TC	EUR	10	117	1	4	1	1
TC	EUR	10	120	0	2	0	0
TC	EUR	10	121	1	1	0	0
TC	EUR	10	123	0	0	0	0
TC	EUR	10	126	1	2	1	1
TC	EUR	10	127	0	0	0	0
TC	EUR	10	129	0	0	0	0
TC	EUR	10	130	0	0	0	0
TC	EUR	10	131	1	0	0	0
TC	EUR	10	137	1	1	1	1
TC	EUR	10	138	4	3	0	0
TC	EUR	10	140	2	2	0	0
TC	EUR	10	144	0	1	0	0
TC	EUR	10	150	0	1	0	0
TC	EUR	10	152	0	1	0	0
TC	EUR	10	154	2	2	1	1
TC	EUR	10	176	0	0	0	0
TC	EUR	10	177	0	0	0	0
TC	EUR	11	2	0	1	0	0
TC	EUR	11	3	0	1	0	0
TC	EUR	11	4	1	0	0	0
TC	EUR	11	7	2	4	1	1
TC	EUR	11	11	0	0	0	0
TC	EUR	11	12	1	4	0	0
TC	EUR	11	22	0	1	0	0
TC	EUR	11	28	0	1	0	0
TC	EUR	11	30	1	2	0	0
TC	EUR	11	31	0	1	0	0
TC	EUR	11	33	1	1	1	1
TC	EUR	11	56	0	0	0	0
TC	EUR	11	57	0	1	0	0
TC	EUR	11	75	0	1	0	0
TC	EUR	11	76	1	5	1	1
TC	EUR	11	78	0	1	0	0
TC	EUR	11	79	1	4	1	1
TC	EUR	11	80	1	0	0	0
TC	EUR	11	81	0	1	0	0
TC	EUR	11	82	0	1	0	0
TC	EUR	11	86	0	0	0	0
TC	EUR	11	88	1	2	1	1
TC	EUR	11	90	0	1	0	0
TC	EUR	11	107	0	1	0	0
TC	EUR	11	108	0	1	0	0
TC	EUR	11	117	1	1	1	1
TC	EUR	11	121	0	0	0	0
TC	EUR	11	125	0	2	0	0
TC	EUR	11	128	0	2	0	0
TC	EUR	11	129	4	8	4	4
TC	EUR	11	133	2	5	1	1
TC	EUR	11	140	0	1	0	0
TC	EUR	11	142	1	1	1	1
TC	EUR	11	147	2	4	1	1
TC	EUR	11	163	0	1	0	0
TC	EUR	12	1	1	1	1	1
TC	EUR	12	12	1	2	1	1
TC	EUR	12	13	0	0	0	0
TC	EUR	12	17	0	1	0	0
TC	EUR	12	18	1	0	0	0
TC	EUR	12	23	2	2	2	2
TC	EUR	12	26	0	0	0	0
TC	EUR	12	27	0	0	0	0
TC	EUR	12	29	0	2	0	0
TC	EUR	12	42	0	0	0	0
TC	EUR	12	45	0	0	0	0
TC	EUR	12	47	0	1	0	0
TC	EUR	12	48	1	0	0	0
TC	EUR	12	49	1	1	1	1
TC	EUR	12	51	0	1	0	0
TC	EUR	12	52	0	0	0	0
TC	EUR	12	59	0	1	0	0
TC	EUR	12	60	0	0	0	0
TC	EUR	12	61	0	0	0	0
TC	EUR	12	62	0	2	0	0
TC	EUR	12	63	1	2	1	1
TC	EUR	12	64	0	2	0	0
TC	EUR	12	66	0	0	0	0
TC	EUR	12	67	0	0	0	0
TC	EUR	12	69	0	0	0	0
TC	EUR	12	71	1	3	0	0
TC	EUR	12	72	0	1	0	0
TC	EUR	12	82	1	1	1	1
TC	EUR	12	97	0	1	0	0
TC	EUR	12	98	0	1	0	0
TC	EUR	12	106	0	1	0	0
TC	EUR	12	110	1	3	1	1
TC	EUR	12	113	0	0	0	0
TC	EUR	12	116	0	0	0	0
TC	EUR	12	117	0	1	0	0
TC	EUR	12	119	0	1	0	0
TC	EUR	12	120	0	1	0	0
TC	EUR	12	121	1	1	0	0
TC	EUR	12	122	1	3	1	1
TC	EUR	12	123	0	0	0	0
TC	EUR	12	127	0	0	0	0
TC	EUR	12	128	1	1	0	0
TC	EUR	12	129	0	1	0	0
TC	EUR	12	138	1	1	1	1
TC	EUR	12	139	1	4	1	1
TC	EUR	12	140	4	4	4	4
TC	EUR	12	141	3	4	2	2
TC	EUR	13	18	1	1	1	1
TC	EUR	13	21	1	3	1	1
TC	EUR	13	24	0	1	0	0
TC	EUR	13	25	3	3	3	3
TC	EUR	13	40	1	1	1	1
TC	EUR	13	44	0	1	0	0
TC	EUR	13	45	0	1	0	0
TC	EUR	13	50	0	2	0	0
TC	EUR	13	66	0	2	0	0
TC	EUR	13	69	1	1	0	0
TC	EUR	13	70	0	0	0	0
TC	EUR	13	84	0	0	0	0
TC	EUR	13	95	0	1	0	0
TC	EUR	13	96	0	0	0	0
TC	EUR	13	111	1	2	0	0
TC	EUR	13	115	0	0	0	0
TC	EUR	13	116	0	1	0	0
TC	EUR	13	118	0	1	0	0
TC	EUR	13	124	0	1	0	0
TC	EUR	13	125	1	4	0	0
TC	EUR	14	4	0	3	0	0
TC	EUR	14	10	0	1	0	0
TC	EUR	14	11	0	1	0	0
TC	EUR	14	14	1	4	1	1
TC	EUR	14	23	0	1	0	0
TC	EUR	14	31	1	1	0	0
TC	EUR	14	35	0	1	0	0
TC	EUR	14	43	0	1	0	0
TC	EUR	14	63	1	1	1	1
TC	EUR	14	67	0	1	0	0
TC	EUR	14	68	1	1	1	1
TC	EUR	14	72	0	1	0	0
TC	EUR	14	73	1	1	1	1
TC	EUR	14	93	0	0	0	0
TC	EUR	14	96	0	1	0	0
TC	EUR	14	105	1	3	1	1
TC	EUR	14	106	0	2	0	0
TC	EUR	14	120	1	0	0	0
TC	EUR	14	121	0	1	0	0
TC	EUR	14	126	0	2	0	0
TC	EUR	14	127	0	1	0	0
TC	EUR	14	129	0	1	0	0
TC	EUR	15	37	0	1	0	0
TC	EUR	15	44	0	1	0	0
TC	EUR	15	45	0	0	0	0
TC	EUR	15	46	0	2	0	0
TC	EUR	15	47	0	1	0	0
TC	EUR	15	50	1	1	0	0
TC	EUR	15	52	3	4	2	2
TC	EUR	15	53	3	3	3	3
TC	EUR	15	54	2	2	0	0
TC	EUR	15	59	0	1	0	0
TC	EUR	15	62	1	2	1	1
TC	EUR	15	63	0	1	0	0
TC	EUR	15	64	0	0	0	0
TC	EUR	15	66	0	1	0	0
TC	EUR	15	80	1	1	0	0
TC	EUR	15	83	0	1	0	0
TC	EUR	15	85	0	1	0	0
TC	EUR	15	88	0	1	0	0
TC	EUR	15	102	0	1	0	0
TC	EUR	15	111	0	1	0	0
TC	EUR	15	117	0	1	0	0
TC	EUR	16	1	0	1	0	0
TC	EUR	16	2	0	1	0	0
TC	EUR	16	4	0	1	0	0
TC	EUR	16	5	0	1	0	0
TC	EUR	16	6	0	0	0	0
TC	EUR	16	9	0	0	0	0
TC	EUR	16	31	1	4	0	0
TC	EUR	16	32	1	2	1	1
TC	EUR	16	33	0	0	0	0
TC	EUR	16	37	0	1	0	0
TC	EUR	16	41	1	1	1	1
TC	EUR	16	43	0	1	0	0
TC	EUR	16	58	0	0	0	0
TC	EUR	16	59	0	2	0	0
TC	EUR	16	63	0	0	0	0
TC	EUR	16	70	0	1	0	0
TC	EUR	16	74	0	0	0	0
TC	EUR	16	75	4	7	4	4
TC	EUR	16	76	0	4	0	0
TC	EUR	16	79	0	1	0	0
TC	EUR	16	83	0	0	0	0
TC	EUR	16	85	0	1	0	0
TC	EUR	16	88	3	3	2	2
TC	EUR	16	89	3	4	2	2
TC	EUR	16	90	0	0	0	0
TC	EUR	16	91	0	0	0	0
TC	EUR	16	94	1	0	0	0
TC	EUR	16	99	0	1	0	0
TC	EUR	16	100	1	1	0	0
TC	EUR	16	101	1	1	1	1
TC	EUR	16	103	0	1	0	0
TC	EUR	16	104	0	1	0	0
TC	EUR	16	110	1	1	0	0
TC	EUR	16	113	1	1	1	1
TC	EUR	16	116	0	0	0	0
TC	EUR	16	119	1	1	0	0
TC	EUR	16	120	0	0	0	0
TC	EUR	16	125	0	1	0	0
TC	EUR	16	126	0	1	0	0
TC	EUR	16	127	1	1	0	0
TC	EUR	16	128	0	0	0	0
TC	EUR	17	9	1	3	1	1
TC	EUR	17	15	0	1	0	0
TC	EUR	17	16	1	1	1	1
TC	EUR	17	17	1	4	1	1
TC	EUR	17	22	0	1	0	0
TC	EUR	17	23	3	6	3	3
TC	EUR	17	24	4	4	2	2
TC	EUR	17	25	1	1	1	1
TC	EUR	17	28	0	1	0	0
TC	EUR	17	30	0	1	0	0
TC	EUR	17	49	0	0	0	0
TC	EUR	17	51	1	1	1	1
TC	EUR	17	53	0	1	0	0
TC	EUR	17	54	0	1	0	0
TC	EUR	17	55	2	4	1	1
TC	EUR	17	65	0	1	0	0
TC	EUR	17	70	0	2	0	0
TC	EUR	17	71	1	2	1	1
TC	EUR	17	73	1	1	1	1
TC	EUR	17	74	0	3	0	0
TC	EUR	17	75	2	3	1	1
TC	EUR	17	76	0	0	0	0
TC	EUR	17	78	0	0	0	0
TC	EUR	17	80	0	1	0	0
TC	EUR	17	85	0	1	0	0
TC	EUR	17	87	0	1	0	0
TC	EUR	17	90	0	2	0	0
TC	EUR	17	94	0	0	0	0
TC	EUR	17	95	0	1	0	0
TC	EUR	17	97	1	1	1	1
TC	EUR	17	98	1	2	0	0
TC	EUR	17	100	0	1	0	0
TC	EUR	17	101	0	2	0	0
TC	EUR	17	102	2	2	2	2
TC	EUR	17	103	1	2	1	1
TC	EUR	17	104	1	1	1	1
TC	EUR	17	105	0	0	0	0
TC	EUR	17	109	0	1	0	0
