pid	chromosome	block	num_variants	max_PSRF	mcmc_n	time	lambda	h2_est	h2_mean	h2_sd	h2_beta_mean	h2_beta_sd	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
EAS	2	33	2752	1.0029502008294628	5500	557.361854791641	0.002399965810142275	1.0030552721130765e-4	1.0130092159230821e-4	2.776066415361635e-5	9.790007191517474e-5	5.990725814833903e-5	0	0	0	0
EAS	2	38	2061	1.0024824913745136	5500	387.819192886353	0.0030579079277518687	1.0617465075740115e-4	1.0714546505148042e-4	3.2411410896459224e-5	1.080906291786251e-4	7.542114448333221e-5	0	0	0	0
EAS	2	45	2173	1.0028110254046472	5500	328.1399269104	0.3659190176778351	9.6007825298202585e-05	9.867930969511643e-5	3.004297548142649e-5	9.350070913998471e-5	6.053925910732393e-5	0	0	0	0
EAS	2	48	1366	1.0020691561624597	5500	164.241229295731	0.21234177774147045	9.891057343731765e-5	1.0069067271851857e-4	3.867169305747168e-5	9.702387440878179e-5	7.5310487916487e-5	0	0	0	0
EAS	2	49	1765	1.0022834389927662	5500	314.330884218216	0.0017597155497052052	1.503771321440275e-4	1.5422036516237503e-4	4.985023642427843e-5	1.6980384142375752e-4	1.1555102730096194e-4	0	0	0	0
EAS	2	63	1182	1.0041346106524736	5500	108.009811878204	0.49239743813067904	8.545243499289706e-4	9.082918915849248e-4	3.258975999699728e-4	8.942888887690358e-4	3.4483279327070487e-4	0	0	1	118
EAS	2	66	3469	1.0031566944202133	5500	960.310935974121	0.20668239933653298	9.767593234570623e-5	9.773333172160963e-5	2.3445376527299015e-5	9.805565765342527e-5	5.9252189128332225e-5	0	0	0	0
EAS	2	79	1521	1.0024777027981446	5500	198.217606544495	0.005480495739742253	1.1837820962302247e-4	1.2229646024282287e-4	4.350962711062524e-5	1.2163856918164766e-4	8.633341674559549e-5	0	0	0	0
EAS	2	81	4075	1.0053111154988503	5500	1444.77620434761	0.5163921914209944	8.290970453290121e-4	8.300046638581469e-4	1.750631843138388e-4	8.967408522708931e-4	3.12748990340355e-4	0	0	0	0
EAS	2	84	5420	1.0026344331970147	5500	2523.34569144249	0.008278869570159168	7.638253498907702e-5	7.62843444788577e-5	1.4721576617668655e-5	7.14389377492708e-5	3.517742289263828e-5	0	0	0	0
EAS	2	85	6065	1.0061408391315003	5500	3180.74616193771	0.11773380776137898	0.0016105554723660862	0.0015986685139478202	2.78242657091398e-4	0.0016280174288505068	4.2633741329388836e-4	0	0	1	92
EAS	2	87	752	1.004513427192423	5500	38.1707942485809	0.002760791163650008	5.506667133330713e-4	5.638500591090306e-4	2.7349152242679513e-4	5.552584520801174e-4	2.6951971105186335e-4	0	0	1	47
EAS	2	88	5803	1.0029454313961135	5500	3119.72285461426	0.39539822639868594	3.239544024112138e-4	3.3455327445735e-4	6.193152458239334e-5	3.6973959752129325e-4	1.6324470949411523e-4	0	0	0	0
EAS	2	100	942	1.003517352276728	5500	71.3005101680756	0.004144697918042771	1.345836931289611e-4	1.4210581657802328e-4	6.220970308247077e-5	1.3801969985435017e-4	1.1452053636161435e-4	0	0	0	0
EAS	2	101	1105	1.002012734728093	5500	132.448934555054	0.0010004912723148049	3.725881963511391e-5	3.6083000175573376e-05	1.5441662716513892e-5	2.99570784774309e-5	2.7950587145700154e-5	0	0	0	0
EAS	2	105	2888	1.002676325682575	5500	646.556840181351	0.004200442857448226	8.438712320379832e-5	8.431413325972317e-5	2.2693709666905923e-5	7.626091354248785e-5	4.665751386744218e-5	0	0	0	0
EAS	2	107	4146	1.0022932136601943	5500	1378.94650864601	0.14567121188586296	8.651900619773516e-5	8.687814823099431e-5	1.8907727168946673e-5	8.485455885867728e-5	4.737957892753633e-5	0	0	0	0
EAS	2	108	2975	1.003319694182622	5500	632.108456373215	0.00577497099522759	1.0247304914657499e-4	1.0325034170792247e-4	2.6763448236954458e-5	1.0053892668123848e-4	5.9449084418356785e-5	0	0	0	0
EAS	2	112	4021	1.0024291505137302	5500	1154.29208111763	0.004620687633160259	1.056910217748812e-4	1.05273991471895e-4	2.286433776510165e-5	1.0150288222928719e-4	5.3809130206621546e-5	0	0	0	0
EAS	2	116	2225	1.0087753312952923	5500	433.496786117554	0.5064398135026169	8.343059274457217e-4	8.68217595315257e-4	2.4621503334035287e-4	8.607782244198559e-4	3.32726108360294e-4	0	0	1	72
EAS	2	145	1274	1.0023649466505988	5500	127.471375226974	0.0015973228976791404	4.655138490576152e-5	4.6328885855725764e-5	1.857951385722969e-5	4.058338035584622e-5	3.365309497473455e-5	0	0	0	0
EAS	2	146	3839	1.0036764312472022	5500	1258.70280528069	0.5252441955836922	4.377430030129954e-4	4.402133566920488e-4	9.712623891477718e-5	4.648659381994562e-4	2.1340408632649244e-4	0	0	0	0
EAS	2	147	5828	1.0024676401768153	5500	2779.20271086693	0.004393003105816648	6.187873713612314e-5	6.148277448960441e-5	1.132565201647129e-5	5.9919037684680036e-5	2.8049708680382476e-5	0	0	0	0
EAS	2	152	1567	1.0021058702251708	5500	210.412853717804	0.0023385256028729045	1.2819734522521325e-4	1.3256856070183008e-4	4.5285304391267716e-5	1.4326257968028596e-4	1.0413711011491302e-4	0	0	0	0
EAS	2	153	2405	1.0020900031037379	5500	364.407248497009	0.08676397085589516	1.028892842782521e-4	1.0541298116247367e-4	2.998525011004802e-5	1.0912666700690884e-4	7.33886948719799e-5	0	0	0	0
EAS	2	154	1410	1.0067012414195713	5500	171.316029071808	0.2647537688844237	4.429084987651933e-4	4.682731758954067e-4	1.602038849284133e-4	4.6992378976760783e-4	2.3325050483042598e-4	0	0	0	0
EAS	2	161	3077	1.0027089232972242	5500	658.303126811981	0.07405869911032137	1.0354149250754196e-4	1.0610668492070306e-4	2.652455830542716e-5	1.0923466442783932e-4	6.440858311334331e-5	0	0	0	0
EAS	2	166	5611	1.0032658110860866	5500	2857.35533213615	0.7584587383468524	3.32610505617936e-4	3.4071502537069714e-4	6.3319736567054e-5	3.6767055634551556e-4	1.6161473628435442e-4	0	0	0	0
EAS	2	171	3004	1.0023670058959087	5500	709.868843317032	0.08987463146543506	8.271080353953043e-5	8.235471496778406e-5	2.1211777688959936e-5	7.954576591801354e-5	4.852082586606362e-5	0	0	0	0
EAS	2	176	3181	1.0034077500924437	5500	794.105359315872	0.003762223069325317	2.1699219341006747e-4	2.2438648478916267e-4	5.4688939275454055e-5	2.5140057984603527e-4	1.3868788227313657e-4	0	0	0	0
EAS	2	180	1429	1.001994945290638	5500	218.690451145172	0.5443568632603295	9.646869018750329e-5	9.791094122785648e-5	3.600038324225614e-5	9.457224115579019e-5	7.040359851217626e-5	0	0	0	0
EAS	2	186	3370	1.0026870284779998	5500	819.557618141174	0.002304705165399468	9.314628176868402e-5	9.213675427092983e-5	2.2184184746462807e-5	8.7114324020093e-5	5.100290528950417e-5	0	0	0	0
EAS	2	190	7138	1.0031066376130882	5500	4889.0573580265	0.18241775721084452	1.4587821815549102e-4	1.4907576139653282e-4	2.5089318616788484e-5	1.6159386033958055e-4	7.73156903991285e-5	0	0	0	0
EAS	2	195	6068	1.0035221644760897	5500	3033.96031332016	0.13260264983534653	1.1105554696893583e-4	1.1212953386209648e-4	2.0456099790743047e-5	1.156640408794006e-4	5.643639006254233e-5	0	0	0	0
EAS	2	196	3000	1.0042635992659994	5500	777.483348846436	0.74721363712347455	9.248764869237712e-4	9.348080276579861e-4	2.255618193408431e-4	8.918212436195039e-4	3.182650033830784e-4	0	0	1	121
EAS	2	197	2731	1.024469804969397	5500	561.2312271595	1.0615987914553866	0.0019365282582000669	0.0018966906917925062	4.7422634480142955e-4	0.0019478107885594438	4.986417058617797e-4	0	0	1	42
EAS	2	204	1818	1.0031789136625708	5500	227.882941007614	0.09681357312161176	1.9628597828175084e-4	2.0730413045116065e-4	6.748484720902397e-5	2.2487232248536468e-4	1.5004248044935472e-4	0	0	0	0
EAS	2	205	1240	1.0018122324419072	5500	128.452969789505	0.6867212791183563	1.377638045130017e-4	1.4663213438655443e-4	5.6282943497065544e-5	1.5434780013828906e-4	1.1175875014492164e-4	0	0	0	0
EAS	2	210	1267	1.0029164075389136	5500	164.240394353867	0.0019865865082651325	1.1195383578980135e-5	1.1073413894117068e-5	4.461672453750822e-6	1.0459555437988092e-5	1.0008896054887695e-5	0	0	0	0
EAS	2	211	2080	1.0024188682336979	5500	316.6187915802	0.002747608426007363	5.488520630462857e-5	5.426922931040867e-5	1.6782332732702725e-5	4.8974202474436356e-5	3.517181429886397e-5	0	0	0	0
EAS	2	213	4096	1.0025658478555997	5500	1164.43217658997	0.0676433969047856	8.712020647287593e-5	8.792083722574011e-5	1.9417196914285588e-5	8.719995537017429e-5	4.698182475132782e-5	0	0	0	0
EAS	2	228	1738	1.0022311638026666	5500	209.568828582764	0.0015376826685832678	1.2209211911681921e-4	1.2330074026694506e-4	4.106510717179464e-5	1.267455251873937e-4	9.026284114845433e-5	0	0	0	0
EAS	2	232	1407	1.0024908696702886	5500	161.559600353241	0.001974417898350684	3.901545991196856e-5	3.8582988107794436e-5	1.4499578585180927e-5	3.5198770939668255e-5	2.8056049579019794e-5	0	0	0	0
EAS	2	234	2026	1.002614363671377	5500	316.128704071045	0.001566423088575017	6.9016983469798e-5	6.926919484080108e-5	2.2251981118642053e-5	6.48744366271987e-5	4.5888961668559724e-5	0	0	0	0
EAS	2	241	1206	1.0017941191838364	5500	118.772592067719	0.001645485996657596	4.6696029783006974e-5	4.5412739771603206e-5	1.8434601098906503e-5	3.82457687556555e-5	3.201210173620036e-5	0	0	0	0
EAS	2	247	730	1.002773701367024	5500	41.8232917785645	0.31916161553440214	1.6608638386410662e-4	1.8316645866959906e-4	8.775888359525361e-5	1.8711751455711923e-4	1.4197196220252855e-4	0	0	0	0
EAS	3	1	6647	1.00448092677507	5500	3303.63698124886	0.01674673524006279	9.258334289375105e-5	9.132666599761573e-5	1.6025039119009518e-5	8.862076727018992e-5	3.7867169031034404e-5	0	0	0	0
EAS	3	22	1123	1.002113867296036	5500	76.2890179157257	0.0028087765607731087	7.446582125109052e-5	7.759897593820934e-5	3.240117083604491e-5	7.419461451044367e-5	6.2703720931933e-5	0	0	0	0
EAS	3	32	3102	1.002343391641355	5500	1200.45952773094	0.0035171045949607643	4.615531093573544e-5	4.599517785751905e-5	1.1734277776292775e-5	4.2756041506584724e-5	2.7247521921616655e-5	0	0	0	0
EAS	3	35	2795	1.002550455630078	5500	539.290411710739	0.0029337019403266455	8.249906150919468e-5	8.21294535039969e-5	2.2379648295330688e-5	7.882494834263946e-5	4.902251934590998e-5	0	0	0	0
EAS	3	37	770	1.0024397761610253	5500	35.5699257850647	0.0034963460359978067	8.994412378952653e-5	9.53658704386419e-5	4.646810133543866e-5	8.846854359497163e-5	7.589103770281716e-5	0	0	0	0
EAS	3	38	1733	1.0022915857837151	5500	303.32833313942	0.4326945291782751	2.0009633049434232e-4	2.102940615816067e-4	6.925387990352448e-5	2.2569452709505003e-4	1.353478407274672e-4	0	0	0	0
EAS	3	39	4010	1.01262824351624	5500	1196.92854785919	0.05976048101875597	9.193621095316093e-4	9.021511003868152e-4	1.9264992401491485e-4	9.160431461406014e-4	3.1375748936645546e-4	0	0	0	0
EAS	3	40	1372	1.0026466365570461	5500	116.615867614746	0.004349097281778098	9.013361494130087e-5	8.928608034062158e-5	3.424448231638556e-5	7.83214502790444e-5	6.499466847634498e-5	0	0	0	0
EAS	3	41	2903	1.002445236950073	5500	609.618775844574	0.006929951357621058	8.003953549975584e-5	7.913114313169756e-5	2.114183463639902e-5	7.163957397310819e-5	4.279997815793344e-5	0	0	0	0
EAS	3	42	2343	1.0024651591559837	5500	444.008521556854	0.13211552593210896	1.0154032205746924e-4	1.0212297761121252e-4	2.8869479614442417e-5	9.820717490125081e-5	6.464628060741337e-5	0	0	0	0
EAS	3	45	1275	1.0019605135544951	5500	132.603229284286	0.0028188001472635245	1.6507071844753182e-5	1.6198996298489065e-5	6.2096287582383146e-6	1.5535344179256397e-5	1.3436572637939553e-5	0	0	0	0
EAS	3	48	2457	1.0020253779927037	5500	482.328464269638	0.0031922562071849043	5.732547489637772e-5	5.676436462580285e-5	1.6209210377108614e-5	5.273886729682459e-5	3.385172746362582e-5	0	0	0	0
EAS	3	49	3859	1.0035893738266992	5500	1204.6848950386	0.42449926907721425	6.72431595252931e-4	6.901774404266636e-4	1.4891317382851257e-4	7.343047436388054e-4	2.706400827406537e-4	0	0	0	0
EAS	3	53	3527	1.0022807525809416	5500	972.199875593185	0.002139285074482809	1.0468852786882397e-4	1.0581067558692494e-4	2.44889693643632e-5	1.086007834051051e-4	6.241519150045755e-5	0	0	0	0
EAS	3	55	1038	1.0021907852811163	5500	149.799792289734	0.0034630408615353566	3.1764914086742763e-5	3.14971761058858e-5	1.3884442159352058e-5	2.7698876816466324e-5	2.8449180393053436e-5	0	0	0	0
EAS	3	56	1522	1.0022420261363876	5500	192.756518602371	0.19968013512488803	6.138580186959748e-5	6.108115831260232e-5	2.226979782727984e-5	5.688822770062186e-5	4.29430720974095e-5	0	0	0	0
EAS	3	60	3315	1.0035582862125902	5500	1007.32368636131	0.46683743994567495	6.699275329052074e-4	7.4060182536315e-4	1.6969771659300527e-4	7.561295095005421e-4	2.945603497558655e-4	0	0	0	0
EAS	3	61	1604	1.0054868372299106	5500	261.752005577087	0.18895768642647814	4.1283622071285704e-4	4.3300072876211934e-4	1.3973239463762065e-4	4.37338293228274e-4	2.2447197170085068e-4	0	0	0	0
EAS	3	63	6410	1.0063912657530212	5500	4553.88550567627	1.4053033239450832	0.002370992919004886	0.002407339417753289	3.976152927635506e-4	0.002397688656055734	5.397444472037299e-4	0	0	1	107
EAS	3	74	1427	1.00301569963302	5500	140.217732191086	0.269274621852144	1.2346213665568424e-4	1.2629418068614196e-4	4.5978947021778914e-5	1.1906490110627289e-4	8.64392618637616e-5	0	0	0	0
EAS	3	81	1429	1.0020344767731635	5500	155.325641155243	0.0035042135465670004	5.637255387589015e-5	5.520783092746062e-5	2.048769829340502e-5	4.6662583561091155e-5	3.6643316284258456e-5	0	0	0	0
EAS	3	88	2587	1.0022682677726775	5500	398.012534141541	0.0031988659947277203	5.2335553461503623e-5	5.215529588227545e-5	1.46773352839284e-5	4.8235933094688106e-5	3.123777513478108e-5	0	0	0	0
EAS	3	89	1553	1.0029571149526246	5500	144.894459486008	0.23108750281712287	8.935509994860027e-5	9.058490515650011e-5	3.186962480665684e-5	8.945097725390718e-5	6.717462189603072e-5	0	0	0	0
EAS	3	96	1979	1.0038532213352558	5500	310.743813037872	0.20868879068651136	4.899920676779142e-4	4.919188954320953e-4	1.468331989317539e-4	4.963169151306795e-4	2.38552698728714e-4	0	0	0	0
EAS	3	99	5403	1.0031159120444055	5500	3103.513058424	0.16689327576810498	6.731850925953911e-4	6.703508203703419e-4	1.2616081320461958e-4	6.791316107328238e-4	2.442137603325938e-4	0	0	1	308
EAS	3	101	9875	1.0044483851576214	5500	11869.7920713425	0.08721631005871044	8.644927225174136e-4	8.618344187055424e-4	1.1986452399638121e-4	9.03178983741512e-4	2.8536306410428987e-4	0	0	1	150
EAS	3	108	1584	1.0018170660226402	5500	223.683099508286	0.0020802966697012672	5.900904091883356e-5	5.7575788894336253e-5	2.0626446146738326e-5	5.1436696714697043e-5	3.981111095890215e-5	0	0	0	0
EAS	3	109	5267	1.003059872867924	5500	2959.72790598869	0.21224302629685843	2.1639086345654255e-4	2.170814134288949e-4	4.17540843559081e-5	2.356393016074044e-4	1.1298976617590492e-4	0	0	0	0
EAS	3	119	4321	1.0034788226760554	5500	1208.51686549187	0.004520795775882035	7.976507830558795e-5	7.946160736694357e-5	1.7076504387673925e-5	7.799558203546693e-5	3.9808813622033654e-5	0	0	0	0
EAS	3	120	1912	1.0021975577332949	5500	274.031980752945	0.0022735614588836163	4.656145023640169e-5	4.6272520027489495e-5	1.497646813268174e-5	4.1251943347447285e-5	3.0155932326281284e-5	0	0	0	0
EAS	3	131	845	1.001525944292992	5500	63.6218547821045	0.001080647323512639	1.7386689647211177e-5	1.6978870918428113e-5	8.196287524798306e-6	1.4979929249392507e-5	1.6033100531284866e-5	0	0	0	0
EAS	3	140	2835	1.0051326109036167	5500	838.45609998703	0.0032995942851710464	6.835120063117163e-4	6.908081864246655e-4	1.7770332012688792e-4	7.196794192233527e-4	2.8297798976104153e-4	0	0	1	172
EAS	3	165	3344	1.0036307606104626	5500	954.95819735527	0.0034935379099265704	2.9824748546581855e-4	3.0271323637253675e-4	7.184594259407349e-5	3.109355605670337e-4	1.600079267475939e-4	0	0	0	0
