pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
HDL	META	1	125	1440	5	33.232430934906	1	2	2	11	1	2	1	10	0	1	0	0	0	1	1	10
HDL	META	1	128	1368	5	23.5318205356598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	129	386	5	5.98900866508484	0	0	2	37	0	0	2	37	0	0	0	0	0	0	0	0
HDL	META	1	132	1088	5	14.5630712509155	0	1	1	3	0	1	1	3	0	0	0	0	0	1	1	3
HDL	META	1	136	914	5	12.808141708374	0	0	1	9	0	0	1	9	0	0	0	0	0	0	0	0
HDL	META	1	138	1017	10	30.1632828712463	3	5	5	7	3	5	5	7	1	1	1	1	0	3	3	4
HDL	META	1	139	302	10	8.66398310661316	1	2	5	24	1	2	5	24	0	0	0	0	1	1	2	7
HDL	META	1	143	792	5	5.19945049285889	0	0	1	10	0	0	1	10	0	0	0	0	0	0	1	10
HDL	META	1	153	1000	5	9.42663908004761	0	0	1	4	0	0	1	4	0	0	0	0	0	0	0	0
HDL	META	1	154	1284	5	20.6520419120789	0	0	1	3	0	0	1	3	0	0	1	3	0	0	0	0
HDL	META	1	156	822	5	6.28119039535522	0	1	2	14	0	1	2	14	0	0	1	12	0	1	2	14
HDL	META	1	158	628	5	4.77868390083313	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
HDL	META	1	159	172	5	2.12173581123352	0	0	1	7	0	0	1	7	0	0	0	0	0	0	0	0
HDL	META	1	160	868	5	5.08430099487305	0	0	1	4	0	0	1	4	0	0	1	4	0	0	1	4
HDL	META	1	168	1051	5	12.6476011276245	1	3	3	5	1	3	3	5	0	1	0	0	0	2	1	2
HDL	META	1	173	974	5	8.87180924415588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	181	1442	5	20.1373898983002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	182	1442	5	21.6850569248199	0	0	3	37	0	0	3	37	0	0	0	0	0	0	1	8
HDL	META	1	183	1371	5	21.8784024715424	0	0	1	28	0	0	0	0	0	0	0	0	0	0	1	28
HDL	META	1	187	1053	5	10.716655254364	0	1	3	17	0	1	3	17	0	1	1	2	0	1	3	17
HDL	META	1	189	716	5	5.2017080783844	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
HDL	META	1	191	1108	5	11.0219876766205	0	0	1	6	0	0	1	6	0	0	1	6	0	0	1	6
HDL	META	1	192	1109	5	11.5149188041687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	193	1248	5	13.3164947032928	0	1	1	7	0	1	1	7	0	0	0	0	0	0	1	7
HDL	META	1	201	870	5	6.58085703849792	0	0	1	13	0	0	1	13	0	0	0	0	0	0	0	0
HDL	META	1	202	1110	5	11.1036396026611	0	0	1	12	0	0	1	12	0	0	0	0	0	0	0	0
HDL	META	1	203	1006	5	7.78524827957153	0	0	1	7	0	0	1	7	0	0	0	0	0	0	1	7
HDL	META	1	204	918	5	10.4410018920898	0	1	1	5	0	1	1	5	0	0	0	0	0	0	0	0
HDL	META	1	207	663	5	6.4651894569397	0	0	1	17	0	0	1	17	0	0	0	0	0	0	0	0
HDL	META	1	208	809	5	7.72800183296204	0	0	1	14	0	0	1	14	0	0	0	0	0	0	0	0
HDL	META	1	209	359	5	2.75512170791626	0	0	2	43	0	0	2	43	0	0	0	0	0	0	0	0
HDL	META	1	211	486	5	2.99966430664062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	213	580	5	4.30413866043091	0	0	2	37	0	0	2	37	0	0	0	0	0	0	1	17
HDL	META	1	214	505	5	2.54335069656372	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
HDL	META	1	215	213	5	1.7299861907959	0	1	1	3	0	1	1	3	0	0	0	0	0	0	0	0
HDL	META	1	216	1051	5	14.8242683410645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	218	204	5	0.993414402008057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
