pheno	db	pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	UKBB	AFR	1	234	7584	3066.58517360687	0	0	0	0
HDL	UKBB	AFR	1	235	5297	1574.00661706924	0	0	0	0
HDL	UKBB	AFR	1	238	9961	2976.60054302216	0	0	0	0
HDL	UKBB	AFR	1	239	2353	430.969615697861	0	0	0	0
HDL	UKBB	AFR	1	240	10273	3081.9815659523	0	0	0	0
HDL	UKBB	AFR	1	242	2480	303.740428924561	0	0	0	0
HDL	UKBB	AFR	1	243	2815	366.355172872543	0	0	0	0
HDL	UKBB	AFR	1	244	6077	2339.4757232666	0	0	0	0
HDL	UKBB	AFR	1	252	2334	545.181259155273	0	0	0	0
HDL	UKBB	AFR	1	253	830	133.167889118195	0	0	0	0
HDL	UKBB	AFR	1	254	4018	1136.38116836548	0	0	0	0
HDL	UKBB	AFR	1	255	2540	670.579137086868	0	0	0	0
HDL	UKBB	AFR	1	257	2617	628.248876571655	0	0	0	0
HDL	UKBB	AFR	1	264	2815	786.794858455658	0	0	0	0
HDL	UKBB	AFR	1	275	1006	150.546779870987	0	0	0	0
HDL	UKBB	AFR	2	1	1424	315.328294992447	0	0	0	0
HDL	UKBB	AFR	2	2	9065	3476.17167639732	0	0	0	0
HDL	UKBB	AFR	2	3	3280	961.687277793884	0	0	0	0
HDL	UKBB	AFR	2	4	2656	798.878443241119	0	0	0	0
HDL	UKBB	AFR	2	6	2729	763.413503646851	0	0	0	0
HDL	UKBB	AFR	2	13	6214	1803.36895561218	0	0	0	0
HDL	UKBB	AFR	2	28	1234	210.221320867538	0	0	0	0
HDL	UKBB	AFR	2	40	7181	1975.36831641197	0	0	0	0
HDL	UKBB	AFR	2	41	3284	940.364675760269	0	0	0	0
HDL	UKBB	AFR	2	44	3354	323.403435230255	0	1	0	0
HDL	UKBB	AFR	2	45	5997	1927.52493929863	0	0	0	0
HDL	UKBB	AFR	2	46	2649	700.225271940231	0	0	0	0
HDL	UKBB	AFR	2	47	7547	1981.09429359436	0	0	0	0
HDL	UKBB	AFR	2	48	4607	1510.18085718155	0	0	0	0
HDL	UKBB	AFR	2	49	7319	2962.44016647339	0	0	0	0
HDL	UKBB	AFR	2	50	4208	963.545496702194	0	0	0	0
HDL	UKBB	AFR	2	51	4786	1471.79735016823	0	0	0	0
