pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TC	META	17	22	1251	1.0333368225168702	0.021307137912912617	0.0021961158128001312	5500	97.1406326293945	3.513690339661807e-5	1.2094294153234702e-5	0	0	0	0	1.5087403537234793e-4	8.631067293572668e-5	0	0	0	0	3.6945024870009284e-5	3.6315595881622576e-5	0	0	0	0
TC	META	17	23	2409	1.1455526203495958	0.03559005118312675	0.026700264060959863	5500	321.084743499756	0.0010613668077149466	9.679728745784953e-5	1	2	2	7	6.511651418047048e-4	1.8547159870146393e-4	0	0	0	0	2.451974667532254e-4	9.672355941993593e-5	0	0	0	0
TC	META	17	24	4035	1.0864184919821507	0.0303325543761959	0.010379539777445386	5500	982.361104488373	3.1213912936599775e-4	3.831183088190696e-5	0	1	2	20	4.602320745944696e-4	1.4295934918805636e-4	0	0	0	0	3.4079978075708277e-4	1.1009029698760114e-4	0	0	0	0
TC	META	17	25	4448	1.0291530053997417	0.021801279222827187	0.007646867953532565	5500	982.544289827347	1.464616246102646e-4	2.3195472256251958e-5	0	1	1	2	3.7284627083423544e-4	1.2228746945885062e-4	0	1	0	0	9.78484438350368e-5	5.122233999883353e-5	0	0	0	0
TC	META	17	28	799	1.0563775257864894	0.0222702234927187	0.0013725242694714803	5500	41.9929840564728	3.892173258013327e-5	1.1460622414717602e-5	0	0	1	17	1.4376759968401205e-4	8.981156478198024e-5	0	0	0	0	1.157492833218484e-5	1.246570105488933e-5	0	0	0	0
TC	META	17	30	837	1.0183160439959342	0.026890185347025163	0.0013517562102580516	5500	51.4490416049957	5.1934858906478006e-5	1.3319358882426998e-5	0	0	1	12	1.9314865408422523e-4	9.652975696975779e-5	0	0	0	0	2.8368339302669833e-5	2.9879505447914137e-5	0	0	0	0
TC	META	17	49	2287	1.0545399616509727	0.029037365512834888	0.001560400330669469	5500	306.21218252182	3.4675124228366596e-5	1.1829030455949472e-5	0	0	0	0	1.9234574163746695e-4	9.012713902735434e-5	0	0	0	0	3.864506315527575e-5	2.881627440040271e-5	0	0	0	0
TC	META	17	51	9787	1.086763320356859	0.025015302864295975	0.0017626345896415972	5500	4928.29742741585	2.0353582055010504e-4	2.9562228855172656e-5	0	0	3	98	7.953877195052651e-4	1.8170133901356677e-4	0	0	0	0	2.05767915145728e-4	7.913412345201248e-5	0	0	0	0
TC	META	17	53	8304	1.0301501525810857	0.022175776850704616	0.0014116637720218486	5500	3786.83152341843	6.371808920026939e-5	1.4934442369380459e-5	0	0	1	5	3.9414638262107204e-4	1.2394792766249685e-4	0	0	0	0	7.84765263853987e-5	3.911946933424208e-5	0	0	0	0
TC	META	17	54	5125	1.0459075639536952	0.020691382663801335	0.0010365180387195976	5500	1328.87986445427	5.979320000187272e-5	1.519462506974965e-5	0	0	1	7	2.2280129032553175e-4	8.079892171965144e-5	0	0	0	0	7.103196097000362e-5	4.0743804219345286e-5	0	0	0	0
TC	META	17	55	12887	1.09241541072018	0.031495123374126244	0.004349150826384452	5500	8289.2122426033	4.471116349354112e-4	4.3854543184904876e-5	0	1	3	151	9.20121227066914e-4	1.801264367951713e-4	0	0	0	0	5.21395429079831e-4	1.2939197954970385e-4	0	0	1	34
TC	META	17	65	7785	1.0370484351741358	0.023858689502366165	0.0037858175048758455	5500	2915.49518036842	7.496466767212185e-5	1.76949348392383e-5	0	1	1	2	3.2311137627211693e-4	1.0292873810431865e-4	0	0	0	0	1.211209827931723e-4	5.5572392130946443e-05	0	0	0	0
