pheno	db	pid	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
LDL	UKBB	AFR	1	2	1472	5	1.3235228061676	0	0	0	0
LDL	UKBB	AFR	1	4	1992	5	1.8681275844574	0	0	0	0
LDL	UKBB	AFR	1	17	6619	5	16.8189649581909	0	0	0	0
LDL	UKBB	AFR	1	19	5388	5	11.2340536117554	0	0	0	0
LDL	UKBB	AFR	1	23	1856	5	1.88053250312805	0	0	0	0
LDL	UKBB	AFR	1	35	6558	5	15.3041689395905	0	0	0	0
LDL	UKBB	AFR	1	40	2184	5	2.04317164421082	0	0	0	0
LDL	UKBB	AFR	1	48	2575	5	2.87726640701294	0	0	0	0
LDL	UKBB	AFR	1	49	2481	5	2.57658457756042	0	0	0	0
LDL	UKBB	AFR	1	51	2317	5	2.64891242980957	0	0	0	0
LDL	UKBB	AFR	1	52	6619	5	22.0194611549377	0	0	0	0
LDL	UKBB	AFR	1	53	5723	5	12.1561152935028	0	0	0	0
LDL	UKBB	AFR	1	58	6819	5	22.0746252536774	0	1	0	0
LDL	UKBB	AFR	1	70	4511	5	7.9322657585144	0	0	0	0
LDL	UKBB	AFR	1	73	6384	5	16.2333121299744	0	0	0	0
LDL	UKBB	AFR	1	75	7752	5	25.9907314777374	0	0	0	0
LDL	UKBB	AFR	1	76	3972	5	5.06347131729126	0	0	0	0
LDL	UKBB	AFR	1	78	2455	5	2.97448086738586	0	0	0	0
LDL	UKBB	AFR	1	80	2349	5	2.62681365013123	0	0	0	0
LDL	UKBB	AFR	1	81	1666	5	1.53665065765381	0	0	0	0
LDL	UKBB	AFR	1	82	3622	5	4.47885417938232	0	0	0	0
LDL	UKBB	AFR	1	83	4259	5	7.12554931640625	0	0	0	0
LDL	UKBB	AFR	1	84	6650	5	34.0171654224396	2	2	2	2
LDL	UKBB	AFR	1	85	1976	5	1.68100070953369	0	0	0	0
LDL	UKBB	AFR	1	88	3502	5	4.12624907493591	0	0	0	0
LDL	UKBB	AFR	1	89	3798	5	4.65910744667053	0	0	0	0
