pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	UKBB	1	182	1549	5	41.0464961528778	0	1	1	2	0	1	1	2	0	1	0	0	0	0	0	0
TG	UKBB	1	183	1441	5	26.3117244243622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	184	372	5	1.480717420578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	187	1121	5	10.2809250354767	0	0	1	9	0	0	1	9	0	0	0	0	0	0	0	0
TG	UKBB	1	192	1162	5	12.9995818138123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	193	1272	5	21.6530163288116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	201	924	5	6.47026133537292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	202	1149	5	14.0200228691101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	203	1049	5	8.66082549095154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	207	681	5	4.67297649383545	0	0	1	12	0	0	1	12	0	0	0	0	0	0	1	12
TG	UKBB	1	208	788	5	6.34015846252441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	209	375	5	1.56044173240662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	211	482	5	2.48724555969238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	212	807	5	5.74785995483398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	213	603	5	7.48663520812988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	214	565	5	6.16288328170776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	217	550	5	1.67994093894958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	219	1154	5	10.269335269928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	221	1234	5	18.0064508914948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	226	511	5	3.10787987709045	0	1	1	3	0	1	1	3	0	0	0	0	0	1	1	3
TG	UKBB	1	228	666	5	3.77647852897644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	233	1557	5	34.2919092178345	0	0	2	23	0	0	2	23	0	0	0	0	0	0	0	0
TG	UKBB	1	234	1778	5	57.9395453929901	0	0	1	3	0	0	1	3	0	0	0	0	0	0	0	0
TG	UKBB	1	235	926	5	11.5498020648956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	238	2309	5	143.04246544838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	239	620	5	3.90522789955139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	240	2377	5	121.443540096283	0	1	1	3	0	1	1	3	0	0	0	0	0	0	0	0
TG	UKBB	1	242	417	5	2.12234735488892	0	0	1	11	0	0	1	11	0	0	0	0	0	0	0	0
TG	UKBB	1	243	703	5	5.16263890266418	0	1	3	15	0	1	3	15	0	0	0	0	0	0	0	0
TG	UKBB	1	244	1515	5	38.8205313682556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	248	836	5	5.41790175437927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	252	567	5	3.96009373664856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	254	775	5	7.364337682724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	255	646	5	2.2422761917114302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	257	798	5	6.25298070907593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	264	606	5	2.65251231193542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	274	1370	5	18.015820980072	0	0	1	6	0	0	1	6	0	0	1	6	0	0	1	6
TG	UKBB	1	277	225	5	1.23300862312317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	1	280	2066	5	86.3521997928619	0	0	1	17	0	0	1	17	0	0	1	17	0	0	0	0
TG	UKBB	2	1	348	5	2.48942232131958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	2	2054	5	95.7932145595551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	6	627	5	3.70820903778076	0	1	1	2	0	1	1	2	0	0	1	2	0	0	0	0
TG	UKBB	2	7	503	5	1.59565448760986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	21	274	5	1.65134906768799	0	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0
TG	UKBB	2	34	1441	5	25.909637928009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	41	811	5	4.53746175765991	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
TG	UKBB	2	43	182	5	0.707000494003296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	44	600	5	2.99543023109436	0	3	3	6	0	3	3	6	0	2	3	6	0	0	1	2
TG	UKBB	2	45	1245	5	15.7339158058167	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	47	1475	5	25.5538079738617	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	48	774	5	7.78438806533813	0	1	1	3	0	1	1	3	0	0	0	0	0	0	0	0
TG	UKBB	2	49	1059	5	12.1018354892731	1	3	4	12	1	3	4	12	1	1	1	1	1	1	1	1
TG	UKBB	2	50	987	5	7.5735445022583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	55	2080	5	75.4026844501495	0	0	1	22	0	0	1	22	0	0	0	0	0	0	0	0
TG	UKBB	2	63	931	5	10.1679708957672	0	1	2	17	0	1	2	17	0	0	0	0	0	0	0	0
TG	UKBB	2	66	2577	5	149.247006654739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	69	1499	5	39.5959100723267	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	71	937	5	6.23820519447327	0	1	1	4	0	1	1	4	0	1	1	4	0	0	0	0
TG	UKBB	2	72	1857	5	59.4325299263	0	0	1	14	0	0	1	14	0	0	0	0	0	0	0	0
TG	UKBB	2	74	710	5	6.28953051567078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	76	881	5	6.29264163970947	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	79	1045	5	7.37391042709351	0	1	1	3	0	1	1	3	0	0	0	0	0	0	0	0
TG	UKBB	2	80	3109	5	265.997050762177	0	0	1	26	0	0	1	26	0	0	0	0	0	0	0	0
TG	UKBB	2	84	4136	5	557.513216733932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	85	3882	5	520.647693157196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	86	1449	5	21.7660620212555	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
TG	UKBB	2	87	497	5	2.4311671257019	0	0	1	53	0	0	1	53	0	0	0	0	0	0	0	0
TG	UKBB	2	88	3828	5	465.73331952095	0	0	1	34	0	0	1	34	0	0	0	0	0	0	0	0
TG	UKBB	2	89	766	5	5.34727478027344	0	0	2	26	0	0	2	26	0	0	0	0	0	0	0	0
TG	UKBB	2	90	879	5	9.78688049316406	0	0	1	26	0	0	1	26	0	0	0	0	0	0	0	0
TG	UKBB	2	95	960	5	8.03615999221802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	99	739	5	4.83200931549072	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	115	1732	5	64.0232086181641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	117	915	5	11.5615012645721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	122	652	5	4.34476280212402	0	0	1	6	0	0	1	6	0	0	0	0	0	0	0	0
TG	UKBB	2	123	43	5	0.133450984954834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	124	1109	5	11.274397611618	0	0	1	22	0	0	1	22	0	0	0	0	0	0	0	0
TG	UKBB	2	125	1048	5	8.81908059120178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	128	1696	5	45.7470190525055	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
TG	UKBB	2	131	58	5	0.696503877639771	1	2	2	3	1	2	2	3	0	0	0	0	0	0	0	0
TG	UKBB	2	132	202	5	1.30289840698242	0	3	1	2	0	2	1	2	0	1	0	0	0	0	0	0
TG	UKBB	2	138	1562	5	34.1080133914948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	153	1258	5	11.5168409347534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	159	2654	5	167.928093671799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	161	1652	5	47.2538883686066	0	0	1	50	0	0	1	50	0	0	0	0	0	0	0	0
TG	UKBB	2	163	144	5	0.24591326713562	0	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0
TG	UKBB	2	164	320	5	1.88695859909058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	166	2376	5	125.62377238273601	0	0	1	4	0	0	1	4	0	0	0	0	0	0	0	0
TG	UKBB	2	168	1025	5	10.730881690979	2	2	4	26	2	2	4	26	1	1	1	1	0	0	0	0
TG	UKBB	2	169	1294	5	13.4614207744598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	171	1868	5	58.6377146244049	0	1	2	11	0	1	1	3	0	0	0	0	0	0	1	3
TG	UKBB	2	174	534	5	3.05002880096436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	176	1660	5	34.1303868293762	0	0	1	20	0	0	1	20	0	0	0	0	0	0	0	0
TG	UKBB	2	180	1051	5	8.61768198013306	0	2	1	2	0	2	1	2	0	1	1	2	0	0	0	0
TG	UKBB	2	181	1444	5	30.0629527568817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	184	2213	5	110.515295743942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	186	1772	5	61.0627038478851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	195	2362	5	103.356197118759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	197	1345	5	19.3460066318512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	198	719	5	3.96856737136841	0	0	1	14	0	0	1	14	0	0	0	0	0	0	0	0
TG	UKBB	2	199	1502	5	31.9995710849762	0	0	1	20	0	0	1	20	0	0	0	0	0	0	1	20
TG	UKBB	2	201	1374	5	21.1327464580536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	202	200	5	0.758062124252319	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
TG	UKBB	2	205	708	5	4.6683304309845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	210	970	5	8.39069294929504	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	211	1256	5	15.3485612869263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	213	2705	5	167.986251354218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	214	665	5	3.44233798980713	0	1	2	8	0	1	2	8	0	1	1	4	0	0	1	4
TG	UKBB	2	217	615	5	2.69499802589417	1	1	3	66	1	1	3	66	0	0	0	0	0	0	0	0
TG	UKBB	2	218	514	5	1.9543833732605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	230	782	5	5.07387804985046	0	0	2	14	0	0	2	14	0	0	1	7	0	0	1	7
TG	UKBB	2	231	397	5	2.21999311447144	0	0	1	23	0	0	1	23	0	0	0	0	0	0	0	0
TG	UKBB	2	235	621	5	2.82950186729431	0	0	1	9	0	0	1	9	0	0	1	9	0	0	0	0
TG	UKBB	2	237	1068	5	10.2265992164612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	240	996	5	8.78443670272827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	242	1152	5	10.1204242706299	0	0	1	6	0	0	1	6	0	0	0	0	0	0	0	0
TG	UKBB	2	250	2471	5	126.285482406616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	251	679	5	5.48361253738403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	2	256	777	5	5.3282573223114	0	1	1	4	0	1	1	4	0	0	0	0	0	0	0	0
TG	UKBB	3	1	4957	5	969.840001821518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	8	406	5	2.22800135612488	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
TG	UKBB	3	9	409	5	3.2006208896637	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
TG	UKBB	3	20	1196	5	11.6294710636139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	23	776	5	7.46571803092957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	24	1407	5	13.9988827705383	1	2	2	10	1	2	2	10	0	1	1	1	0	0	1	9
TG	UKBB	3	30	1286	5	13.6903343200684	0	0	1	54	0	0	1	54	0	0	0	0	0	0	0	0
TG	UKBB	3	31	784	5	9.01766490936279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	33	383	5	2.36058616638184	0	0	1	32	0	0	1	32	0	0	0	0	0	0	0	0
TG	UKBB	3	35	1659	5	40.079297542572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	39	2311	5	111.043832063675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	40	990	5	12.5524592399597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	41	1906	5	71.6452939510345	1	2	1	1	1	2	1	1	0	0	0	0	0	1	0	0
TG	UKBB	3	49	2175	5	84.7624771595001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	55	599	5	2.69717311859131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	57	824	5	4.99348115921021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	60	1829	5	55.7232465744019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	62	878	5	6.19845199584961	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	65	603	5	3.43463897705078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	70	1556	5	31.976719379425	0	0	1	21	0	0	1	21	0	0	0	0	0	0	0	0
TG	UKBB	3	71	1255	5	20.1238543987274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	77	2703	5	164.372003316879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	83	2384	5	107.777187824249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	85	1133	5	8.15540432929993	0	0	1	13	0	0	1	13	0	0	0	0	0	0	0	0
TG	UKBB	3	88	1497	5	22.911093711853	0	0	1	21	0	0	1	21	0	0	0	0	0	0	0	0
TG	UKBB	3	89	1158	5	14.0275208950043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	114	832	5	6.93486499786377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	115	1244	5	9.63916492462158	0	0	1	5	0	0	1	5	0	0	0	0	0	0	1	5
TG	UKBB	3	120	1098	5	9.87736511230469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	121	1230	5	14.1388909816742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
