pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
asian	4	4	1687	0.476285219192505	0	0	0	0
asian	4	33	3433	2.65118956565857	0	0	0	0
asian	4	36	1969	0.672582626342773	0	0	0	0
asian	4	37	1466	0.521907567977905	0	0	1	5
asian	4	43	986	0.170082330703735	0	0	0	0
asian	4	46	2380	1.44753456115723	0	0	0	0
asian	4	48	3137	4.31574058532715	0	0	0	0
asian	4	52	3649	3.16005492210388	0	0	1	307
asian	4	54	6294	21.4739515781403	0	0	0	0
asian	4	63	5423	19.8996226787567	0	0	0	0
asian	4	64	4178	2.92566752433777	0	0	0	0
asian	4	66	1688	0.405471563339233	0	0	0	0
asian	4	76	3927	2.95592474937439	0	0	0	0
asian	4	77	5186	5.94480729103088	0	0	0	0
asian	4	91	1528	1.64498734474182	0	0	0	0
asian	4	94	1461	0.488787651062012	0	0	0	0
asian	4	97	1552	0.523050785064697	0	0	0	0
asian	4	101	2671	3.45172023773193	0	0	0	0
asian	4	105	2142	2.34685826301575	0	0	0	0
asian	4	114	2942	5.72585487365723	0	0	0	0
asian	4	115	1526	0.414170980453491	0	0	0	0
asian	4	116	2199	0.903961420059204	0	0	0	0
asian	4	117	2165	0.801938533782959	0	0	0	0
asian	4	125	955	0.172175884246826	0	0	0	0
asian	4	129	3094	2.50060319900513	0	0	0	0
asian	4	146	1557	0.525208711624146	0	0	0	0
asian	4	150	3272	5.73710322380066	0	0	0	0
asian	4	155	2490	3.25501775741577	0	0	0	0
asian	4	160	1092	0.217455387115479	0	0	0	0
asian	4	162	2097	1.21196341514587	0	0	0	0
asian	4	173	2865	1.74850940704346	0	0	0	0
asian	4	175	1791	1.55222344398499	0	0	0	0
asian	4	178	1070	0.316216468811035	0	0	0	0
asian	4	183	3783	4.97320652008057	0	0	0	0
asian	4	187	3058	5.96836924552917	0	0	0	0
asian	4	199	447	0.0588521957397461	0	0	0	0
asian	5	17	1254	0.412589311599731	0	0	0	0
asian	5	39	2060	0.996879577636719	0	0	0	0
asian	5	57	2285	0.865392208099365	0	0	0	0
asian	5	61	4918	9.07734870910645	0	0	0	0
asian	5	63	7186	31.9224684238434	0	0	0	0
asian	5	71	4219	3.52939891815186	0	0	0	0
asian	5	72	3455	6.65299677848816	0	0	0	0
asian	5	74	4616	13.9414205551147	0	0	0	0
asian	5	82	1259	0.256841659545898	0	0	0	0
asian	5	85	3596	6.87033104896545	0	0	0	0
asian	5	102	2988	5.44610476493835	0	0	0	0
asian	5	103	1905	1.07235407829285	0	0	0	0
asian	5	104	2102	2.97991323471069	0	0	0	0
asian	5	105	827	0.319373369216919	0	0	0	0
asian	5	112	6508	6.00091314315796	0	0	0	0
asian	5	114	5737	10.6440944671631	0	0	0	0
asian	5	115	588	0.0720181465148926	0	0	0	0
asian	5	117	1747	1.83330512046814	0	0	0	0
asian	5	119	2521	1.24482941627502	0	0	0	0
asian	5	127	4126	5.39804482460022	0	0	0	0
asian	5	133	1393	0.585442066192627	0	1	0	0
asian	5	135	2277	2.84165859222412	0	0	0	0
asian	5	144	2810	1.17096519470215	0	0	0	0
asian	5	145	3001	6.56871509552002	0	0	0	0
asian	5	146	2770	4.03583836555481	0	0	0	0
asian	5	152	4103	3.17235445976257	0	0	0	0
asian	5	162	4190	4.91677308082581	0	0	0	0
asian	5	163	1845	1.0209972858429	0	0	0	0
asian	5	166	2038	0.681864976882935	0	0	0	0
asian	5	168	2278	0.829570770263672	0	0	0	0
asian	5	171	4129	7.83633470535278	0	0	0	0
asian	5	177	1469	1.27512359619141	0	0	0	0
asian	5	191	2874	3.01667666435242	0	0	0	0
asian	5	198	946	0.328737735748291	0	0	0	0
asian	6	28	1010	0.162254571914673	0	0	0	0
asian	6	35	613	0.197200775146484	0	0	0	0
asian	6	54	2080	2.55092525482178	0	0	0	0
asian	6	57	1517	0.415155410766602	0	0	0	0
asian	6	58	2263	1.21331000328064	0	0	0	0
asian	6	63	1660	0.821370124816895	0	0	0	0
asian	6	71	8694	28.5454316139221	0	0	0	0
asian	6	78	12562	68.0283324718475	0	0	0	0
asian	6	80	8101	27.2069771289825	0	0	0	0
asian	6	81	4482	9.19318842887878	0	0	0	0
asian	6	87	3665	2.212810754776	0	0	0	0
asian	6	88	8005	35.6217365264893	0	0	0	0
asian	6	90	378	0.0441851615905762	0	0	0	0
asian	6	94	3962	9.23173475265503	0	0	0	0
asian	6	97	2802	3.29272389411926	0	0	0	0
asian	6	104	3372	5.17345285415649	0	0	0	0
asian	6	106	2069	1.98216342926025	0	0	0	0
asian	6	108	717	0.208705186843872	0	0	1	62
asian	6	112	1893	0.825943946838379	0	0	0	0
asian	6	113	2838	3.29827976226807	0	0	0	0
asian	6	115	4950	12.1877384185791	0	0	0	0
asian	6	116	3481	3.70976305007935	0	0	0	0
asian	6	122	1709	1.38983631134033	0	0	0	0
asian	6	124	2413	2.48453092575073	0	0	0	0
asian	6	144	4578	8.90412831306458	0	0	0	0
asian	6	146	1269	0.862914323806763	0	0	0	0
asian	6	149	4642	20.3302135467529	0	0	0	0
asian	6	167	1262	0.237994194030762	0	0	0	0
asian	6	169	4779	14.4484202861786	0	0	0	0
asian	6	173	2739	1.67743468284607	0	0	0	0
asian	6	175	1116	0.159499645233154	0	0	0	0
asian	6	177	3732	5.92240834236145	0	0	0	0
asian	7	5	2270	3.11991667747498	0	0	0	0
asian	7	6	917	0.147097587585449	0	0	0	0
asian	7	8	3354	6.29361653327942	0	0	0	0
asian	7	17	924	0.124589920043945	0	0	0	0
asian	7	19	807	0.121598482131958	0	0	0	0
asian	7	37	2730	3.25701904296875	0	0	0	0
asian	7	40	3587	2.42987060546875	0	0	0	0
asian	7	41	2095	3.37837195396423	0	0	0	0
asian	7	66	923	0.133881092071533	0	0	0	0
asian	7	67	5217	9.21530985832214	0	0	0	0
asian	7	68	2319	2.54917097091675	0	0	0	0
asian	7	81	2903	4.74998664855957	0	0	0	0
asian	7	83	2116	3.03077411651611	0	0	1	63
asian	7	85	2441	1.64203786849976	0	0	0	0
asian	7	92	2847	4.97538328170776	0	0	0	0
asian	7	97	2211	0.969650745391846	0	0	0	0
asian	7	98	4256	5.73222017288208	0	0	0	0
asian	7	99	4009	3.62919902801514	0	0	0	0
asian	7	111	2673	0.929381608963013	0	0	0	0
asian	7	114	4961	8.98027467727661	0	0	0	0
asian	7	119	1426	0.299876689910889	0	0	1	19
asian	7	122	2481	2.04589629173279	0	0	0	0
asian	7	124	2266	0.655921459197998	0	0	1	274
asian	7	131	5831	14.7223825454712	0	0	0	0
asian	7	132	6137	14.973819732666	0	0	0	0
asian	7	135	616	0.282751798629761	0	0	0	0
asian	7	138	3802	3.01809549331665	0	0	0	0
asian	7	141	2560	1.59211730957031	0	0	0	0
asian	7	145	1436	1.28685402870178	0	0	0	0
asian	7	148	1127	0.173367977142334	0	0	0	0
asian	7	170	524	0.0717012882232666	0	0	0	0
asian	7	185	1244	0.879412889480591	0	0	0	0
asian	8	2	2726	4.01381802558899	0	0	0	0
asian	8	4	741	0.161011695861816	0	0	0	0
asian	8	7	983	0.145617246627808	0	0	0	0
asian	8	11	3181	4.47332668304443	0	0	0	0
asian	8	19	861	0.259207487106323	0	0	0	0
asian	8	24	4093	2.48399686813354	0	0	0	0
asian	8	27	1387	0.325270891189575	0	0	0	0
asian	8	29	4117	5.81408596038818	0	0	0	0
asian	8	40	2107	0.911795854568481	0	0	0	0
asian	8	42	2738	2.58838105201721	0	0	0	0
asian	8	43	3037	3.02769899368286	0	0	0	0
asian	8	49	1714	0.671722412109375	0	0	0	0
asian	8	51	3769	3.1180112361908	0	0	0	0
asian	8	55	1175	0.322466850280762	0	0	0	0
asian	8	57	1763	2.13428831100464	0	0	0	0
asian	8	65	1454	0.988829851150513	0	0	0	0
asian	8	67	2714	1.31303215026855	0	0	0	0
asian	8	69	4360	4.72809243202209	0	0	0	0
asian	8	71	2568	2.76298093795776	0	0	1	75
asian	8	74	1499	0.547940254211426	0	0	0	0
asian	8	92	3007	6.05545687675476	0	0	0	0
asian	8	106	2144	2.04260540008545	0	0	0	0
asian	8	107	819	0.147589921951294	0	0	0	0
asian	8	108	4380	5.42866086959839	0	0	0	0
asian	8	110	4364	5.99111080169678	0	0	0	0
asian	8	111	5491	14.1028473377228	0	0	0	0
asian	8	113	1611	0.959525585174561	0	0	0	0
asian	8	135	1823	0.605915546417236	0	0	0	0
asian	8	158	2765	2.96278524398804	0	0	0	0
asian	8	159	1175	0.194420576095581	0	0	0	0
asian	9	14	1341	0.282899379730225	0	0	0	0
asian	9	27	3865	7.10811543464661	0	0	0	0
asian	9	28	1281	0.533781051635742	0	0	0	0
asian	9	38	2518	1.13936972618103	0	0	0	0
asian	9	39	990	0.36664605140686	0	1	0	0
asian	9	40	2750	4.42686867713928	0	0	0	0
asian	9	41	222	0.0320549011230469	0	0	0	0
asian	9	42	1506	0.44296932220459	0	0	0	0
asian	9	44	455	0.0613243579864502	0	0	0	0
asian	9	45	3027	2.86491513252258	0	0	0	0
asian	9	50	4052	3.59838056564331	0	0	0	0
asian	9	53	3445	4.5583074092865	0	0	0	0
asian	9	54	1365	0.580856800079346	0	0	0	0
asian	9	56	2749	5.79357552528381	0	0	0	0
asian	9	68	264	0.0363144874572754	0	0	0	0
asian	9	78	700	0.20107364654541	0	0	0	0
asian	9	80	4201	4.86565232276917	0	0	0	0
asian	9	81	276	0.421471834182739	0	0	0	0
asian	9	83	1572	0.426526546478271	0	0	0	0
asian	9	99	2046	0.64959192276001	0	0	0	0
asian	9	103	703	0.142514228820801	0	0	0	0
asian	9	115	3120	4.564453125	0	0	0	0
asian	9	119	2004	0.801247119903564	0	0	0	0
asian	9	140	4383	17.1290056705475	0	0	0	0
asian	9	146	576	0.0790450572967529	0	0	0	0
asian	9	158	125	0.0246279239654541	0	0	0	0
asian	10	1	1850	0.677778005599976	0	0	0	0
asian	10	4	3549	6.9252450466156	0	0	0	0
asian	10	8	852	0.127466678619385	0	0	0	0
asian	10	9	243	0.136492490768433	0	0	0	0
asian	10	24	861	0.11855411529541	0	0	0	0
asian	10	28	1072	0.44329309463501	0	0	0	0
asian	10	45	2700	1.35124945640564	0	0	0	0
asian	10	48	1904	1.4728639125824	0	0	0	0
asian	10	49	1851	1.18526029586792	0	0	0	0
asian	10	60	3545	1.65344452857971	0	0	0	0
asian	10	61	993	0.369809627532959	0	0	0	0
asian	10	73	1783	1.03052020072937	0	0	0	0
asian	10	80	2680	3.25772523880005	0	0	0	0
asian	10	81	2981	7.77554726600647	0	0	0	0
asian	10	82	3749	2.46114659309387	0	0	0	0
asian	10	90	121	0.0322294235229492	0	0	0	0
asian	10	96	1532	0.47735595703125	0	0	0	0
asian	10	109	2216	0.920446634292603	0	0	0	0
asian	10	113	2195	2.29018473625183	0	0	0	0
asian	10	114	1582	1.32915687561035	0	0	0	0
asian	10	129	3579	6.04766368865967	0	0	1	14
asian	10	131	2735	5.73810219764709	0	0	0	0
asian	10	153	1917	1.04628372192383	0	0	0	0
asian	10	154	3926	5.24878883361816	0	0	0	0
asian	10	162	1370	0.429439067840576	0	0	0	0
asian	11	3	1453	0.607056856155396	0	0	0	0
asian	11	31	1446	0.27632474899292	0	0	0	0
asian	11	35	1017	0.171027898788452	0	0	0	0
asian	11	48	2148	2.07794594764709	0	0	0	0
asian	11	52	1196	0.529205560684204	0	0	0	0
asian	11	53	2542	1.64446902275085	0	0	0	0
asian	11	54	2097	1.64323019981384	0	0	0	0
asian	11	78	1366	0.366735458374023	0	0	0	0
asian	11	79	3451	7.77031397819519	0	0	0	0
asian	11	96	4763	8.59882926940918	0	0	0	0
asian	11	97	1272	0.656579256057739	0	0	0	0
asian	11	117	4272	4.68812537193298	0	0	0	0
asian	11	120	600	0.0759527683258057	0	0	0	0
asian	11	124	2248	1.5242908000946	0	0	0	0
asian	11	125	1391	0.911541700363159	0	0	0	0
asian	11	130	938	0.317817449569702	0	0	0	0
asian	11	144	303	0.040231466293335	0	0	0	0
asian	11	145	3131	2.67877769470215	0	0	0	0
asian	11	146	280	0.041663646697998	0	0	0	0
asian	11	148	1105	0.229996204376221	0	0	0	0
asian	11	151	1255	0.338780403137207	0	1	0	0
asian	11	155	1122	0.277565717697144	0	0	0	0
asian	11	159	2266	0.876772880554199	0	0	0	0
asian	11	162	1176	0.851447582244873	0	0	0	0
asian	11	163	342	0.186402320861816	0	0	0	0
asian	11	164	794	0.119144439697266	0	0	0	0
asian	12	6	375	0.0551152229309082	0	0	0	0
asian	12	7	928	0.297908067703247	0	0	0	0
asian	12	13	1109	0.687122583389282	0	0	0	0
asian	12	32	1726	0.591539859771729	0	0	0	0
asian	12	33	2021	2.234041929245	0	0	0	0
asian	12	44	889	0.167788982391357	0	0	0	0
asian	12	52	4205	6.35081887245178	0	0	1	27
asian	12	55	10630	42.9101955890656	0	0	0	0
asian	12	63	2436	3.31750917434692	0	0	0	0
asian	12	67	1132	0.21104907989502	0	0	0	0
asian	12	71	2688	2.92161655426025	0	0	0	0
asian	12	75	332	0.0458285808563232	0	0	0	0
asian	12	77	1420	0.38684606552124	0	0	0	0
asian	12	82	2450	0.881574630737305	0	0	0	0
asian	12	83	5337	7.89616823196411	0	0	0	0
asian	12	87	1186	0.181650638580322	0	0	0	0
asian	12	88	2242	0.824999809265137	0	0	0	0
asian	12	95	4380	6.43756151199341	0	0	0	0
asian	12	97	3698	2.475426197052	0	0	1	3
asian	12	98	1230	0.234553813934326	0	0	0	0
asian	12	104	2511	1.22648668289185	0	0	0	0
asian	12	109	1014	0.139127016067505	0	0	0	0
asian	12	114	1844	0.799505949020386	0	0	0	0
asian	12	115	1691	1.17745161056519	0	0	0	0
asian	12	119	3948	4.57528281211853	0	0	0	0
asian	12	122	2639	2.61533522605896	0	0	0	0
asian	12	132	1804	0.977363348007202	0	0	0	0
asian	12	136	1825	0.887511968612671	0	0	0	0
asian	12	138	3399	6.44177842140198	0	0	0	0
asian	12	139	4368	12.1389846801758	0	0	1	201
asian	12	144	1049	0.324752330780029	0	0	0	0
asian	13	21	2022	1.43725204467773	0	0	0	0
asian	13	24	1739	0.922370195388794	0	0	1	19
asian	13	28	694	0.173877954483032	0	0	0	0
asian	13	35	2070	1.96519160270691	0	0	0	0
asian	13	37	1194	0.2991783618927	0	0	0	0
asian	13	40	2021	0.710652828216553	0	0	0	0
asian	13	43	1835	0.877219676971436	0	0	0	0
asian	13	50	3837	2.07606220245361	0	0	0	0
asian	13	53	2132	1.05192995071411	0	0	0	0
asian	13	54	9859	35.1272222995758	0	0	2	238
asian	13	59	6947	12.6230607032776	0	0	0	0
asian	13	64	1019	0.176931858062744	0	0	0	0
asian	13	72	1689	0.496871709823608	0	0	0	0
asian	13	82	2414	1.61039757728577	0	0	0	0
asian	13	87	4397	5.61707973480225	0	0	0	0
asian	13	93	1311	0.517651796340942	0	0	0	0
asian	13	113	1748	0.66842246055603	0	0	0	0
asian	13	119	2065	2.62573742866516	0	0	0	0
asian	13	125	2400	1.68359613418579	0	0	0	0
asian	14	2	418	0.0699636936187744	0	0	0	0
asian	14	19	2131	1.13901400566101	0	0	0	0
asian	14	20	1326	0.305969715118408	0	0	0	0
asian	14	24	882	0.380884885787964	0	0	0	0
asian	14	26	744	0.303429365158081	0	0	0	0
asian	14	29	550	0.0602281093597412	0	0	0	0
asian	14	31	2927	1.20976209640503	0	0	0	0
asian	14	40	4260	8.31779146194458	0	0	0	0
asian	14	44	1736	0.413362979888916	0	0	0	0
asian	14	51	2273	1.58443331718445	0	0	0	0
asian	14	57	4457	5.36430716514587	0	0	0	0
asian	14	65	2647	1.42532157897949	0	0	0	0
asian	14	68	1570	0.469031095504761	0	0	0	0
asian	14	70	2828	3.77130317687988	0	0	0	0
asian	14	73	1371	0.386738300323486	0	0	0	0
asian	14	76	1560	0.482709646224976	0	0	0	0
asian	14	90	2471	3.28229522705078	0	0	0	0
asian	14	94	1514	0.284439563751221	0	0	0	0
asian	14	120	655	0.0967569351196289	0	0	0	0
asian	14	127	1984	2.1230745315551802	0	0	0	0
asian	15	13	508	0.0630707740783691	0	0	0	0
asian	15	27	1064	0.25384521484375	0	0	0	0
asian	15	31	3468	3.21092295646667	0	0	0	0
asian	15	36	65	0.0185904502868652	0	0	0	0
asian	15	37	2464	1.02151346206665	0	0	0	0
asian	15	38	3886	5.39656782150269	0	0	0	0
asian	15	44	1729	0.411725759506226	0	0	0	0
asian	15	45	5627	8.91627907752991	0	0	0	0
asian	15	47	2130	1.97777080535889	0	0	0	0
asian	15	54	1550	0.514371395111084	0	0	0	0
asian	15	59	3086	1.61600518226624	0	0	0	0
asian	15	66	2649	1.6501145362854	0	0	0	0
asian	15	72	747	0.104097127914429	0	0	0	0
asian	15	75	11429	41.999977350235	0	0	0	0
asian	15	76	4562	2.62733364105225	0	0	0	0
asian	15	78	10537	17.8207864761353	0	0	0	0
asian	15	79	2189	1.10978889465332	0	0	0	0
asian	15	82	1248	1.38728857040405	0	0	0	0
asian	15	86	1015	0.788342475891113	0	0	0	0
asian	15	90	1355	0.576559066772461	0	0	0	0
asian	15	102	1686	0.491109609603882	0	0	0	0
asian	15	107	744	0.251217126846313	0	0	0	0
asian	16	9	1329	0.746372938156128	0	0	0	0
asian	16	17	774	0.119070768356323	0	0	0	0
asian	16	18	2293	1.78042149543762	0	0	0	0
asian	16	19	2108	2.08732891082764	0	0	0	0
asian	16	21	1476	0.548726797103882	0	0	0	0
asian	16	26	1729	1.70746779441833	0	0	0	0
asian	16	36	2128	2.39513659477234	0	0	0	0
asian	16	41	1766	0.468853235244751	0	0	0	0
asian	16	47	1087	0.36137866973877	0	0	0	0
asian	16	59	759	0.367193698883057	0	0	0	0
asian	16	63	1787	0.410748720169067	0	0	0	0
asian	16	79	1634	0.539137125015259	0	0	0	0
asian	16	84	741	0.115518808364868	0	0	0	0
asian	16	85	3631	2.41597723960876	0	0	1	126
asian	16	88	3124	3.29827165603638	0	0	0	0
asian	16	89	4363	9.71132397651672	0	0	0	0
asian	16	106	2076	0.845969438552856	0	0	0	0
asian	16	128	3038	2.89654660224915	0	0	0	0
asian	17	7	672	0.0972974300384521	0	0	0	0
asian	17	9	2024	0.740551710128784	0	0	0	0
asian	17	17	2514	1.15450167655945	0	0	0	0
asian	17	40	1582	0.494943857192993	0	0	0	0
asian	17	51	3108	1.57681488990784	0	0	0	0
asian	17	53	2732	7.29928350448608	0	0	0	0
asian	17	55	3300	3.7015047073364302	0	0	0	0
asian	17	56	1086	0.180506944656372	0	0	0	0
asian	17	66	166	0.0267839431762695	0	0	0	0
asian	17	71	1363	0.693048000335693	0	0	0	0
asian	17	74	2435	1.75518274307251	0	0	0	0
asian	17	75	3358	5.59458470344543	0	0	0	0
asian	17	88	597	0.0675849914550781	0	0	0	0
asian	17	90	3018	3.35121965408325	0	0	0	0
asian	17	94	1356	0.232885599136353	0	0	0	0
asian	17	99	153	0.0225765705108643	0	0	0	0
asian	17	100	1374	0.330769062042236	0	0	0	0
asian	17	118	1270	0.475663423538208	0	0	0	0
asian	17	130	1283	0.240577459335327	0	0	0	0
asian	17	132	588	0.0715208053588867	0	0	0	0
asian	18	16	915	0.278258800506592	0	0	0	0
asian	18	23	567	0.156904220581055	0	0	0	0
asian	18	46	1805	0.687593460083008	0	0	0	0
asian	18	49	3194	3.61110210418701	0	0	0	0
asian	18	50	2957	1.51145434379578	0	0	0	0
asian	18	73	3533	6.80561017990112	0	0	0	0
asian	18	74	3818	5.98532676696777	0	0	0	0
asian	18	75	713	0.101723670959473	0	0	0	0
asian	18	88	1963	0.660111904144287	0	0	0	0
asian	18	98	1310	0.688350677490234	0	0	0	0
asian	18	102	745	0.124953031539917	0	0	0	0
asian	18	120	1569	0.804050207138062	0	0	0	0
asian	19	22	936	0.145506143569946	0	0	0	0
asian	19	25	934	0.297919034957886	0	0	0	0
asian	19	32	868	0.223600625991821	0	0	1	47
asian	19	38	381	0.0497229099273682	0	0	0	0
asian	19	39	2266	2.54120182991028	0	0	0	0
asian	19	52	859	0.170871734619141	0	0	0	0
asian	19	53	2140	2.92961287498474	0	0	0	0
asian	19	57	2184	2.11244487762451	0	0	0	0
asian	19	59	105	0.0205819606781006	0	0	0	0
asian	19	62	2777	1.59424185752869	0	0	0	0
asian	19	63	857	0.149253845214844	0	0	1	44
asian	19	67	5919	11.3452429771423	0	0	0	0
asian	19	80	335	0.0481913089752197	0	0	0	0
