pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
LDL	META	1	2	1793	1.0149341236798133	0.018443279853294265	0.00026897275809463186	5500	164.731095552444	3.414753786545338e-5	1.1289052804685386e-5	0	0	1	29	9.01612188825523e-5	5.3021897057624986e-5	0	0	0	0	8.741892118684263e-6	1.4535640508901726e-5	0	0	0	0
LDL	META	1	4	2423	1.032946119070388	0.018475060700971623	0.00177122841753573	5500	317.347321748734	1.0425366503267839e-4	2.1858623227968286e-5	0	0	1	5	1.8626212988568595e-4	8.499222909678645e-5	0	0	0	0	6.930259420800474e-5	5.778258918162703e-5	0	0	0	0
LDL	META	1	17	7402	1.0560739157173993	0.021205584419545023	3.645657040228484e-4	5500	3201.29155874252	7.05961189063946e-5	1.710594929510897e-5	0	0	0	0	4.136057551492515e-4	1.2674778361530966e-4	0	0	0	0	1.1303002924103722e-4	5.8930929273389467e-5	0	0	0	0
LDL	META	1	19	6286	1.0262056673428845	0.01965091264102626	8.11475391393422e-4	5500	2140.02333569527	8.201431923461608e-5	1.902378206316369e-5	0	0	0	0	3.2584021939975784e-4	1.0570783080897799e-4	0	0	0	0	1.1179195077735453e-4	6.560760124749294e-5	0	0	0	0
LDL	META	1	23	2057	1.0585845970595964	0.019780683983986018	3.5056578351497984e-4	5500	348.543289422989	4.33251680046912e-5	1.3091891670602848e-5	0	0	0	0	9.691257994868141e-5	5.240353850188421e-5	0	0	0	0	5.7653026409377105e-5	4.5639744244415744e-5	0	0	0	0
LDL	META	1	35	7590	1.0641074909624673	0.026536985504561135	0.007176905285372253	5500	3129.21767544746	2.1390287017443473e-4	3.102579740185819e-5	1	1	2	34	6.127623666057091e-4	1.6517371786849632e-4	0	1	0	0	3.1535061679024946e-4	1.2977601629074885e-4	0	0	0	0
LDL	META	1	40	2409	1.0513881175937791	0.01916334617356777	8.923646305234054e-4	5500	445.515900373459	6.453497491310393e-5	1.5831578468021207e-5	0	0	1	10	1.4240449791060912e-4	6.668776044095495e-5	0	0	0	0	6.256410544477305e-5	4.652405767340669e-5	0	0	0	0
LDL	META	1	48	2934	1.067126089064156	0.024869266024926284	0.0025793380353247375	5500	493.925570487976	1.4746019482279182e-4	2.5962945726414193e-5	0	0	3	61	2.654163690190326e-4	1.0433530580178228e-4	0	0	0	0	7.815764694585735e-5	5.455082679608196e-5	0	0	0	0
LDL	META	1	49	2772	1.0668526338699302	0.015199768702532791	0.0012999001147385371	5500	413.300643444061	3.889463578601874e-5	1.316598519535371e-5	0	0	0	0	1.1044013572407593e-4	5.137083268810332e-5	0	0	0	0	2.055584763981115e-5	2.055626920331565e-5	0	0	0	0
LDL	META	1	51	2761	1.0417598754920756	0.035221912923773094	0.0018470509571289037	5500	410.376338481903	3.386957509269545e-4	3.560167067273583e-5	0	0	2	29	3.9233587247703046e-4	1.351172097022775e-4	0	0	0	0	4.1745535816380515e-4	1.4987655858933154e-4	0	0	1	53
LDL	META	1	52	7683	1.0406481659509554	0.02633358229139031	0.00741044450416657	5500	3041.72217988968	4.3876210121918807e-4	4.55476650676843e-5	0	0	4	166	6.314594265055526e-4	1.5949233221599255e-4	0	0	0	0	2.352482442479699e-4	1.059768872188633e-4	0	0	0	0
LDL	META	1	53	6796	1.0430142126874946	0.023011726476767042	0.0016801301268212392	5500	2389.13167095184	9.666382986750264e-5	2.056011186137643e-5	0	0	0	0	3.332561251301328e-4	1.136447330829616e-4	0	0	0	0	9.169321955910949e-5	5.677767251888247e-5	0	0	0	0
LDL	META	1	58	7990	1.058864295664895	0.025887041046369692	0.00354258406010213	5500	3215.32842087746	1.0236630209519588e-4	2.1121469685810613e-5	0	1	1	12	4.288439563787908e-4	1.2319307591139174e-4	0	0	0	0	1.4455283202902475e-4	7.501344227125432e-5	0	0	0	0
LDL	META	1	70	5202	1.0309223639672214	0.01950880653086636	7.55035934534229e-4	5500	1530.08704733849	6.018098942521616e-5	1.5414391350445507e-5	0	0	1	25	2.342240923835779e-4	8.7954784376444e-5	0	0	0	0	9.60168199051189e-5	5.8411295906484754e-5	0	0	0	0
LDL	META	1	73	7320	1.0840741187427128	0.027393975674816124	0.002015222056742658	5500	2955.88691091537	8.913432893377085e-5	2.055641238468742e-5	0	0	1	45	5.107185685868276e-4	1.4750955763151693e-4	0	0	0	0	2.1814681459750933e-4	1.0537063783906609e-4	0	0	0	0
