pheno	db	pid	chromosome	block	num_variants	max_PSRF	mcmc_n	time	lambda	h2_est	h2_mean	h2_sd	h2_beta_mean	h2_beta_sd	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
LDL	UKBB	AFR	1	2	1472	1.0022583519187664	5500	133.858777284622	0.12303100578176274	1.1950455970827064e-4	1.1983523482926872e-4	4.453914109662486e-5	1.1474419480638582e-4	9.557593950046299e-5	0	0	0	0
LDL	UKBB	AFR	1	4	1992	1.0021260219718753	5500	247.964668989182	6.139776580002044e-4	8.122052010683672e-5	8.102467194370466e-5	2.5928343624919314e-5	7.833116156335821e-5	5.370424567168447e-5	0	0	0	0
LDL	UKBB	AFR	1	17	6619	1.0028470185510376	5500	3269.88548159599	0.003113641103676718	9.315614137404153e-5	9.269677868979531e-5	1.6066803835998302e-5	9.34974519138894e-5	4.0092885868895555e-5	0	0	0	0
LDL	UKBB	AFR	1	19	5388	1.0029094603262596	5500	2030.54365944862	0.002076557238678378	1.0293966624989077e-4	1.0232832986309623e-4	1.964963799547578e-5	1.0193445828289442e-4	4.766228679298902e-5	0	0	0	0
LDL	UKBB	AFR	1	23	1856	1.0024584171557072	5500	245.03292632103	6.01755294249233e-4	6.000052537673938e-5	5.990320473013497e-5	1.987505424347978e-5	5.606321126019267e-5	3.913738587228428e-5	0	0	0	0
LDL	UKBB	AFR	1	35	6558	1.0022202472000439	5500	3213.69821667671	0.05940555929545477	1.0859061728469683e-4	1.0903063603989633e-4	1.8970503603868374e-5	1.0898321105758189e-4	4.6455746145482736e-5	0	0	0	0
LDL	UKBB	AFR	1	40	2184	1.002347296162721	5500	298.72688627243	7.524792684446634e-4	1.2112028002938035e-4	1.2070731648395002e-4	3.6282998226775615e-5	1.1504786369204835e-4	7.717104709226884e-5	0	0	0	0
LDL	UKBB	AFR	1	48	2575	1.0030446449148045	5500	412.8929438591	9.294036838917644e-4	8.750249682099357e-5	8.81249571763066e-5	2.4803606585411274e-5	8.727544662653711e-5	5.47090424399466e-5	0	0	0	0
LDL	UKBB	AFR	1	49	2481	1.0026132366092715	5500	386.018420219421	5.8833564505638e-4	1.0442908416175351e-4	1.0510393568012091e-4	3.020634123702819e-5	1.0007587898076734e-4	6.318214398409039e-5	0	0	0	0
LDL	UKBB	AFR	1	51	2317	1.0025393732388188	5500	331.958218574524	0.17259124853470764	1.2157064077108467e-4	1.2361981459516077e-4	3.564069574719351e-5	1.2224977797027544e-4	8.17437730931306e-5	0	0	0	0
LDL	UKBB	AFR	1	52	6619	1.0026612813652267	5500	3282.62125015259	0.29341749700946296	0.00010625650725277871	1.0639268457791067e-4	1.8126567424348304e-5	1.0640283336282024e-4	4.78199347589157e-5	0	0	0	0
LDL	UKBB	AFR	1	53	5723	1.003040305860528	5500	2248.62555360794	0.0053295452605148785	9.959426088207821e-5	1.006846482164867e-4	1.8635969238567403e-5	1.0043893770607153e-4	4.7956815255868754e-5	0	0	0	0
LDL	UKBB	AFR	1	58	6819	1.0032474815377603	5500	3607.40717458725	0.002463341682922785	8.848192265071242e-5	8.840716346943456e-5	1.533125381192528e-5	8.861921463926735e-5	3.7118429296637145e-5	0	0	0	0
LDL	UKBB	AFR	1	70	4511	1.0025668841481528	5500	1292.30122923851	0.02819401576890801	1.0651309435757336e-4	1.0637528030615589e-4	2.301006430768216e-5	1.0731362982822627e-4	5.4255336391751905e-5	0	0	0	0
LDL	UKBB	AFR	1	73	6384	1.0026114894268807	5500	2770.5286989212	0.04566445995041746	1.084535600242076e-4	1.0866166459898039e-4	1.935631305265899e-5	1.0950092763073491e-4	4.826937048005428e-5	0	0	0	0
LDL	UKBB	AFR	1	75	7752	1.0031394032729926	5500	4303.0865252018	0.10976492596485654	1.0490374155022263e-4	1.0469059564266878e-4	1.6861711347145308e-5	1.0581640010366156e-4	4.3700843034444e-5	0	0	0	0
LDL	UKBB	AFR	1	76	3972	1.002257780477959	5500	987.827043294907	0.0011391216667906092	1.07394268719016e-4	1.0664350430703706e-4	2.373519008036928e-5	1.0565842417346955e-4	5.531465474698962e-5	0	0	0	0
LDL	UKBB	AFR	1	78	2455	1.0026182048362688	5500	370.349995613098	0.001683916377842098	1.137971957600412e-4	1.1511323508840663e-4	3.341059232111554e-5	1.1861712339966155e-4	8.099737779232578e-5	0	0	0	0
LDL	UKBB	AFR	1	80	2349	1.0031038091164035	5500	351.517640829086	0.001090435295157486	9.872526730284764e-5	9.87454447467108e-5	2.775273443641706e-5	9.733442818246706e-5	6.642727542828357e-5	0	0	0	0
LDL	UKBB	AFR	1	81	1666	1.0029127544627099	5500	170.09303689003	3.84436154972836e-4	7.923203052634731e-5	7.956010507569062e-5	2.8117745970718365e-5	7.322366044290197e-5	5.562524577527392e-5	0	0	0	0
LDL	UKBB	AFR	1	82	3622	1.0032523233227675	5500	825.408942699432	0.0012543860084675339	9.383115439079391e-5	9.339161653000336e-5	2.2063529704674853e-5	9.441261181157988e-5	5.158510583143041e-5	0	0	0	0
LDL	UKBB	AFR	1	83	4259	1.0028289550897052	5500	1212.86911678314	0.001431451582480492	8.467303242592237e-5	8.405957765289128e-5	1.8348995784981136e-5	8.41212333284106e-5	4.424858833869112e-5	0	0	0	0
LDL	UKBB	AFR	1	84	6650	1.0076193074198705	5500	3979.70550489426	0.624965877548322	0.030142486330809567	0.028338452445058858	0.0045272597763503985	0.03096080126002344	0.004869805741322522	2	2	2	2
