pheno	chromosome	block	num_variants_0.9.UKBB.EUR	num_variants_0.9.UKBB_0.1.GLGC.EUR	num_variants_0.9.UKBB.AFR	num_variants_0.9.UKBB_0.1.GLGC.AFR	num_variants_0.9.UKBB.EAS	num_variants_0.9.UKBB_0.1.GLGC.EAS
LDL	6	88	0	0	0	0	0	0
LDL	6	100	0	0	0	0	0	0
LDL	6	101	0	0	0	0	0	0
LDL	6	105	0	0	0	0	0	0
LDL	6	106	0	0	0	0	0	0
LDL	6	109	0	0	0	0	0	0
LDL	6	115	0	0	0	0	0	0
LDL	6	117	0	0	0	0	0	0
LDL	6	124	0	0	0	0	0	0
LDL	6	127	0	0	0	0	0	0
LDL	6	128	0	0	0	0	0	0
LDL	6	134	0	0	0	0	0	0
LDL	6	136	0	0	0	0	0	0
LDL	6	140	0	0	0	0	0	0
LDL	6	154	0	0	0	0	0	0
LDL	6	158	0	0	0	0	0	0
LDL	6	160	0	0	0	0	0	0
LDL	6	168	0	0	0	0	0	0
LDL	6	169	1	0	0	0	0	0
LDL	6	170	0	0	0	0	0	0
LDL	6	180	0	0	0	0	0	0
LDL	6	183	0	0	0	0	0	0
LDL	6	187	0	0	0	0	0	0
LDL	7	3	0	0	0	0	0	0
LDL	7	5	0	0	0	0	0	0
LDL	7	6	0	0	0	0	0	0
LDL	7	11	0	0	0	0	0	0
LDL	7	12	0	0	0	0	0	0
LDL	7	13	0	0	0	0	0	0
LDL	7	33	0	0	0	0	0	0
LDL	7	37	0	0	0	0	0	0
LDL	7	41	0	0	0	0	0	0
LDL	7	42	1	0	0	0	0	0
LDL	7	44	0	0	0	0	0	0
LDL	7	50	0	0	0	0	0	0
LDL	7	58	0	0	0	0	0	0
LDL	7	66	0	0	0	0	0	0
LDL	7	67	0	0	0	0	0	0
LDL	7	74	0	0	0	0	0	0
LDL	7	85	0	0	0	0	0	0
LDL	7	88	0	0	0	0	0	0
LDL	7	89	0	0	0	0	0	0
LDL	7	95	0	0	0	0	0	0
LDL	7	99	0	0	0	0	0	0
LDL	7	103	0	0	0	0	0	0
LDL	7	109	0	0	0	0	0	0
LDL	7	111	0	0	0	0	0	0
LDL	7	112	0	0	0	0	0	0
LDL	7	113	0	0	0	0	0	0
LDL	7	114	0	0	0	0	0	0
LDL	7	119	0	0	0	0	0	0
LDL	7	132	0	0	0	0	0	0
LDL	7	133	0	0	0	0	0	0
LDL	7	134	0	0	0	0	0	0
LDL	7	138	0	0	0	0	0	0
LDL	7	139	0	0	0	0	0	0
LDL	7	141	0	0	0	0	0	0
LDL	7	147	0	0	0	0	0	0
LDL	7	152	0	0	0	0	0	0
LDL	7	162	0	0	0	0	0	0
LDL	7	176	0	0	0	0	0	0
LDL	7	177	0	0	0	0	0	0
LDL	7	187	0	0	0	0	0	0
LDL	8	17	0	0	0	0	0	0
LDL	8	29	0	0	0	0	0	0
LDL	8	36	0	0	0	0	0	0
LDL	8	39	0	0	0	0	0	0
LDL	8	42	0	0	0	0	0	0
LDL	8	44	0	0	0	0	0	0
LDL	8	45	0	0	0	0	0	0
LDL	8	56	0	0	0	0	0	0
LDL	8	57	0	0	0	0	0	0
LDL	8	59	0	0	0	0	0	0
LDL	8	65	0	0	0	0	0	0
LDL	8	68	0	0	0	0	0	0
LDL	8	69	0	0	0	0	0	0
LDL	8	71	0	0	0	0	0	0
LDL	8	75	0	0	0	0	0	0
LDL	8	78	0	0	0	0	0	0
LDL	8	79	0	0	0	0	0	0
LDL	8	81	0	0	0	0	0	0
LDL	8	83	0	0	0	0	0	0
LDL	8	85	0	0	0	0	0	0
LDL	8	88	0	0	0	0	0	0
LDL	8	90	0	0	0	0	0	0
LDL	8	101	0	0	0	0	0	0
LDL	8	106	0	0	0	0	0	0
LDL	8	113	0	0	0	0	0	0
LDL	8	124	0	0	0	0	0	0
LDL	8	125	0	0	0	0	0	0
LDL	8	135	0	0	0	0	0	0
LDL	8	153	0	0	0	0	0	0
LDL	8	159	0	0	0	0	0	0
LDL	8	160	0	0	0	0	0	0
LDL	9	4	1	0	0	0	0	0
LDL	9	5	0	0	0	0	0	0
LDL	9	13	0	0	0	0	0	0
LDL	9	33	0	0	0	0	0	0
LDL	9	36	0	0	0	0	0	0
LDL	9	39	0	0	0	0	0	0
LDL	9	40	1	1	0	0	0	0
LDL	9	51	0	0	0	0	0	0
LDL	9	53	0	0	0	0	0	0
LDL	9	62	0	0	0	0	0	0
LDL	9	69	0	0	0	0	0	0
LDL	9	70	0	0	0	0	0	0
LDL	9	72	0	0	0	0	0	0
LDL	9	73	0	0	0	0	0	0
LDL	9	80	0	0	0	0	0	0
LDL	9	84	0	0	0	0	0	0
LDL	9	89	0	0	0	0	0	0
LDL	9	93	0	0	0	0	0	0
LDL	9	99	0	0	0	0	0	0
LDL	9	102	0	0	0	0	0	0
LDL	9	104	0	0	0	0	0	0
LDL	9	110	0	0	0	0	0	0
LDL	9	111	0	0	0	0	0	0
LDL	9	112	0	0	0	0	0	0
LDL	9	114	0	0	0	0	0	0
LDL	9	115	0	0	0	0	0	0
LDL	9	116	0	0	0	0	0	0
LDL	9	118	0	0	0	0	0	0
LDL	9	119	0	0	0	0	0	0
LDL	9	124	0	0	0	0	0	0
LDL	9	125	0	0	0	0	0	0
LDL	9	134	0	0	0	0	0	0
LDL	9	140	0	0	0	0	0	0
LDL	9	144	0	0	0	0	0	0
LDL	9	145	0	0	0	0	0	0
LDL	9	148	0	0	0	0	0	0
LDL	9	149	0	0	0	0	0	0
LDL	9	153	0	0	0	0	0	0
LDL	9	160	0	0	0	0	0	0
LDL	9	161	0	0	0	0	0	0
LDL	10	14	0	0	0	0	0	0
LDL	10	22	0	0	0	0	0	0
LDL	10	30	0	0	0	0	0	0
LDL	10	43	0	0	0	0	0	0
LDL	10	45	0	0	0	0	0	0
LDL	10	46	0	0	0	0	0	0
LDL	10	52	0	0	0	0	0	0
LDL	10	53	0	0	0	0	0	0
LDL	10	59	0	0	0	0	0	0
LDL	10	60	0	0	0	0	0	0
LDL	10	67	0	0	0	0	0	0
LDL	10	69	0	0	0	0	0	0
LDL	10	70	0	0	0	0	0	0
LDL	10	73	0	0	0	0	0	0
LDL	10	80	0	0	0	0	0	0
LDL	10	81	0	0	0	0	0	0
LDL	10	84	0	0	0	0	0	0
LDL	10	85	0	0	0	0	0	0
LDL	10	92	0	0	0	0	0	0
LDL	10	100	0	0	0	0	0	0
LDL	10	101	0	0	0	0	0	0
LDL	10	109	0	0	0	0	0	0
LDL	10	110	0	0	0	0	0	0
LDL	10	112	0	0	0	0	0	0
LDL	10	113	0	0	0	0	0	0
LDL	10	117	0	0	0	0	0	0
LDL	10	120	0	0	0	0	0	0
LDL	10	121	0	0	0	0	0	0
LDL	10	126	0	0	0	0	0	0
LDL	10	127	0	0	0	0	0	0
LDL	10	128	0	0	0	0	0	0
LDL	10	129	0	0	0	0	0	0
LDL	10	131	0	0	0	0	0	0
LDL	10	137	0	0	0	0	0	0
LDL	10	138	0	0	0	0	0	0
LDL	10	142	0	0	0	0	0	0
LDL	10	144	0	0	0	0	0	0
LDL	10	150	0	0	0	0	0	0
LDL	10	152	0	0	0	0	0	0
LDL	10	154	0	0	0	0	0	0
LDL	11	2	0	0	0	0	0	0
LDL	11	3	0	0	0	0	0	0
LDL	11	4	0	0	0	0	0	0
LDL	11	7	0	0	0	0	0	0
LDL	11	12	0	0	0	0	0	0
LDL	11	18	0	0	0	0	0	0
LDL	11	22	0	0	0	0	0	0
LDL	11	28	0	0	0	0	0	0
LDL	11	30	0	0	0	0	0	0
LDL	11	31	0	0	0	0	0	0
LDL	11	33	0	0	0	0	0	0
LDL	11	51	0	0	0	0	0	0
LDL	11	56	0	0	0	0	0	0
LDL	11	75	0	0	0	0	0	0
LDL	11	76	0	0	0	0	0	0
LDL	11	78	0	0	0	0	0	0
LDL	11	79	0	0	0	0	0	0
LDL	11	81	0	0	0	0	0	0
LDL	11	82	0	0	0	0	0	0
LDL	11	86	0	0	0	0	0	0
LDL	11	90	0	0	0	0	0	0
LDL	11	107	0	0	0	0	0	0
LDL	11	108	0	0	0	0	0	0
LDL	11	115	0	0	0	0	0	0
LDL	11	117	0	0	0	0	0	0
LDL	11	123	0	0	0	0	0	0
LDL	11	125	0	0	0	0	0	0
LDL	11	129	0	0	0	0	0	0
LDL	11	133	0	0	0	0	0	0
LDL	11	139	0	0	0	0	0	0
LDL	11	140	0	0	0	0	0	0
LDL	11	142	0	0	0	0	0	0
LDL	11	147	0	0	0	0	0	0
LDL	11	163	0	0	0	0	0	0
LDL	12	1	0	0	0	0	0	0
LDL	12	4	0	0	0	0	0	0
LDL	12	12	0	0	0	0	0	0
LDL	12	17	0	0	0	0	0	0
LDL	12	18	0	0	0	0	0	0
LDL	12	23	0	0	0	0	0	0
LDL	12	29	0	0	0	0	0	0
LDL	12	33	0	0	0	0	0	0
LDL	12	42	0	0	0	0	0	0
LDL	12	45	0	0	0	0	0	0
LDL	12	47	0	0	0	0	0	0
LDL	12	49	0	0	0	0	0	0
LDL	12	51	0	0	0	0	0	0
LDL	12	59	0	0	0	0	0	0
LDL	12	61	0	0	0	0	0	0
LDL	12	62	0	0	0	0	0	0
LDL	12	63	0	0	0	0	0	0
LDL	12	64	0	0	0	0	0	0
LDL	12	66	1	0	0	0	0	0
LDL	12	67	0	0	0	0	0	0
LDL	12	69	0	0	0	0	0	0
LDL	12	71	0	0	0	0	0	0
LDL	12	72	0	0	0	0	0	0
LDL	12	82	0	0	0	0	0	0
LDL	12	97	0	0	0	0	0	0
LDL	12	98	0	0	0	0	0	0
LDL	12	110	0	0	0	0	0	0
LDL	12	112	0	0	0	0	0	0
LDL	12	113	0	0	0	0	0	0
LDL	12	114	0	0	0	0	0	0
LDL	12	115	0	0	0	0	0	0
LDL	12	117	0	0	0	0	0	0
LDL	12	120	0	0	0	0	0	0
LDL	12	121	0	0	0	0	0	0
LDL	12	122	0	0	0	0	0	0
LDL	12	127	0	0	0	0	0	0
LDL	12	128	0	0	0	0	0	0
LDL	12	138	0	0	0	0	0	0
LDL	12	139	0	0	0	0	0	0
LDL	12	140	0	0	0	0	0	0
LDL	12	141	0	0	0	0	0	0
LDL	12	164	0	0	0	0	0	0
LDL	13	11	0	0	0	0	0	0
LDL	13	18	1	0	0	0	0	0
LDL	13	21	0	0	0	0	0	0
LDL	13	24	0	0	0	0	0	0
LDL	13	25	0	0	0	0	0	0
LDL	13	40	0	0	0	0	0	0
LDL	13	44	0	0	0	0	0	0
LDL	13	50	0	0	0	0	0	0
LDL	13	52	0	0	0	0	0	0
LDL	13	66	0	0	0	0	0	0
LDL	13	69	0	0	0	0	0	0
LDL	13	84	0	0	0	0	0	0
LDL	13	96	0	0	0	0	0	0
LDL	13	102	0	0	0	0	0	0
LDL	13	115	0	0	0	0	0	0
LDL	13	116	0	0	0	0	0	0
LDL	13	118	0	0	0	0	0	0
LDL	13	125	0	0	0	0	0	0
LDL	14	4	0	0	0	0	0	0
LDL	14	14	0	0	0	0	0	0
LDL	14	23	0	0	0	0	0	0
LDL	14	31	0	0	0	0	0	0
LDL	14	35	0	0	0	0	0	0
LDL	14	42	0	0	0	0	0	0
LDL	14	43	0	0	0	0	0	0
LDL	14	46	0	0	0	0	0	0
LDL	14	63	0	0	0	0	0	0
LDL	14	68	0	0	0	0	0	0
LDL	14	72	0	0	0	0	0	0
LDL	14	73	0	0	0	0	0	0
LDL	14	96	0	0	0	0	0	0
LDL	14	105	0	0	0	0	0	0
LDL	14	106	0	0	0	0	0	0
LDL	14	121	0	0	0	0	0	0
LDL	14	126	0	0	0	0	0	0
LDL	14	127	0	0	0	0	0	0
LDL	15	3	0	0	0	0	0	0
LDL	15	37	0	0	0	0	0	0
LDL	15	39	0	0	0	0	0	0
LDL	15	44	0	0	0	0	0	0
LDL	15	45	0	0	0	0	0	0
LDL	15	46	0	0	0	0	0	0
LDL	15	47	0	0	0	0	0	0
LDL	15	50	0	0	0	0	0	0
LDL	15	52	0	0	0	0	0	0
LDL	15	53	0	0	0	0	0	0
LDL	15	54	0	0	0	0	0	0
LDL	15	56	0	0	0	0	0	0
LDL	15	59	0	0	0	0	0	0
LDL	15	62	0	0	0	0	0	0
LDL	15	63	0	0	0	0	0	0
LDL	15	64	0	0	0	0	0	0
LDL	15	66	0	0	0	0	0	0
LDL	15	80	0	0	0	0	0	0
LDL	15	83	0	0	0	0	0	0
LDL	15	85	0	0	0	0	0	0
LDL	15	117	0	0	0	0	0	0
LDL	15	118	0	0	0	0	0	0
LDL	16	1	0	0	0	0	0	0
LDL	16	4	0	0	0	0	0	0
LDL	16	5	0	0	0	0	0	0
LDL	16	9	0	0	0	0	0	0
LDL	16	31	0	0	0	0	0	0
LDL	16	32	1	0	0	0	0	0
LDL	16	37	0	0	0	0	0	0
LDL	16	38	0	0	0	0	0	0
LDL	16	43	0	0	0	0	0	0
LDL	16	59	0	0	0	0	0	0
LDL	16	60	0	0	0	0	0	0
LDL	16	74	0	0	0	0	0	0
LDL	16	75	0	0	0	0	0	0
LDL	16	76	0	0	0	0	0	0
LDL	16	80	0	0	0	0	0	0
LDL	16	85	0	0	0	0	0	0
LDL	16	88	0	0	0	0	0	0
LDL	16	89	0	0	0	0	0	0
LDL	16	90	0	0	0	0	0	0
LDL	16	94	0	0	0	0	0	0
LDL	16	96	0	0	0	0	0	0
LDL	16	99	0	0	0	0	0	0
LDL	16	100	0	0	0	0	0	0
LDL	16	101	0	0	0	0	0	0
LDL	16	103	0	0	0	0	0	0
LDL	16	104	0	0	0	0	0	0
LDL	16	110	0	0	0	0	0	0
LDL	16	119	0	0	0	0	0	0
LDL	16	120	0	0	0	0	0	0
LDL	16	125	0	0	0	0	0	0
LDL	16	126	0	0	0	0	0	0
LDL	16	127	0	0	0	0	0	0
LDL	16	128	0	0	0	0	0	0
LDL	17	9	0	0	0	0	0	0
LDL	17	14	0	0	0	0	0	0
LDL	17	16	0	0	0	0	0	0
LDL	17	17	0	0	0	0	0	0
LDL	17	22	0	0	0	0	0	0
LDL	17	23	1	0	0	0	0	0
LDL	17	24	0	0	0	0	0	0
LDL	17	25	0	0	0	0	0	0
LDL	17	28	0	0	0	0	0	0
LDL	17	30	0	0	0	0	0	0
LDL	17	51	0	0	0	0	0	0
LDL	17	54	0	0	0	0	0	0
LDL	17	55	0	0	0	0	0	0
LDL	17	65	0	0	0	0	0	0
LDL	17	70	0	0	0	0	0	0
LDL	17	71	0	0	0	0	0	0
LDL	17	73	0	0	0	0	0	0
LDL	17	74	0	0	0	0	0	0
LDL	17	75	0	0	0	0	0	0
LDL	17	80	0	0	0	0	0	0
LDL	17	84	0	0	0	0	0	0
LDL	17	87	0	0	0	0	0	0
LDL	17	90	0	0	0	0	0	0
LDL	17	94	0	0	0	0	0	0
LDL	17	97	0	0	0	0	0	0
LDL	17	98	0	0	0	0	0	0
LDL	17	100	0	0	0	0	0	0
LDL	17	101	0	0	0	0	0	0
LDL	17	102	2	0	0	0	0	0
LDL	17	103	0	0	0	0	0	0
LDL	17	104	0	0	0	0	0	0
LDL	17	105	0	0	0	0	0	0
LDL	17	117	0	0	0	0	0	0
LDL	17	118	0	0	0	0	0	0
LDL	17	121	0	0	0	0	0	0
LDL	17	123	0	0	0	0	0	0
LDL	17	125	0	0	0	0	0	0
LDL	17	130	0	0	0	0	0	0
LDL	17	133	0	0	0	0	0	0
LDL	17	134	0	0	0	0	0	0
LDL	18	31	0	0	0	0	0	0
LDL	18	41	0	0	0	0	0	0
LDL	18	61	0	0	0	0	0	0
LDL	18	69	0	0	0	0	0	0
LDL	18	77	0	0	0	0	0	0
LDL	18	88	0	0	0	0	0	0
LDL	18	98	0	0	0	0	0	0
LDL	18	119	0	0	0	0	0	0
LDL	18	120	0	0	0	0	0	0
LDL	19	5	0	0	0	0	0	0
LDL	19	6	0	0	0	0	0	0
LDL	19	12	0	0	0	0	0	0
LDL	19	15	0	0	0	0	0	0
LDL	19	16	0	0	0	0	0	0
LDL	19	20	0	0	0	0	0	0
LDL	19	21	0	0	0	0	0	0
LDL	19	22	0	0	0	0	0	0
LDL	19	25	0	0	0	0	0	0
LDL	19	32	0	0	0	0	0	0
LDL	19	33	0	0	0	0	0	0
LDL	19	35	0	0	0	0	0	0
LDL	19	36	0	0	0	0	0	0
LDL	19	37	1	0	0	0	0	0
LDL	19	38	1	0	0	0	0	0
LDL	19	39	0	0	0	0	0	0
LDL	19	40	0	0	0	0	0	0
LDL	19	42	0	0	0	0	0	0
LDL	19	46	0	0	0	0	0	0
