pheno	db	pid	chromosome	block	num_variants	L	converged	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	META	EAS	1	1	79	5	TRUE	0.0276279449462891	0	0	0	0
HDL	META	EAS	1	2	125	5	TRUE	0.759955883026123	0	0	0	0
HDL	META	EAS	1	3	185	5	TRUE	0.90500545501709	0	0	0	0
HDL	META	EAS	1	5	706	5	TRUE	2.51895475387573	0	0	0	0
HDL	META	EAS	1	15	1491	5	TRUE	2.65557265281677	0	0	0	0
HDL	META	EAS	1	17	1897	5	TRUE	4.070237159729	0	0	0	0
HDL	META	EAS	1	18	764	5	TRUE	2.42846155166626	0	0	0	0
HDL	META	EAS	1	19	1408	5	TRUE	4.94410991668701	0	0	0	0
HDL	META	EAS	1	21	1162	5	TRUE	6.27568578720093	0	0	0	0
HDL	META	EAS	1	23	687	5	TRUE	2.32191514968872	0	0	0	0
HDL	META	EAS	1	24	410	5	TRUE	3.27012324333191	0	0	0	0
HDL	META	EAS	1	35	1503	5	TRUE	2.92327809333801	0	0	0	0
HDL	META	EAS	1	40	763	5	TRUE	3.11457085609436	0	0	0	0
HDL	META	EAS	1	43	434	5	TRUE	5.4365246295929	0	0	0	0
HDL	META	EAS	1	44	461	5	TRUE	1.4608838558197	0	0	0	0
HDL	META	EAS	1	46	1305	5	TRUE	4.16452932357788	0	0	0	0
HDL	META	EAS	1	48	670	5	TRUE	2.23614883422852	0	0	0	0
HDL	META	EAS	1	49	467	5	TRUE	2.38277840614319	0	0	0	0
HDL	META	EAS	1	50	975	5	TRUE	2.05024409294128	0	0	0	0
HDL	META	EAS	1	51	593	5	TRUE	1.91842651367188	0	0	0	0
HDL	META	EAS	1	52	1588	5	TRUE	2.25371623039246	0	0	0	0
HDL	META	EAS	1	53	1255	5	TRUE	6.65088987350464	0	0	0	0
HDL	META	EAS	1	57	1409	5	TRUE	2.54407978057861	0	0	0	0
HDL	META	EAS	1	63	1603	5	TRUE	4.90688800811768	0	0	0	0
HDL	META	EAS	1	70	1467	5	TRUE	5.62134122848511	0	0	1	27
HDL	META	EAS	1	71	1609	5	TRUE	2.16677117347717	0	0	0	0
HDL	META	EAS	1	73	1742	5	TRUE	2.01729226112366	0	0	0	0
HDL	META	EAS	1	74	1570	5	TRUE	3.63121700286865	0	0	0	0
HDL	META	EAS	1	75	2538	5	TRUE	3.70632553100586	0	0	0	0
HDL	META	EAS	1	76	1397	5	TRUE	1.49200367927551	0	0	0	0
HDL	META	EAS	1	80	877	5	TRUE	1.37467002868652	0	0	0	0
HDL	META	EAS	1	85	864	5	TRUE	2.1835458278656	0	0	0	0
HDL	META	EAS	1	87	736	5	TRUE	4.61967301368713	0	0	0	0
HDL	META	EAS	1	90	183	5	TRUE	0.589965581893921	0	0	0	0
HDL	META	EAS	1	92	1472	5	TRUE	3.53554224967957	0	0	0	0
HDL	META	EAS	1	94	315	5	TRUE	3.1602509021759	0	0	0	0
HDL	META	EAS	1	96	1336	5	TRUE	1.74304914474487	0	0	0	0
HDL	META	EAS	1	97	1543	5	TRUE	2.2169303894043	0	0	0	0
HDL	META	EAS	1	98	1352	5	TRUE	1.80205035209656	0	0	0	0
HDL	META	EAS	1	100	1601	5	TRUE	3.65839505195618	0	0	0	0
HDL	META	EAS	1	102	1084	5	TRUE	2.19150996208191	0	0	0	0
HDL	META	EAS	1	105	3186	5	TRUE	5.37838554382324	0	0	0	0
HDL	META	EAS	1	110	567	5	TRUE	1.47989559173584	0	0	0	0
HDL	META	EAS	1	113	1198	5	TRUE	7.54206514358521	0	0	0	0
HDL	META	EAS	1	117	957	5	TRUE	5.37394690513611	0	0	0	0
HDL	META	EAS	1	122	2436	5	TRUE	3.59799337387085	0	0	0	0
HDL	META	EAS	1	124	2163	5	TRUE	6.56340098381042	0	0	0	0
HDL	META	EAS	1	125	2333	5	TRUE	10.8569762706757	0	0	1	55
HDL	META	EAS	1	128	2148	5	TRUE	2.68196129798889	0	0	0	0
HDL	META	EAS	1	129	528	5	TRUE	2.14789748191833	0	0	0	0
HDL	META	EAS	1	132	1620	5	TRUE	2.90050339698792	0	0	0	0
HDL	META	EAS	1	136	1302	5	TRUE	1.69803023338318	0	0	0	0
HDL	META	EAS	1	138	1511	5	TRUE	2.51469111442566	0	0	0	0
HDL	META	EAS	1	139	404	5	TRUE	8.61607146263123	1	1	1	1
HDL	META	EAS	1	143	1088	5	TRUE	2.10942959785461	0	0	0	0
HDL	META	EAS	1	153	1690	5	TRUE	1.78158259391785	0	0	0	0
HDL	META	EAS	1	154	2238	5	TRUE	2.51973986625671	0	0	0	0
HDL	META	EAS	1	156	1318	5	TRUE	4.16632390022278	0	0	0	0
HDL	META	EAS	1	158	972	5	TRUE	1.56370878219604	0	0	0	0
HDL	META	EAS	1	159	244	5	TRUE	5.26157665252686	0	0	0	0
HDL	META	EAS	1	160	1181	5	TRUE	2.43301153182983	0	0	0	0
HDL	META	EAS	1	168	1652	5	TRUE	1.75144577026367	0	0	0	0
HDL	META	EAS	1	173	1318	5	TRUE	3.72647404670715	0	0	0	0
HDL	META	EAS	1	181	2184	5	TRUE	2.86569857597351	0	0	0	0
HDL	META	EAS	1	182	2121	5	TRUE	5.67997670173645	0	0	0	0
HDL	META	EAS	1	183	2195	5	TRUE	2.66440057754517	0	0	0	0
HDL	META	EAS	1	187	1469	5	TRUE	9.47474694252014	0	0	1	17
HDL	META	EAS	1	189	1035	5	TRUE	1.07464075088501	0	0	0	0
HDL	META	EAS	1	191	1476	5	TRUE	7.86306715011597	0	0	0	0
HDL	META	EAS	1	192	1721	5	TRUE	2.79913401603699	0	0	0	0
HDL	META	EAS	1	193	1979	5	TRUE	7.41356015205383	0	0	0	0
HDL	META	EAS	1	201	1770	5	TRUE	2.95293068885803	0	0	0	0
HDL	META	EAS	1	202	1551	5	TRUE	4.3203501701355	0	0	0	0
HDL	META	EAS	1	203	1474	5	TRUE	3.99542021751404	0	0	0	0
HDL	META	EAS	1	204	1393	5	TRUE	2.29056549072266	0	0	0	0
HDL	META	EAS	1	207	962	5	TRUE	3.47060489654541	0	0	0	0
HDL	META	EAS	1	208	1320	5	TRUE	1.57769584655762	0	0	0	0
HDL	META	EAS	1	209	522	5	TRUE	1.78259015083313	0	0	0	0
HDL	META	EAS	1	211	769	5	TRUE	2.10539031028748	0	0	0	0
HDL	META	EAS	1	213	860	5	TRUE	8.39373850822449	0	0	0	0
HDL	META	EAS	1	214	698	5	TRUE	12.9615030288696	0	0	0	0
HDL	META	EAS	1	215	283	5	TRUE	1.26236009597778	0	0	0	0
HDL	META	EAS	1	216	1555	5	TRUE	2.00700569152832	0	0	0	0
HDL	META	EAS	1	218	271	5	TRUE	3.43759250640869	0	0	0	0
HDL	META	EAS	1	221	1701	5	TRUE	2.15948867797852	0	0	0	0
HDL	META	EAS	1	224	1161	5	TRUE	2.77261567115784	0	0	0	0
HDL	META	EAS	1	228	842	5	TRUE	1.18608403205872	0	0	0	0
HDL	META	EAS	1	233	2215	5	TRUE	6.48628234863281	0	0	0	0
HDL	META	EAS	1	234	2592	5	TRUE	13.7009389400482	0	1	1	2
HDL	META	EAS	1	235	1543	5	TRUE	5.90285730361938	0	0	0	0
HDL	META	EAS	1	238	3544	5	TRUE	4.34187150001526	0	0	0	0
HDL	META	EAS	1	239	1000	5	TRUE	2.87769341468811	0	0	0	0
HDL	META	EAS	1	240	3844	5	TRUE	7.34177613258362	0	0	0	0
HDL	META	EAS	1	242	578	5	TRUE	4.37520933151245	0	0	1	26
HDL	META	EAS	1	243	912	5	TRUE	19.6825060844421	0	1	1	2
HDL	META	EAS	1	244	2001	5	TRUE	1.90782809257507	0	0	0	0
HDL	META	EAS	1	252	678	5	TRUE	3.65624594688416	0	0	0	0
HDL	META	EAS	1	253	195	5	TRUE	2.88580965995789	0	0	0	0
HDL	META	EAS	1	254	1131	5	TRUE	1.7637095451355	0	0	0	0
HDL	META	EAS	1	255	857	5	TRUE	2.20204949378967	0	0	0	0
HDL	META	EAS	1	257	1056	5	TRUE	3.83561682701111	0	0	0	0
HDL	META	EAS	1	264	872	5	TRUE	7.35554599761963	0	0	0	0
HDL	META	EAS	1	275	431	5	TRUE	1.20806407928467	0	0	0	0
HDL	META	EAS	2	1	500	5	TRUE	0.943421125411987	0	0	0	0
HDL	META	EAS	2	2	2996	5	TRUE	2.25318551063538	0	0	0	0
HDL	META	EAS	2	3	947	5	TRUE	3.43373656272888	0	0	0	0
HDL	META	EAS	2	4	733	5	TRUE	1.86669516563416	0	0	0	0
HDL	META	EAS	2	6	961	5	TRUE	2.34918451309204	0	0	0	0
HDL	META	EAS	2	13	1971	5	TRUE	6.54559206962585	0	0	0	0
HDL	META	EAS	2	28	322	5	TRUE	4.01956224441528	0	0	0	0
HDL	META	EAS	2	40	2287	5	TRUE	6.06815576553345	0	0	0	0
HDL	META	EAS	2	41	990	5	TRUE	1.30357933044434	0	0	0	0
HDL	META	EAS	2	44	771	5	TRUE	23.7130303382874	0	0	2	46
HDL	META	EAS	2	45	1738	5	TRUE	2.15378761291504	0	0	0	0
HDL	META	EAS	2	46	887	5	TRUE	4.12611031532288	0	0	0	0
HDL	META	EAS	2	47	2226	5	TRUE	11.0851130485535	0	0	0	0
HDL	META	EAS	2	48	1204	5	TRUE	2.44655704498291	0	0	0	0
HDL	META	EAS	2	49	1381	5	TRUE	1.68778085708618	0	0	0	0
HDL	META	EAS	2	50	1317	5	TRUE	2.33244490623474	0	0	0	0
HDL	META	EAS	2	51	1426	5	TRUE	2.75161480903625	0	0	0	0
HDL	META	EAS	2	53	1099	5	TRUE	1.87624430656433	0	0	0	0
HDL	META	EAS	2	55	2764	5	TRUE	7.32261085510254	0	0	0	0
HDL	META	EAS	2	60	1681	5	TRUE	2.84678244590759	0	0	0	0
HDL	META	EAS	2	62	865	5	TRUE	1.81794619560242	0	0	0	0
