pheno	db	pid	chromosome	block	num_variants	L	converged	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
TC	UKBB	EAS	1	1	81	5	TRUE	0.0264372825622559	0	0	0	0
TC	UKBB	EAS	1	2	130	5	TRUE	0.481454610824585	0	0	0	0
TC	UKBB	EAS	1	4	446	5	TRUE	1.02872800827026	0	0	0	0
TC	UKBB	EAS	1	17	1843	5	TRUE	1.98358607292175	0	0	0	0
TC	UKBB	EAS	1	19	1424	5	TRUE	4.00657224655151	0	0	0	0
TC	UKBB	EAS	1	35	1476	5	TRUE	2.35612916946411	0	0	0	0
TC	UKBB	EAS	1	40	721	5	TRUE	1.53516221046448	0	0	0	0
TC	UKBB	EAS	1	48	664	5	TRUE	1.43549799919128	0	0	0	0
TC	UKBB	EAS	1	49	514	5	TRUE	2.29465413093567	0	0	0	0
TC	UKBB	EAS	1	51	582	5	TRUE	2.30204200744629	0	0	0	0
TC	UKBB	EAS	1	52	1614	5	TRUE	3.33951115608215	0	0	0	0
TC	UKBB	EAS	1	53	1238	5	TRUE	1.30286359786987	0	0	0	0
TC	UKBB	EAS	1	58	1604	5	TRUE	1.9860475063324	0	0	0	0
TC	UKBB	EAS	1	67	1285	5	TRUE	2.49147486686707	0	0	0	0
TC	UKBB	EAS	1	70	1434	5	TRUE	2.10301184654236	0	0	0	0
TC	UKBB	EAS	1	73	1710	5	TRUE	4.78383851051331	0	0	0	0
TC	UKBB	EAS	1	74	1519	5	TRUE	2.03988027572632	0	0	0	0
TC	UKBB	EAS	1	75	2502	5	TRUE	4.01815390586853	0	0	0	0
TC	UKBB	EAS	1	76	1364	5	TRUE	9.00470018386841	0	0	0	0
TC	UKBB	EAS	1	80	855	5	TRUE	2.1121187210083	0	0	0	0
TC	UKBB	EAS	1	81	557	5	TRUE	1.27403235435486	0	0	0	0
TC	UKBB	EAS	1	82	967	5	TRUE	1.17102551460266	0	0	0	0
TC	UKBB	EAS	1	83	1594	5	TRUE	2.23532819747925	0	0	0	0
TC	UKBB	EAS	1	84	2380	5	TRUE	1.84126114845276	0	0	0	0
TC	UKBB	EAS	1	85	799	5	TRUE	2.26868152618408	0	0	0	0
TC	UKBB	EAS	1	89	1230	5	TRUE	1.94122767448425	0	0	0	0
TC	UKBB	EAS	1	92	1453	5	TRUE	3.49333477020264	0	0	0	0
TC	UKBB	EAS	1	94	306	5	TRUE	1.07388067245483	0	0	0	0
TC	UKBB	EAS	1	95	317	5	TRUE	5.30778622627258	0	0	0	0
TC	UKBB	EAS	1	96	1287	5	TRUE	2.03641486167908	0	0	0	0
TC	UKBB	EAS	1	97	1460	5	TRUE	2.4019341468811	0	0	0	0
TC	UKBB	EAS	1	100	1545	5	TRUE	1.52079582214355	0	0	0	0
TC	UKBB	EAS	1	109	1716	5	TRUE	1.27221918106079	0	0	0	0
TC	UKBB	EAS	1	124	2075	5	TRUE	1.41773390769958	0	0	0	0
TC	UKBB	EAS	1	125	2314	5	TRUE	5.97650837898254	0	0	0	0
TC	UKBB	EAS	1	127	1265	5	TRUE	1.80676054954529	0	0	0	0
TC	UKBB	EAS	1	136	1306	5	TRUE	2.11299681663513	0	0	0	0
TC	UKBB	EAS	1	138	1529	5	TRUE	1.78590631484985	0	0	0	0
TC	UKBB	EAS	1	139	354	5	TRUE	0.778515338897705	0	0	0	0
TC	UKBB	EAS	1	140	699	5	TRUE	1.81300830841064	0	0	0	0
TC	UKBB	EAS	1	141	765	5	TRUE	1.80048418045044	0	0	0	0
TC	UKBB	EAS	1	144	759	5	TRUE	3.37679505348206	0	0	0	0
TC	UKBB	EAS	1	145	857	5	TRUE	2.45603203773499	0	0	0	0
TC	UKBB	EAS	1	150	1536	5	TRUE	1.75254249572754	0	0	0	0
TC	UKBB	EAS	1	151	2238	5	TRUE	3.07459378242493	0	0	0	0
TC	UKBB	EAS	1	153	1674	5	TRUE	1.8754870891571	0	0	0	0
TC	UKBB	EAS	1	154	2213	5	TRUE	1.9526674747467	0	0	0	0
TC	UKBB	EAS	1	156	1278	5	TRUE	2.42316389083862	0	0	0	0
TC	UKBB	EAS	1	158	942	5	TRUE	2.40991234779358	0	0	0	0
TC	UKBB	EAS	1	162	1113	5	TRUE	2.16981387138367	0	0	0	0
TC	UKBB	EAS	1	168	1564	5	TRUE	1.54592108726501	0	0	0	0
TC	UKBB	EAS	1	169	2617	5	TRUE	2.35894727706909	0	0	0	0
TC	UKBB	EAS	1	175	2085	5	TRUE	1.96941900253296	0	0	0	0
TC	UKBB	EAS	1	182	2046	5	TRUE	2.84276342391968	0	0	0	0
TC	UKBB	EAS	1	183	2136	5	TRUE	3.44515943527222	0	0	0	0
TC	UKBB	EAS	1	185	579	5	TRUE	1.69978809356689	0	0	0	0
TC	UKBB	EAS	1	187	1445	5	TRUE	1.2178909778595	0	0	0	0
TC	UKBB	EAS	1	188	1835	5	TRUE	2.11923384666443	0	0	0	0
TC	UKBB	EAS	1	192	1664	5	TRUE	2.37112092971802	0	0	0	0
TC	UKBB	EAS	1	201	1726	5	TRUE	2.3645555973053	0	0	0	0
TC	UKBB	EAS	1	202	1526	5	TRUE	1.20011806488037	0	0	0	0
TC	UKBB	EAS	1	205	630	5	TRUE	1.01685380935669	0	0	0	0
TC	UKBB	EAS	1	209	498	5	TRUE	1.93462324142456	0	0	0	0
TC	UKBB	EAS	1	213	865	5	TRUE	1.64491486549377	0	0	0	0
TC	UKBB	EAS	1	221	1649	5	TRUE	2.04017877578735	0	0	0	0
TC	UKBB	EAS	1	223	1710	5	TRUE	2.60392117500305	0	0	0	0
TC	UKBB	EAS	1	224	1119	5	TRUE	1.96118354797363	0	0	0	0
TC	UKBB	EAS	1	226	665	5	TRUE	2.35480642318726	0	0	0	0
TC	UKBB	EAS	1	229	1438	5	TRUE	3.235032081604	0	0	0	0
TC	UKBB	EAS	1	233	2143	5	TRUE	2.32818293571472	0	0	0	0
TC	UKBB	EAS	1	234	2539	5	TRUE	2.2847306728363	0	0	0	0
TC	UKBB	EAS	1	235	1542	5	TRUE	1.58208632469177	0	0	0	0
TC	UKBB	EAS	1	238	3472	5	TRUE	3.10172080993652	0	0	0	0
TC	UKBB	EAS	1	239	979	5	TRUE	1.73911786079407	0	0	0	0
TC	UKBB	EAS	1	240	3791	5	TRUE	4.88829159736633	0	0	0	0
TC	UKBB	EAS	1	252	662	5	TRUE	1.93171691894531	0	0	0	0
TC	UKBB	EAS	1	253	176	5	TRUE	1.65202498435974	0	0	0	0
TC	UKBB	EAS	1	254	1130	5	TRUE	0.978366851806641	0	0	0	0
TC	UKBB	EAS	1	255	808	5	TRUE	1.47715830802917	0	0	0	0
TC	UKBB	EAS	1	257	1008	5	TRUE	3.1263267993927	0	0	0	0
TC	UKBB	EAS	1	280	2869	5	TRUE	3.72843647003174	0	0	0	0
TC	UKBB	EAS	1	281	1751	5	TRUE	2.14602780342102	0	0	0	0
TC	UKBB	EAS	2	6	929	5	TRUE	0.286647081375122	0	0	0	0
TC	UKBB	EAS	2	21	333	5	TRUE	0.500893831253052	0	0	0	0
TC	UKBB	EAS	2	31	425	5	TRUE	2.10217452049255	0	0	0	0
TC	UKBB	EAS	2	32	654	5	TRUE	1.9736955165863	0	0	0	0
TC	UKBB	EAS	2	37	672	5	TRUE	2.39497494697571	0	0	0	0
TC	UKBB	EAS	2	38	1629	5	TRUE	1.65525650978088	0	0	0	0
TC	UKBB	EAS	2	39	735	5	TRUE	0.776959657669067	0	0	0	0
TC	UKBB	EAS	2	40	2233	5	TRUE	2.04858183860779	0	0	0	0
TC	UKBB	EAS	2	41	962	5	TRUE	1.06316566467285	0	0	0	0
TC	UKBB	EAS	2	42	73	5	TRUE	0.0489435195922852	0	0	0	0
TC	UKBB	EAS	2	43	183	5	TRUE	1.02338409423828	0	0	0	0
TC	UKBB	EAS	2	44	721	5	TRUE	5.52487874031067	0	0	0	0
TC	UKBB	EAS	2	45	1688	5	TRUE	2.22982048988342	0	0	0	0
TC	UKBB	EAS	2	46	855	5	TRUE	1.51514148712158	0	0	0	0
TC	UKBB	EAS	2	47	2182	5	TRUE	1.97844433784485	0	0	0	0
TC	UKBB	EAS	2	48	1172	5	TRUE	1.4206063747406	0	0	0	0
TC	UKBB	EAS	2	49	1348	5	TRUE	0.942387819290161	0	0	0	0
TC	UKBB	EAS	2	50	1271	5	TRUE	2.49452781677246	0	0	0	0
TC	UKBB	EAS	2	51	1408	5	TRUE	2.78082895278931	0	0	0	0
TC	UKBB	EAS	2	53	1072	5	TRUE	1.92434859275818	0	0	0	0
TC	UKBB	EAS	2	55	2707	5	TRUE	1.78386926651001	0	0	0	0
TC	UKBB	EAS	2	56	135	5	TRUE	0.761491298675537	0	0	0	0
TC	UKBB	EAS	2	66	3282	5	TRUE	2.74005365371704	0	0	0	0
