pheno	db	pid	chromosome	block	num_variants	max_PSRF	mcmc_n	time	lambda	h2_est	h2_mean	h2_sd	h2_beta_mean	h2_beta_sd	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	UKBB	AFR	1	1	1401	1.0018008564086758	5500	79.2789022922516	6.226824486769058e-4	6.260129684396605e-5	6.292757471269288e-5	2.4078282548197047e-5	5.945678408075942e-5	4.6862266910595676e-5	0	0	0	0
HDL	UKBB	AFR	1	2	1463	1.0022272427153258	5500	90.2613086700439	0.08325304936690703	1.0888749799647627e-4	1.1069516564934545e-4	3.941569688007039e-5	1.0648916805076013e-4	8.685445888498407e-5	0	0	0	0
HDL	UKBB	AFR	1	3	827	1.001468442123012	5500	22.6779968738556	2.4263368470919287e-4	7.572162520519301e-5	7.667645139175898e-5	3.790091283302812e-5	6.579873508961474e-5	6.938127723394365e-5	0	0	0	0
HDL	UKBB	AFR	1	5	3605	1.003171793231772	5500	598.410690069199	0.15046177154691698	9.315260939022576e-5	9.253101888737189e-5	2.1537597215677886e-5	9.220923620852604e-5	5.124501946900177e-5	0	0	0	0
HDL	UKBB	AFR	1	15	5267	1.0026625939672835	5500	1433.2535264492	0.0017168928882653573	1.0184413808494673e-4	1.0189631711331872e-4	1.9516029357197504e-5	1.0097092594745413e-4	4.723215804707474e-5	0	0	0	0
HDL	UKBB	AFR	1	17	6661	1.0025514967694997	5500	2381.16895437241	0.002853956717108028	9.112104578433772e-5	9.068809202435126e-5	1.5780087928125716e-5	9.155423402903152e-5	4.0522675990776345e-5	0	0	0	0
HDL	UKBB	AFR	1	18	2519	1.0021528087707456	5500	303.336431980133	0.0010172288510526077	6.722925620363877e-5	6.790881010122926e-5	1.9321531005888847e-5	6.776819877014438e-5	4.3945355642664624e-5	0	0	0	0
HDL	UKBB	AFR	1	19	5432	1.0033438824775223	5500	1977.73299813271	0.03406129114648193	1.1086595122136055e-4	1.1052512787306496e-4	2.1015037211793337e-5	1.0951748998526891e-4	5.0331541161901806e-5	0	0	0	0
HDL	UKBB	AFR	1	21	3702	1.0038930705884317	5500	645.504468679428	0.21435948016335926	1.0855536705082349e-4	1.0832804219079397e-4	2.543206367966337e-5	1.0883470971993759e-4	6.103496436828051e-5	0	0	0	0
HDL	UKBB	AFR	1	23	1888	1.0022353691875756	5500	152.137425661087	0.04674854763412428	7.675050289966987e-5	7.67667203820441e-5	2.4223189631105494e-5	7.433456616285042e-5	5.0945889470759566e-5	0	0	0	0
HDL	UKBB	AFR	1	24	1883	1.0025034100131374	5500	149.53928565979	0.0012605478901122572	9.913488872695117e-5	1.0107644021859584e-4	3.335992507100324e-5	9.924211722584871e-5	7.321183713255345e-5	0	0	0	0
HDL	UKBB	AFR	1	35	6594	1.0030368133137337	5500	2331.28599047661	0.3166264454652803	1.0803051874823727e-4	1.0792754463941819e-4	1.9046833927462096e-5	1.0919274660662382e-4	4.871093039010672e-5	0	0	0	0
HDL	UKBB	AFR	1	40	2211	1.0033487152762148	5500	225.109082221985	7.271648164254164e-4	9.9807391603128e-5	9.978104741255003e-5	2.9013990783574404e-5	9.656906266932969e-5	6.425454812167855e-5	0	0	0	0
HDL	UKBB	AFR	1	43	1399	1.0017465306436149	5500	86.2992310523987	0.006690861099494905	8.554165847233373e-5	8.657181775798662e-5	3.216174201041433e-5	8.3206101645769e-5	6.777825692137271e-5	0	0	0	0
HDL	UKBB	AFR	1	44	1277	1.0020899387731612	5500	78.3472979068756	0.09873951581078	5.6086814373799195e-5	5.618203023431825e-5	2.1790050069882115e-5	5.257593621142939e-5	4.4534965197640295e-5	0	0	0	0
HDL	UKBB	AFR	1	46	4373	1.0030140105289627	5500	1275.21692013741	0.0023918845757475594	1.0228548983491524e-4	1.019024613343674e-4	2.228182523271599e-5	9.970877049971229e-5	5.012520783013753e-5	0	0	0	0
HDL	UKBB	AFR	1	48	2597	1.0028666720707393	5500	330.05789399147	7.3720230957028e-4	8.43870911918915e-5	8.355359099964921e-5	2.3046260681121118e-5	8.068915008784202e-5	5.224679986778293e-5	0	0	0	0
HDL	UKBB	AFR	1	49	2499	1.002425686402363	5500	329.139976263046	7.17739597594875e-4	7.842966108183263e-5	7.916675415239173e-5	2.2269033224458354e-5	7.693556022741446e-5	4.844270471023625e-5	0	0	0	0
HDL	UKBB	AFR	1	50	3596	1.002752005194658	5500	659.289722681046	0.0014208709794478291	9.598234020101908e-5	9.557370288084936e-5	2.2754202439380918e-5	9.513596037745045e-5	5.3961494401693224e-5	0	0	0	0
HDL	UKBB	AFR	1	51	2354	1.0022855226247933	5500	263.128411769867	0.001423346488635241	9.232130596558755e-5	9.204579366244068e-5	2.65568198274864e-5	8.886866289861994e-5	5.712944870848718e-5	0	0	0	0
HDL	UKBB	AFR	1	52	6665	1.0032761099837404	5500	2672.61629486084	0.002790893985028759	9.600940229390502e-5	9.600862353540422e-5	1.6569331233516954e-5	9.631646492644059e-5	4.272873928538326e-5	0	0	0	0
HDL	UKBB	AFR	1	53	5740	1.0027753085505005	5500	2137.02406907082	0.002494900884967549	1.0492380776948529e-4	1.05110283152744e-4	1.9660870004180394e-5	1.049088934817148e-4	4.732315998726023e-5	0	0	0	0
HDL	UKBB	AFR	1	57	3923	1.0022445142858456	5500	755.423163890839	0.0011526040460183024	9.611315520206312e-5	9.521971279558541e-5	2.1477327312405167e-5	9.346795982360285e-5	4.9156325418357986e-5	0	0	0	0
