pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
LDL	UKBB	1	2	1793	1.0386934193347288	0.056274894553168996	7.06405834063155e-4	5500	207.1521961689	6.263493118187106e-5	2.6351173497505332e-5	0	0	0	0	4.385296258519269e-4	3.5179853370829946e-4	0	0	0	0	2.8482826081671193e-5	6.206373126114694e-5	0	0	0	0
LDL	UKBB	1	4	2423	1.026690091449833	0.08170725510472912	0.0011591082578904757	5500	372.212469816208	1.272024184148329e-4	4.281823843481969e-5	0	0	0	0	8.467752121450327e-4	5.191837209366748e-4	0	0	0	0	3.282808454003939e-4	5.372188804412077e-4	0	0	0	0
LDL	UKBB	1	17	7402	1.0575163745745466	0.08987689331897517	0.0029437824175040663	5500	3946.98904037476	2.3826561757668934e-4	5.545860560574859e-5	0	0	0	0	0.004233939823423775	0.0014878597942581044	0	0	0	0	0.002049383876859762	0.0013355696382180142	0	0	0	0
LDL	UKBB	1	19	6286	1.0588420076760017	0.0827962013993471	0.0038229808157192926	5500	2457.54729270935	2.963692916669484e-4	5.997490327577132e-5	0	0	1	6	0.002909309631672621	0.0011536417893652524	0	0	0	0	0.001196348362237706	9.387012300669288e-4	0	0	0	0
LDL	UKBB	1	23	2057	1.0396375064182235	0.08840563605472926	0.0020477388268763078	5500	355.004425525665	1.021471992421118e-4	3.585762644515482e-5	0	0	0	0	0.0012456185255151236	7.622698920847661e-4	0	0	0	0	5.72631211838283e-4	7.858108495446619e-4	0	0	0	0
LDL	UKBB	1	35	7590	1.0376695932472633	0.10004593739874615	0.00349356292540843	5500	3718.74983525276	3.266773466041181e-4	6.716331091026442e-5	0	1	1	33	0.0037638011014194893	0.001303254963167537	0	0	0	0	0.0015672146103413787	0.0011363600059419343	0	0	0	0
LDL	UKBB	1	40	2409	1.0514149388536924	0.08945457219289576	0.0013034343205497504	5500	473.056453943253	1.5935213192804412e-4	4.5835667063272116e-5	0	0	0	0	0.0019220379756402352	9.817385804220089e-4	0	0	0	0	0.001027499430278265	8.958678454444415e-4	0	0	0	0
LDL	UKBB	1	48	2934	1.0539511103124093	0.06358755669195255	0.007438055583376141	5500	541.443287611008	2.8480418916231753e-4	6.735230186901091e-5	0	1	1	16	0.0017583485869421783	8.808674109810347e-4	0	0	0	0	5.720553133019432e-4	5.153060688801354e-4	0	0	0	0
LDL	UKBB	1	49	2772	1.031163128533688	0.058557920755337146	9.039881260811455e-4	5500	472.000190019608	1.1067469684335878e-4	3.966109934311804e-5	0	0	0	0	7.31174241162708e-4	4.539212897086181e-4	0	0	0	0	2.359639403532823e-4	3.386531912758292e-4	0	0	0	0
LDL	UKBB	1	51	2761	1.0380800570941144	0.09294708381059275	0.0027793046030105723	5500	472.210655450821	4.6305586408568417e-4	7.150265883179799e-5	0	0	1	20	0.002627420625635928	0.0012396967334927966	0	0	0	0	0.0013295622557185226	0.0012129651156366837	0	0	0	0
