pheno	pid	chromosome	block	UKBB_nCS	GLGC_nCS	UKBB_in_GLGC	GLGC_in_UKBB
HDL	EUR	19	80	0	0	0	0
HDL	EUR	19	81	2	2	1	1
HDL	EUR	19	89	0	0	0	0
HDL	EUR	19	90	2	1	0	0
HDL	EUR	19	93	0	1	0	0
HDL	EUR	19	94	0	1	0	0
HDL	EUR	19	98	1	1	1	1
HDL	EUR	19	104	2	1	1	1
HDL	EUR	19	109	1	1	1	1
HDL	EUR	20	1	0	0	0	0
HDL	EUR	20	2	2	2	2	2
HDL	EUR	20	3	0	1	0	0
HDL	EUR	20	11	0	1	0	0
HDL	EUR	20	22	0	0	0	0
HDL	EUR	20	23	0	0	0	0
HDL	EUR	20	24	0	0	0	0
HDL	EUR	20	29	0	0	0	0
HDL	EUR	20	40	0	1	0	0
HDL	EUR	20	42	0	0	0	0
HDL	EUR	20	48	2	2	1	1
HDL	EUR	20	54	2	0	0	0
HDL	EUR	20	59	1	1	1	1
HDL	EUR	20	62	0	0	0	0
HDL	EUR	20	63	0	1	0	0
HDL	EUR	20	64	0	2	0	0
HDL	EUR	20	65	0	0	0	0
HDL	EUR	20	67	2	0	0	0
HDL	EUR	20	68	0	1	0	0
HDL	EUR	20	69	2	1	1	1
HDL	EUR	20	70	3	3	1	1
HDL	EUR	20	71	1	1	0	0
HDL	EUR	20	72	0	1	0	0
HDL	EUR	20	73	1	1	1	1
HDL	EUR	20	74	2	3	1	1
HDL	EUR	20	75	1	1	1	1
HDL	EUR	20	84	2	2	1	1
HDL	EUR	20	86	0	0	0	0
HDL	EUR	20	93	2	2	2	2
HDL	EUR	20	99	1	2	1	1
HDL	EUR	20	114	0	0	0	0
HDL	EUR	20	115	1	0	0	0
HDL	EUR	21	2	0	0	0	0
HDL	EUR	21	3	3	0	0	0
HDL	EUR	21	4	1	1	1	1
HDL	EUR	21	30	1	1	1	1
HDL	EUR	21	37	0	0	0	0
HDL	EUR	21	41	2	2	0	0
HDL	EUR	21	45	0	1	0	0
HDL	EUR	21	53	0	1	0	0
HDL	EUR	21	57	1	0	0	0
HDL	EUR	21	62	1	1	1	1
HDL	EUR	21	63	0	1	0	0
HDL	EUR	21	64	2	2	2	2
HDL	EUR	22	13	1	1	1	1
HDL	EUR	22	14	0	0	0	0
HDL	EUR	22	24	0	0	0	0
HDL	EUR	22	26	0	0	0	0
HDL	EUR	22	29	2	2	1	1
HDL	EUR	22	30	4	2	2	2
HDL	EUR	22	33	0	1	0	0
HDL	EUR	22	37	0	1	0	0
HDL	EUR	22	43	1	1	1	1
HDL	EUR	22	44	1	1	1	1
HDL	EUR	22	45	1	0	0	0
HDL	EUR	22	46	0	0	0	0
HDL	EUR	22	47	1	0	0	0
HDL	EUR	22	49	0	1	0	0
HDL	EUR	22	50	0	1	0	0
HDL	EUR	22	54	0	0	0	0
HDL	EUR	22	59	0	1	0	0
HDL	EUR	22	62	0	1	0	0
HDL	EUR	22	64	1	1	1	1
HDL	EUR	22	66	0	1	0	0
HDL	EUR	22	70	1	0	0	0
