pheno	db	pid	chromosome	block	num_variants	L	converged	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
LDL	UKBB	AFR	1	2	1472	5	TRUE	1.11187434196472	0	0	0	0
LDL	UKBB	AFR	1	4	1992	5	TRUE	0.87816858291626	0	0	0	0
LDL	UKBB	AFR	1	17	6619	5	TRUE	6.41862225532532	0	0	0	0
LDL	UKBB	AFR	1	19	5388	5	TRUE	3.84241318702698	0	0	0	0
LDL	UKBB	AFR	1	23	1856	5	TRUE	1.14561319351196	0	0	0	0
LDL	UKBB	AFR	1	35	6558	5	TRUE	7.10539031028748	0	0	0	0
LDL	UKBB	AFR	1	40	2184	5	TRUE	0.970541954040527	0	0	0	0
LDL	UKBB	AFR	1	48	2575	5	TRUE	2.47706818580627	0	0	0	0
LDL	UKBB	AFR	1	49	2481	5	TRUE	1.41291809082031	0	0	0	0
LDL	UKBB	AFR	1	51	2317	5	TRUE	2.31449794769287	0	0	0	0
LDL	UKBB	AFR	1	52	6619	5	TRUE	9.54017949104309	0	0	0	0
LDL	UKBB	AFR	1	53	5723	5	TRUE	4.25933837890625	0	0	0	0
LDL	UKBB	AFR	1	58	6819	5	TRUE	4.71595144271851	0	0	0	0
LDL	UKBB	AFR	1	70	4511	5	TRUE	3.28667736053467	0	0	0	0
LDL	UKBB	AFR	1	73	6384	5	TRUE	6.66808843612671	0	0	0	0
LDL	UKBB	AFR	1	75	7752	5	TRUE	9.67065358161926	0	0	0	0
LDL	UKBB	AFR	1	76	3972	5	TRUE	1.60721516609192	0	0	0	0
LDL	UKBB	AFR	1	78	2455	5	TRUE	2.93920254707336	0	0	0	0
LDL	UKBB	AFR	1	80	2349	5	TRUE	1.54289484024048	0	0	0	0
LDL	UKBB	AFR	1	81	1666	5	TRUE	1.10309815406799	0	0	0	0
LDL	UKBB	AFR	1	82	3622	5	TRUE	2.31860756874084	0	0	0	0
LDL	UKBB	AFR	1	83	4259	5	TRUE	2.06423187255859	0	0	0	0
LDL	UKBB	AFR	1	84	6650	5	TRUE	58.2299711704254	2	2	2	2
LDL	UKBB	AFR	1	85	1976	5	TRUE	0.805697917938232	0	0	0	0
LDL	UKBB	AFR	1	88	3502	5	TRUE	2.39747762680054	0	0	0	0
LDL	UKBB	AFR	1	89	3798	5	TRUE	2.35873293876648	0	0	0	0
LDL	UKBB	AFR	1	92	4457	5	TRUE	3.35195565223694	0	0	0	0
LDL	UKBB	AFR	1	94	1059	5	TRUE	0.387874364852905	0	0	0	0
LDL	UKBB	AFR	1	96	4153	5	TRUE	2.32227635383606	0	0	0	0
LDL	UKBB	AFR	1	97	5112	5	TRUE	3.53776526451111	0	0	0	0
LDL	UKBB	AFR	1	100	4064	5	TRUE	2.20063638687134	0	0	0	0
LDL	UKBB	AFR	1	109	5577	5	TRUE	2.99496459960938	0	0	0	0
LDL	UKBB	AFR	1	124	6844	5	TRUE	6.64760112762451	0	0	0	0
LDL	UKBB	AFR	1	125	8668	5	TRUE	7.17082023620605	0	0	0	0
LDL	UKBB	AFR	1	136	5068	5	TRUE	5.10800385475159	0	0	0	0
LDL	UKBB	AFR	1	138	6689	5	TRUE	24.5351467132568	1	1	1	1
LDL	UKBB	AFR	1	139	1513	5	TRUE	0.648407697677612	0	0	0	0
LDL	UKBB	AFR	1	141	2563	5	TRUE	1.39244675636292	0	0	0	0
LDL	UKBB	AFR	1	145	2809	5	TRUE	1.16388440132141	0	0	0	0
LDL	UKBB	AFR	1	147	4581	5	TRUE	3.41469407081604	0	0	0	0
LDL	UKBB	AFR	1	150	4926	5	TRUE	3.57558107376099	0	0	0	0
LDL	UKBB	AFR	1	151	6645	5	TRUE	7.96466302871704	0	0	0	0
LDL	UKBB	AFR	1	154	8722	5	TRUE	7.69577550888062	0	0	0	0
LDL	UKBB	AFR	1	158	5387	5	TRUE	3.25384712219238	0	0	0	0
LDL	UKBB	AFR	1	162	4256	5	TRUE	1.84129309654236	0	0	0	0
LDL	UKBB	AFR	1	163	3284	5	TRUE	3.00436925888062	0	0	0	0
LDL	UKBB	AFR	1	168	5337	5	TRUE	3.44113659858704	0	0	0	0
LDL	UKBB	AFR	1	169	7103	5	TRUE	7.40251731872559	0	0	0	0
LDL	UKBB	AFR	1	175	7083	5	TRUE	4.99037313461304	0	0	0	0
LDL	UKBB	AFR	1	182	7601	5	TRUE	10.0101466178894	0	0	0	0
LDL	UKBB	AFR	1	183	7176	5	TRUE	4.11543655395508	0	0	0	0
LDL	UKBB	AFR	1	187	4677	5	TRUE	2.37646150588989	0	0	0	0
LDL	UKBB	AFR	1	188	5325	5	TRUE	2.85573649406433	0	0	0	0
LDL	UKBB	AFR	1	189	3739	5	TRUE	3.1618435382843	0	0	0	0
LDL	UKBB	AFR	1	191	5189	5	TRUE	2.21047902107239	0	0	0	0
LDL	UKBB	AFR	1	192	5202	5	TRUE	3.73635816574097	0	0	0	0
LDL	UKBB	AFR	1	201	6278	5	TRUE	7.07489776611328	0	0	0	0
LDL	UKBB	AFR	1	202	5171	5	TRUE	3.87690258026123	0	0	0	0
LDL	UKBB	AFR	1	205	2040	5	TRUE	1.83690285682678	0	0	0	0
LDL	UKBB	AFR	1	213	2803	5	TRUE	1.02991485595703	0	0	0	0
LDL	UKBB	AFR	1	214	2494	5	TRUE	1.62357687950134	0	0	0	0
LDL	UKBB	AFR	1	216	5669	5	TRUE	3.33677339553833	0	0	0	0
LDL	UKBB	AFR	1	221	4849	5	TRUE	3.80570697784424	0	0	0	0
LDL	UKBB	AFR	1	223	5525	5	TRUE	2.33124160766602	0	0	0	0
LDL	UKBB	AFR	1	226	1984	5	TRUE	1.49739599227905	0	0	0	0
LDL	UKBB	AFR	1	233	6542	5	TRUE	4.11504101753235	0	0	0	0
LDL	UKBB	AFR	1	234	7505	5	TRUE	4.73082065582275	0	0	0	0
LDL	UKBB	AFR	1	238	9842	5	TRUE	15.2284646034241	0	0	0	0
LDL	UKBB	AFR	1	239	2309	5	TRUE	1.31195974349976	0	0	0	0
LDL	UKBB	AFR	1	252	2316	5	TRUE	0.800391912460327	0	0	0	0
LDL	UKBB	AFR	1	253	822	5	TRUE	0.545061111450195	0	0	0	0
LDL	UKBB	AFR	1	254	3999	5	TRUE	2.6912508010864302	0	0	0	0
LDL	UKBB	AFR	1	255	2519	5	TRUE	0.777515172958374	0	0	0	0
LDL	UKBB	AFR	1	280	10099	5	TRUE	12.0195214748383	0	0	0	0
LDL	UKBB	AFR	2	6	2716	5	TRUE	0.798964977264404	0	0	0	0
LDL	UKBB	AFR	2	19	825	5	TRUE	0.410746335983276	0	0	0	0
LDL	UKBB	AFR	2	21	1674	5	TRUE	0.438014984130859	0	0	0	0
LDL	UKBB	AFR	2	27	2245	5	TRUE	1.2764527797699	0	0	0	0
LDL	UKBB	AFR	2	34	6265	5	TRUE	3.76224565505981	0	0	0	0
LDL	UKBB	AFR	2	37	2303	5	TRUE	1.33239817619324	0	0	0	0
LDL	UKBB	AFR	2	38	4925	5	TRUE	3.35438895225525	0	0	0	0
LDL	UKBB	AFR	2	39	2296	5	TRUE	1.09510207176208	0	0	0	0
LDL	UKBB	AFR	2	40	7094	5	TRUE	5.56214094161987	0	0	0	0
LDL	UKBB	AFR	2	41	3250	5	TRUE	2.66036415100098	0	0	0	0
LDL	UKBB	AFR	2	42	298	5	TRUE	0.633981943130493	0	1	0	0
LDL	UKBB	AFR	2	43	714	5	TRUE	0.336416959762573	0	0	0	0
LDL	UKBB	AFR	2	44	3342	5	TRUE	2.62902355194092	0	0	0	0
LDL	UKBB	AFR	2	45	5978	5	TRUE	10.1631593704224	0	0	0	0
