pheno	db	pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	UKBB	EAS	1	1	79	7.60962653160095	0	0	0	0
HDL	UKBB	EAS	1	2	125	13.4278519153595	0	0	0	0
HDL	UKBB	EAS	1	3	185	17.163637638092	0	0	0	0
HDL	UKBB	EAS	1	5	706	55.5276291370392	0	0	0	0
HDL	UKBB	EAS	1	15	1491	384.640464544296	0	0	0	0
HDL	UKBB	EAS	1	17	1897	323.541198730469	0	0	0	0
HDL	UKBB	EAS	1	18	764	145.129233837128	0	0	0	0
HDL	UKBB	EAS	1	19	1408	351.28342962265	0	0	0	0
HDL	UKBB	EAS	1	21	1162	272.823545217514	0	0	0	0
HDL	UKBB	EAS	1	23	687	104.952711820602	0	0	0	0
HDL	UKBB	EAS	1	24	410	61.8425688743591	0	0	0	0
HDL	UKBB	EAS	1	35	1503	283.495955228806	0	0	0	0
HDL	UKBB	EAS	1	40	763	116.062279224396	0	0	0	0
HDL	UKBB	EAS	1	43	434	68.9256165027618	0	0	0	0
HDL	UKBB	EAS	1	44	461	77.3471791744232	0	0	0	0
HDL	UKBB	EAS	1	46	1305	275.471213817596	0	0	0	0
HDL	UKBB	EAS	1	48	670	94.7916944026947	0	0	0	0
HDL	UKBB	EAS	1	49	467	73.4598324298859	0	0	0	0
HDL	UKBB	EAS	1	50	975	187.589009523392	0	0	0	0
HDL	UKBB	EAS	1	51	593	105.048438549042	0	0	0	0
HDL	UKBB	EAS	1	52	1588	420.373996019363	0	0	0	0
HDL	UKBB	EAS	1	53	1255	284.44281244278	0	0	0	0
HDL	UKBB	EAS	1	57	1409	298.424777984619	0	0	0	0
HDL	UKBB	EAS	1	63	1603	170.543619394302	0	0	0	0
HDL	UKBB	EAS	1	70	1467	336.478194475174	0	0	0	0
HDL	UKBB	EAS	1	71	1609	380.181782484055	0	0	0	0
HDL	UKBB	EAS	1	73	1742	429.736516475677	0	0	0	0
HDL	UKBB	EAS	1	74	1570	243.343779087067	0	0	0	0
HDL	UKBB	EAS	1	75	2538	632.258523702621	0	0	0	0
HDL	UKBB	EAS	1	76	1397	256.538957118988	0	0	0	0
HDL	UKBB	EAS	1	80	877	148.601530075073	0	0	0	0
HDL	UKBB	EAS	1	85	864	153.905725955963	0	0	0	0
HDL	UKBB	EAS	1	87	736	92.1517684459686	0	0	0	0
HDL	UKBB	EAS	1	90	183	21.2240238189697	0	0	0	0
HDL	UKBB	EAS	1	92	1472	383.522975921631	0	0	0	0
HDL	UKBB	EAS	1	94	315	40.7421221733093	0	0	0	0
HDL	UKBB	EAS	1	96	1336	199.446115255356	0	0	0	0
HDL	UKBB	EAS	1	97	1543	391.865988254547	0	0	0	0
HDL	UKBB	EAS	1	98	1352	282.903291225433	0	0	0	0
HDL	UKBB	EAS	1	100	1601	441.613898515701	0	0	0	0
HDL	UKBB	EAS	1	102	1084	249.469524621964	0	0	0	0
HDL	UKBB	EAS	1	105	3186	1066.00399065018	0	0	0	0
HDL	UKBB	EAS	1	110	567	49.537727355957	0	0	0	0
HDL	UKBB	EAS	1	113	1198	222.067585706711	0	0	0	0
HDL	UKBB	EAS	1	117	957	75.1206724643707	0	0	0	0
HDL	UKBB	EAS	1	122	2436	598.473468780518	0	0	0	0
HDL	UKBB	EAS	1	124	2163	523.06611084938	0	0	0	0
HDL	UKBB	EAS	1	125	2333	589.377333641052	0	0	0	0
HDL	UKBB	EAS	1	128	2148	608.905034542084	0	0	0	0
HDL	UKBB	EAS	1	129	528	77.4596974849701	0	0	0	0
HDL	UKBB	EAS	1	132	1620	407.467464447021	0	0	0	0
HDL	UKBB	EAS	1	136	1302	243.216416835785	0	0	0	0
HDL	UKBB	EAS	1	138	1511	155.330582380295	0	0	0	0
HDL	UKBB	EAS	1	139	404	52.6066930294037	0	0	0	0
HDL	UKBB	EAS	1	143	1088	208.194027900696	0	0	0	0
HDL	UKBB	EAS	1	153	1690	160.517189264297	0	0	0	0
HDL	UKBB	EAS	1	154	2238	618.611761331558	0	0	0	0
HDL	UKBB	EAS	1	156	1318	268.487543821335	0	0	0	0
HDL	UKBB	EAS	1	158	972	204.067506790161	0	0	0	0
HDL	UKBB	EAS	1	159	244	25.574116230011	0	0	0	0
HDL	UKBB	EAS	1	160	1181	228.967821121216	0	0	0	0
HDL	UKBB	EAS	1	168	1652	431.791892766953	0	0	0	0
HDL	UKBB	EAS	1	173	1318	139.486340284348	0	0	0	0
HDL	UKBB	EAS	1	181	2184	606.484607458115	0	0	0	0
HDL	UKBB	EAS	1	182	2121	527.463473558426	0	0	0	0
HDL	UKBB	EAS	1	183	2195	665.911969661713	0	0	0	0
HDL	UKBB	EAS	1	187	1469	364.499835252762	0	0	0	0
HDL	UKBB	EAS	1	189	1035	203.132394075394	0	0	0	0
HDL	UKBB	EAS	1	191	1476	351.588487386703	0	0	0	0
HDL	UKBB	EAS	1	192	1721	262.825794458389	0	0	0	0
HDL	UKBB	EAS	1	193	1979	454.237783908844	0	0	0	0
HDL	UKBB	EAS	1	201	1770	378.062494277954	0	0	0	0
HDL	UKBB	EAS	1	202	1551	351.65674495697	0	0	0	0
HDL	UKBB	EAS	1	203	1474	364.983780860901	0	0	0	0
HDL	UKBB	EAS	1	204	1393	264.439093112946	0	0	0	0
HDL	UKBB	EAS	1	207	962	122.729372739792	0	0	0	0
HDL	UKBB	EAS	1	208	1320	209.612143993378	0	0	0	0
HDL	UKBB	EAS	1	209	522	55.337527513504	0	0	0	0
HDL	UKBB	EAS	1	211	769	132.334351062775	0	0	0	0
HDL	UKBB	EAS	1	213	860	144.165561914444	0	0	0	0
HDL	UKBB	EAS	1	214	698	114.030212402344	0	0	0	0
HDL	UKBB	EAS	1	215	283	33.3100426197052	0	0	0	0
HDL	UKBB	EAS	1	216	1555	324.602818012238	0	0	0	0
HDL	UKBB	EAS	1	218	271	32.6479098796844	0	0	0	0
HDL	UKBB	EAS	1	221	1701	280.530410051346	0	0	0	0
HDL	UKBB	EAS	1	224	1161	175.810914516449	0	0	0	0
HDL	UKBB	EAS	1	228	842	147.706612586975	0	0	0	0
HDL	UKBB	EAS	1	233	2215	548.178236722946	0	0	0	0
HDL	UKBB	EAS	1	234	2592	513.926462173462	0	0	0	0
HDL	UKBB	EAS	1	235	1543	273.814898252487	0	0	0	0
HDL	UKBB	EAS	1	238	3544	1092.71700835228	0	0	0	0
HDL	UKBB	EAS	1	239	1000	204.296961069107	0	0	0	0
HDL	UKBB	EAS	1	240	3844	1258.75674200058	0	0	0	0
HDL	UKBB	EAS	1	242	578	84.4520845413208	0	0	0	0
HDL	UKBB	EAS	1	243	912	156.719877719879	0	0	0	0
HDL	UKBB	EAS	1	244	2001	238.047332763672	0	0	0	0
HDL	UKBB	EAS	1	252	678	80.348194360733	0	0	0	0
HDL	UKBB	EAS	1	253	195	19.8635220527649	0	0	0	0
HDL	UKBB	EAS	1	254	1131	254.058653831482	0	0	0	0
HDL	UKBB	EAS	1	255	857	153.626468658447	0	0	0	0
HDL	UKBB	EAS	1	257	1056	202.880408287048	0	0	0	0
HDL	UKBB	EAS	1	264	872	165.448912382126	0	0	0	0
HDL	UKBB	EAS	1	275	431	62.8785228729248	0	0	0	0
HDL	UKBB	EAS	2	1	500	77.5609576702118	0	0	0	0
HDL	UKBB	EAS	2	2	2996	851.196001529694	0	0	0	0
