pheno	db	pid	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
TG	META	EUR	1	3	519	5	0.655437707901001	0	0	0	0
TG	META	EUR	1	4	1272	5	10.9724595546722	0	0	2	16
TG	META	EUR	1	5	1955	5	4.29682517051697	0	0	1	21
TG	META	EUR	1	15	2722	5	1871.58272480965	0	0	0	0
TG	META	EUR	1	17	3336	5	27.2487828731537	0	0	0	0
TG	META	EUR	1	18	1456	5	2.88239407539368	0	0	0	0
TG	META	EUR	1	19	2682	5	7.00441408157349	0	0	0	0
TG	META	EUR	1	21	1723	5	2.98396492004395	0	1	0	0
TG	META	EUR	1	23	991	5	1.80390548706055	0	0	0	0
TG	META	EUR	1	32	882	5	0.94385838508606	0	0	1	20
TG	META	EUR	1	35	3113	5	9.59253215789795	0	0	1	20
TG	META	EUR	1	43	877	5	1.46024584770203	0	0	0	0
TG	META	EUR	1	48	1230	5	2.81573367118835	0	0	2	15
TG	META	EUR	1	50	1846	5	5.32468700408936	0	0	0	0
TG	META	EUR	1	51	1248	5	2.29202365875244	0	0	0	0
TG	META	EUR	1	52	3167	5	2062.2032315731	1	1	4	42
TG	META	EUR	1	53	3002	5	10.3749794960022	0	0	0	0
TG	META	EUR	1	58	3184	5	14.5412030220032	0	0	0	0
TG	META	EUR	1	63	2067	5	3.00703001022339	0	0	0	0
TG	META	EUR	1	67	2444	5	4.39970517158508	0	0	0	0
TG	META	EUR	1	70	2539	5	3.42059397697449	0	0	2	26
TG	META	EUR	1	71	2477	5	3.24892497062683	0	1	2	10
TG	META	EUR	1	83	2364	5	12.1381967067719	1	1	1	1
TG	META	EUR	1	85	1241	5	2.38786196708679	0	0	0	0
TG	META	EUR	1	94	672	5	2.34379553794861	0	0	1	13
TG	META	EUR	1	96	2269	5	9.24627423286438	2	4	3	8
TG	META	EUR	1	97	2732	5	207.226961612701	1	2	2	20
TG	META	EUR	1	100	2126	5	4.42793917655945	0	0	0	0
TG	META	EUR	1	101	2171	5	4.66242837905884	0	0	0	0
TG	META	EUR	1	105	5775	5	149.540229558945	0	0	2	19
TG	META	EUR	1	124	3743	5	27.244922876358	0	0	2	47
TG	META	EUR	1	125	4461	5	2850.50990843773	0	0	1	4
TG	META	EUR	1	127	2121	5	5.33047604560852	0	0	0	0
TG	META	EUR	1	129	1453	5	13.8803896903992	0	0	1	29
TG	META	EUR	1	132	2551	5	6.60560178756714	0	0	0	0
TG	META	EUR	1	135	3713	5	42.4766702651978	0	0	0	0
TG	META	EUR	1	138	3451	5	570.935174942017	0	0	1	5
TG	META	EUR	1	139	893	5	362.801362752914	0	0	2	13
TG	META	EUR	1	143	2200	5	9.64426183700562	0	0	1	11
TG	META	EUR	1	144	1745	5	2.34050297737122	0	0	1	16
TG	META	EUR	1	150	2617	5	1745.45125603676	0	0	2	38
TG	META	EUR	1	154	3923	5	48.6399054527283	0	0	2	26
TG	META	EUR	1	155	1519	5	7.42696809768677	0	0	1	5
TG	META	EUR	1	156	2449	5	2068.74476027489	1	1	1	1
TG	META	EUR	1	158	2612	5	1408.5028026104	0	0	3	14
TG	META	EUR	1	168	2959	5	1796.19621777534	0	2	2	7
TG	META	EUR	1	182	3510	5	2041.91514706612	0	0	2	24
TG	META	EUR	1	183	3675	5	54.5598485469818	0	0	1	25
TG	META	EUR	1	184	831	5	7.65509748458862	0	0	0	0
TG	META	EUR	1	187	2517	5	12.9512031078339	0	0	0	0
TG	META	EUR	1	192	2751	5	31.6934649944305	0	0	0	0
TG	META	EUR	1	193	3137	5	590.957683324814	1	2	2	6
TG	META	EUR	1	201	2902	5	26.0217587947845	0	0	1	9
TG	META	EUR	1	202	2859	5	25.2272214889526	0	0	0	0
TG	META	EUR	1	203	2204	5	22.9894506931305	0	0	0	0
TG	META	EUR	1	207	1679	5	20.0180692672729	0	0	1	16
TG	META	EUR	1	208	1974	5	23.4750559329987	0	0	1	17
